ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish
1656410324731456347,1656410324777484524,Timing,DetectionComponent::Proc,46028177,0,1656410324731454632,0,1656410324777484524,46029892,1656410324777484524,1
1656410324799965869,1656410324836426465,Timing,DetectionComponent::Proc,36460596,0,1656410324799963870,0,1656410324836426465,36462595,1656410324836426465,1
1656410324892165600,1656410324927815049,Timing,DetectionComponent::Proc,35649449,0,1656410324892164080,0,1656410324927815049,35650969,1656410324927815049,1
1656410324985362312,1656410325019836758,Timing,DetectionComponent::Proc,34474446,0,1656410324985361198,0,1656410325019836758,34475560,1656410325019836758,1
1656410325132112152,1656410325150241468,Timing,DetectionComponent::Proc,18129316,0,1656410325132110747,0,1656410325150241468,18130721,1656410325150241468,1
1656410325242874535,1656410325255524757,Timing,DetectionComponent::Proc,12650222,0,1656410325242872686,0,1656410325255524757,12652071,1656410325255524757,1
1656410325318889188,1656410325337038089,Timing,DetectionComponent::Proc,18148901,0,1656410325318887694,0,1656410325337038089,18150395,1656410325337038089,1
1656410325389520783,1656410325413974228,Timing,DetectionComponent::Proc,24453445,0,1656410325389519196,0,1656410325413974228,24455032,1656410325413974228,1
1656410325462888561,1656410325482376005,Timing,DetectionComponent::Proc,19487444,0,1656410325462887047,0,1656410325482376005,19488958,1656410325482376005,1
1656410325654436809,1656410325674312781,Timing,DetectionComponent::Proc,19875972,0,1656410325654433416,0,1656410325674312781,19879365,1656410325674312781,1
1656410325730331296,1656410325746437326,Timing,DetectionComponent::Proc,16106030,0,1656410325730329979,0,1656410325746437326,16107347,1656410325746437326,1
1656410325800004348,1656410325821146631,Timing,DetectionComponent::Proc,21142283,0,1656410325800003668,0,1656410325821146631,21142963,1656410325821146631,1
1656410325916293891,1656410325930545940,Timing,DetectionComponent::Proc,14252049,0,1656410325916292318,0,1656410325930545940,14253622,1656410325930545940,1
1656410325997965219,1656410326020434271,Timing,DetectionComponent::Proc,22469052,0,1656410325997962522,0,1656410326020434271,22471749,1656410326020434271,1
1656410326214588131,1656410326235805595,Timing,DetectionComponent::Proc,21217464,0,1656410326214584961,0,1656410326235805595,21220634,1656410326235805595,1
1656410326331282613,1656410326345221928,Timing,DetectionComponent::Proc,13939315,0,1656410326331281584,0,1656410326345221928,13940344,1656410326345221928,1
1656410326404644808,1656410326421636092,Timing,DetectionComponent::Proc,16991284,0,1656410326404643180,0,1656410326421636092,16992912,1656410326421636092,1
1656410326501056555,1656410326515860678,Timing,DetectionComponent::Proc,14804123,0,1656410326501055712,0,1656410326515860678,14804966,1656410326515860678,1
