,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish,info
76,1656498049365749911,1656498049365818783,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,68872,0,0,0,1656498049365818783,1656498049365818783,1656498049365818783,0,
77,1656498049371300319,1656498049371341425,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,41106,0,0,0,1656498049371341425,1656498049371341425,1656498049371341425,0,
78,1656498049492174152,1656498049530859397,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,38685245,1656498049494046285,0,0,36813112,1656498049530859397,1656498049530859397,0,
79,1656498049494051431,1656498049531065962,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37014531,0,0,0,1656498049531065962,1656498049531065962,1656498049531065962,0,
80,1656498049535813792,1656498049535858289,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,44497,0,0,0,1656498049535858289,1656498049535858289,1656498049535858289,0,
81,1656498049542740691,1656498049542795231,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,54540,0,0,0,1656498049542795231,1656498049542795231,1656498049542795231,0,
82,1656498049668514517,1656498049698225943,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,29711426,1656498049674411112,0,0,23814831,1656498049698225943,1656498049698225943,0,
83,1656498049674412421,1656498049698350411,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,23937990,0,0,0,1656498049698350411,1656498049698350411,1656498049698350411,0,
84,1656498049783373275,1656498049783420445,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,47170,0,0,0,1656498049783420445,1656498049783420445,1656498049783420445,0,
85,1656498049786981187,1656498049787029576,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,48389,0,0,0,1656498049787029576,1656498049787029576,1656498049787029576,0,
86,1656498049852445452,1656498049880169713,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,27724261,1656498049855263930,0,0,24905783,1656498049880169713,1656498049880169713,0,
87,1656498049855265607,1656498049880330155,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,25064548,0,0,0,1656498049880330155,1656498049880330155,1656498049880330155,0,
88,1656498049913575272,1656498049913615157,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,39885,0,0,0,1656498049913615157,1656498049913615157,1656498049913615157,0,
89,1656498049925746461,1656498049925844437,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,97976,0,0,0,1656498049925844437,1656498049925844437,1656498049925844437,0,
90,1656498049992575467,1656498049992622989,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,47522,0,0,0,1656498049992622989,1656498049992622989,1656498049992622989,0,
91,1656498049995901033,1656498050026783528,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,30882495,1656498049995898138,0,0,30885390,1656498050026783528,1656498050026783528,0,
92,1656498050099309730,1656498050099364821,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,55091,0,0,0,1656498050099364821,1656498050099364821,1656498050099364821,0,
93,1656498050103159311,1656498050103211026,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,51715,0,0,0,1656498050103211026,1656498050103211026,1656498050103211026,0,
94,1656498050167745013,1656498050195883306,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28138293,1656498050173524986,0,0,22358320,1656498050195883306,1656498050195883306,0,
95,1656498050173526418,1656498050196003641,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,22477223,0,0,0,1656498050196003641,1656498050196003641,1656498050196003641,0,
96,1656498050240222678,1656498050240260289,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37611,0,0,0,1656498050240260289,1656498050240260289,1656498050240260289,0,
97,1656498050253856956,1656498050253957403,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,100447,0,0,0,1656498050253957403,1656498050253957403,1656498050253957403,0,
98,1656498050316137802,1656498050351878514,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,35740712,1656498050320883303,0,0,30995211,1656498050351878514,1656498050351878514,0,
99,1656498050320885873,1656498050352000106,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,31114233,0,0,0,1656498050352000106,1656498050352000106,1656498050352000106,0,
100,1656498050406030616,1656498050406088338,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,57722,0,0,0,1656498050406088338,1656498050406088338,1656498050406088338,0,
101,1656498050412301510,1656498050412338574,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37064,0,0,0,1656498050412338574,1656498050412338574,1656498050412338574,0,
102,1656498050478334488,1656498050512026908,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,33692420,1656498050482656570,0,0,29370338,1656498050512026908,1656498050512026908,0,
103,1656498050482658569,1656498050512151338,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,29492769,0,0,0,1656498050512151338,1656498050512151338,1656498050512151338,0,
104,1656498050551761452,1656498050551804664,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,43212,0,0,0,1656498050551804664,1656498050551804664,1656498050551804664,0,
105,1656498050555005348,1656498050555043256,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37908,0,0,0,1656498050555043256,1656498050555043256,1656498050555043256,0,
106,1656498050637311702,1656498050664809075,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,27497373,1656498050645118292,0,0,19690783,1656498050664809075,1656498050664809075,0,
107,1656498050645120802,1656498050664911427,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,19790625,0,0,0,1656498050664911427,1656498050664911427,1656498050664911427,0,
108,1656498050707771130,1656498050707816767,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,45637,0,0,0,1656498050707816767,1656498050707816767,1656498050707816767,0,
109,1656498050712460227,1656498050712498238,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,38011,0,0,0,1656498050712498238,1656498050712498238,1656498050712498238,0,
