ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish,info
1656498046645315071,1656498046658200177,Timing,FusionCameraDetectionComponent::OnReceiveImage,12885106,0,0,0,1656498046658200177,1656498046658200177,1656498046658200177,0,
1656498046671113066,1656498046726344226,Timing,FusionCameraDetectionComponent::OnReceiveImage,55231160,1656498046713982876,0,0,12361350,1656498046726344226,1656498046726344226,0,
1656498046713985004,1656498046761518083,Timing,FusionCameraDetectionComponent::OnReceiveImage,47533079,1656498046726385695,0,0,35132388,1656498046761518083,1656498046761518083,0,
1656498046726386419,1656498046809496584,Timing,FusionCameraDetectionComponent::OnReceiveImage,83110165,1656498046792842078,0,0,16654506,1656498046809496584,1656498046809496584,0,
1656498046792844785,1656498046846732439,Timing,FusionCameraDetectionComponent::OnReceiveImage,53887654,1656498046809558460,0,0,37173979,1656498046846732439,1656498046846732439,0,
1656498046809559423,1656498046882300620,Timing,FusionCameraDetectionComponent::OnReceiveImage,72741197,1656498046859771029,0,0,22529591,1656498046882300620,1656498046882300620,0,
1656498046859775873,1656498046923044139,Timing,FusionCameraDetectionComponent::OnReceiveImage,63268266,1656498046882346718,0,0,40697421,1656498046923044139,1656498046923044139,0,
1656498046882347650,1656498046941644475,Timing,FusionCameraDetectionComponent::OnReceiveImage,59296825,1656498046923088053,0,0,18556422,1656498046941644475,1656498046941644475,0,
1656498046923088576,1656498046958082182,Timing,FusionCameraDetectionComponent::OnReceiveImage,34993606,1656498046941682729,0,0,16399453,1656498046958082182,1656498046958082182,0,
1656498046941683237,1656498046995076649,Timing,FusionCameraDetectionComponent::OnReceiveImage,53393412,1656498046978326339,0,0,16750310,1656498046995076649,1656498046995076649,0,
1656498046978329701,1656498047018191520,Timing,FusionCameraDetectionComponent::OnReceiveImage,39861819,1656498046995124308,0,0,23067212,1656498047018191520,1656498047018191520,0,
