ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish,info
1656498046798739107,1656498046798809546,Timing,RecognitionComponent::Proc,70439,0,1656498046756551861,0,1656498046798809546,42257685,1656498046798809546,0,
1656498046920202021,1656498046920302565,Timing,RecognitionComponent::Proc,100544,0,1656498046882271682,0,1656498046920302565,38030883,1656498046920302565,0,
1656498046984607554,1656498046984682612,Timing,RecognitionComponent::Proc,75058,0,1656498046945345129,0,1656498046984682612,39337483,1656498046984682612,0,
1656498047040005658,1656498047040104863,Timing,RecognitionComponent::Proc,99205,0,1656498047012911189,0,1656498047040104863,27193674,1656498047040104863,0,
1656498047162013744,1656498047162057544,Timing,RecognitionComponent::Proc,43800,0,1656498047147780399,0,1656498047162057544,14277145,1656498047162057544,0,
1656498047235671893,1656498047235727963,Timing,RecognitionComponent::Proc,56070,0,1656498047216655282,0,1656498047235727963,19072681,1656498047235727963,0,
1656498047365921668,1656498047365989239,Timing,RecognitionComponent::Proc,67571,0,1656498047348112354,0,1656498047365989239,17876885,1656498047365989239,0,
1656498047443001538,1656498047443744871,Timing,RecognitionComponent::Proc,743333,0,1656498047424009479,0,1656498047443744871,19735392,1656498047443744871,0,
1656498047576869362,1656498047576921620,Timing,RecognitionComponent::Proc,52258,0,1656498047556932365,0,1656498047576921620,19989255,1656498047576921620,0,
1656498047640426852,1656498047640461276,Timing,RecognitionComponent::Proc,34424,0,1656498047622491908,0,1656498047640461276,17969368,1656498047640461276,0,
1656498047779519951,1656498047779583325,Timing,RecognitionComponent::Proc,63374,0,1656498047762392473,0,1656498047779583325,17190852,1656498047779583325,0,
1656498047849741197,1656498047849809911,Timing,RecognitionComponent::Proc,68714,0,1656498047830466939,0,1656498047849809911,19342972,1656498047849809911,0,
1656498047995780960,1656498047995829331,Timing,RecognitionComponent::Proc,48371,0,1656498047982223271,0,1656498047995829331,13606060,1656498047995829331,0,
1656498048068122247,1656498048068205653,Timing,RecognitionComponent::Proc,83406,0,1656498048051976684,0,1656498048068205653,16228969,1656498048068205653,0,
1656498048228015058,1656498048228115177,Timing,RecognitionComponent::Proc,100119,0,1656498048203478292,0,1656498048228115177,24636885,1656498048228115177,0,
1656498048282896004,1656498048282971620,Timing,RecognitionComponent::Proc,75616,0,1656498048265107299,0,1656498048282971620,17864321,1656498048282971620,0,
1656498048362411500,1656498048362453023,Timing,RecognitionComponent::Proc,41523,0,1656498048343621577,0,1656498048362453023,18831446,1656498048362453023,0,
1656498048535254744,1656498048535377213,Timing,RecognitionComponent::Proc,122469,0,1656498048518154310,0,1656498048535377213,17222903,1656498048535377213,0,
1656498048600122662,1656498048600201110,Timing,RecognitionComponent::Proc,78448,0,1656498048586200952,0,1656498048600201110,14000158,1656498048600201110,0,
1656498048685588790,1656498048685678003,Timing,RecognitionComponent::Proc,89213,0,1656498048672392111,0,1656498048685678003,13285892,1656498048685678003,0,
1656498048754399150,1656498048754445237,Timing,RecognitionComponent::Proc,46087,0,1656498048740690356,0,1656498048754445237,13754881,1656498048754445237,0,
1656498048898060783,1656498048898155546,Timing,RecognitionComponent::Proc,94763,0,1656498048879861945,0,1656498048898155546,18293601,1656498048898155546,0,
1656498048958643625,1656498048958707972,Timing,RecognitionComponent::Proc,64347,0,1656498048943205557,0,1656498048958707972,15502415,1656498048958707972,0,
1656498049075921500,1656498049075968856,Timing,RecognitionComponent::Proc,47356,0,1656498049061099010,0,1656498049075968856,14869846,1656498049075968856,0,
1656498049099055427,1656498049099117378,Timing,RecognitionComponent::Proc,61951,0,1656498049085934180,0,1656498049099117378,13183198,1656498049099117378,0,
1656498049218107564,1656498049218207946,Timing,RecognitionComponent::Proc,100382,0,1656498049204083060,0,1656498049218207946,14124886,1656498049218207946,0,
1656498049360479122,1656498049360542635,Timing,RecognitionComponent::Proc,63513,0,1656498049339270239,0,1656498049360542635,21272396,1656498049360542635,0,
1656498049493668981,1656498049493784200,Timing,RecognitionComponent::Proc,115219,0,1656498049473932989,0,1656498049493784200,19851211,1656498049493784200,0,
1656498049528107360,1656498049528184834,Timing,RecognitionComponent::Proc,77474,0,1656498049500471540,0,1656498049528184834,27713294,1656498049528184834,0,
1656498049657754996,1656498049657849085,Timing,RecognitionComponent::Proc,94089,0,1656498049643676486,0,1656498049657849085,14172599,1656498049657849085,0,
1656498049768244179,1656498049768323505,Timing,RecognitionComponent::Proc,79326,0,1656498049755340919,0,1656498049768323505,12982586,1656498049768323505,0,
1656498049905514501,1656498049905578945,Timing,RecognitionComponent::Proc,64444,0,1656498049885735833,0,1656498049905578945,19843112,1656498049905578945,0,
1656498049974473152,1656498049974532231,Timing,RecognitionComponent::Proc,59079,0,1656498049960313661,0,1656498049974532231,14218570,1656498049974532231,0,
1656498050086065335,1656498050086118418,Timing,RecognitionComponent::Proc,53083,0,1656498050072914885,0,1656498050086118418,13203533,1656498050086118418,0,
1656498050227609480,1656498050227655267,Timing,RecognitionComponent::Proc,45787,0,1656498050212893250,0,1656498050227655267,14762017,1656498050227655267,0,
