ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
1656595067503911859,1656595067504254890,Timing,RecognitionComponent::Proc,343031,0,1656595067477560083,0,0,0,1656595067504254890,26694807,1656595067504254890,1656595067504254890,1656595067504254890,1,5
1656595067632370620,1656595067632735808,Timing,RecognitionComponent::Proc,365188,0,1656595067613131529,0,0,0,1656595067632735808,19604279,1656595067632735808,1656595067632735808,1656595067632735808,1,7
1656595067694354683,1656595067694647809,Timing,RecognitionComponent::Proc,293126,0,1656595067675129112,0,0,0,1656595067694647809,19518697,1656595067694647809,1656595067694647809,1656595067694647809,1,7
1656595067840893432,1656595067841202574,Timing,RecognitionComponent::Proc,309142,0,1656595067825630342,0,0,0,1656595067841202574,15572232,1656595067841202574,1656595067841202574,1656595067841202574,1,8
1656595067926320778,1656595067926769278,Timing,RecognitionComponent::Proc,448500,0,1656595067893346992,0,0,0,1656595067926769278,33422286,1656595067926769278,1656595067926769278,1656595067926769278,1,7
1656595068062097046,1656595068062502248,Timing,RecognitionComponent::Proc,405202,0,1656595068045576962,0,0,0,1656595068062502248,16925286,1656595068062502248,1656595068062502248,1656595068062502248,1,5
1656595068166332876,1656595068166607137,Timing,RecognitionComponent::Proc,274261,0,1656595068143371703,0,0,0,1656595068166607137,23235434,1656595068166607137,1656595068166607137,1656595068166607137,1,5
1656595068245800509,1656595068246104599,Timing,RecognitionComponent::Proc,304090,0,1656595068224773259,0,0,0,1656595068246104599,21331340,1656595068246104599,1656595068246104599,1656595068246104599,1,6
1656595068344904052,1656595068345285118,Timing,RecognitionComponent::Proc,381066,0,1656595068327458838,0,0,0,1656595068345285118,17826280,1656595068345285118,1656595068345285118,1656595068345285118,1,5
1656595068450782128,1656595068451349248,Timing,RecognitionComponent::Proc,567120,0,1656595068429154545,0,0,0,1656595068451349248,22194703,1656595068451349248,1656595068451349248,1656595068451349248,1,6
1656595068559749677,1656595068560040095,Timing,RecognitionComponent::Proc,290418,0,1656595068539604797,0,0,0,1656595068560040095,20435298,1656595068560040095,1656595068560040095,1656595068560040095,1,6
1656595068645311296,1656595068645590349,Timing,RecognitionComponent::Proc,279053,0,1656595068626816217,0,0,0,1656595068645590349,18774132,1656595068645590349,1656595068645590349,1656595068645590349,1,5
1656595068728483922,1656595068728765979,Timing,RecognitionComponent::Proc,282057,0,1656595068699449159,0,0,0,1656595068728765979,29316820,1656595068728765979,1656595068728765979,1656595068728765979,1,5
1656595068850099847,1656595068850368051,Timing,RecognitionComponent::Proc,268204,0,1656595068828648779,0,0,0,1656595068850368051,21719272,1656595068850368051,1656595068850368051,1656595068850368051,1,5
1656595068955024479,1656595068955444863,Timing,RecognitionComponent::Proc,420384,0,1656595068933559282,0,0,0,1656595068955444863,21885581,1656595068955444863,1656595068955444863,1656595068955444863,1,5
1656595069048310072,1656595069049030895,Timing,RecognitionComponent::Proc,720823,0,1656595069024666863,0,0,0,1656595069049030895,24364032,1656595069049030895,1656595069049030895,1656595069049030895,1,5
1656595069109895166,1656595069110231259,Timing,RecognitionComponent::Proc,336093,0,1656595069093896229,0,0,0,1656595069110231259,16335030,1656595069110231259,1656595069110231259,1656595069110231259,1,5
1656595069272759141,1656595069273281432,Timing,RecognitionComponent::Proc,522291,0,1656595069249115281,0,0,0,1656595069273281432,24166151,1656595069273281432,1656595069273281432,1656595069273281432,1,5
1656595069331429628,1656595069332028593,Timing,RecognitionComponent::Proc,598965,0,1656595069307382356,0,0,0,1656595069332028593,24646237,1656595069332028593,1656595069332028593,1656595069332028593,1,5
1656595069509687379,1656595069510287303,Timing,RecognitionComponent::Proc,599924,0,1656595069492052264,0,0,0,1656595069510287303,18235039,1656595069510287303,1656595069510287303,1656595069510287303,1,4
1656595069609520360,1656595069611161781,Timing,RecognitionComponent::Proc,1641421,0,1656595069590182933,0,0,0,1656595069611161781,20978848,1656595069611161781,1656595069611161781,1656595069611161781,1,4
1656595069670072070,1656595069670459890,Timing,RecognitionComponent::Proc,387820,0,1656595069653207840,0,0,0,1656595069670459890,17252050,1656595069670459890,1656595069670459890,1656595069670459890,1,4
1656595069801969682,1656595069802405638,Timing,RecognitionComponent::Proc,435956,0,1656595069772979327,0,0,0,1656595069802405638,29426311,1656595069802405638,1656595069802405638,1656595069802405638,1,6
