ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
1656595068166612105,1656595068167257808,Timing,FusionComponent::Proc,645703,1656595068124859627,1656595068143371703,1656595068161428838,0,0,42398181,23886105,5828970,1656595068167257808,1656595068167257808,1,5
1656595068171589089,1656595068171619916,Timing,FusionComponent::Proc,30827,0,0,0,0,0,1656595068171619916,1656595068171619916,1656595068171619916,1656595068171619916,1656595068171619916,0,0
1656595068218433216,1656595068218457203,Timing,FusionComponent::Proc,23987,0,0,0,0,0,1656595068218457203,1656595068218457203,1656595068218457203,1656595068218457203,1656595068218457203,0,0
1656595068243962503,1656595068244000564,Timing,FusionComponent::Proc,38061,0,0,0,0,0,1656595068244000564,1656595068244000564,1656595068244000564,1656595068244000564,1656595068244000564,0,0
1656595068246110251,1656595068246675329,Timing,FusionComponent::Proc,565078,1656595068197155970,1656595068224773259,1656595068161428838,0,0,49519359,21902070,85246491,1656595068246675329,1656595068246675329,1,5
1656595068278265427,1656595068278293806,Timing,FusionComponent::Proc,28379,0,0,0,0,0,1656595068278293806,1656595068278293806,1656595068278293806,1656595068278293806,1656595068278293806,0,0
1656595068295924108,1656595068295954402,Timing,FusionComponent::Proc,30294,0,0,0,0,0,1656595068295954402,1656595068295954402,1656595068295954402,1656595068295954402,1656595068295954402,0,0
1656595068299596455,1656595068299621663,Timing,FusionComponent::Proc,25208,0,0,0,0,0,1656595068299621663,1656595068299621663,1656595068299621663,1656595068299621663,1656595068299621663,0,0
1656595068345298268,1656595068346057450,Timing,FusionComponent::Proc,759182,1656595068255220640,1656595068327458838,1656595068287076218,0,0,90836810,18598612,58981232,1656595068346057450,1656595068346057450,1,5
1656595068377913020,1656595068377976297,Timing,FusionComponent::Proc,63277,0,0,0,0,0,1656595068377976297,1656595068377976297,1656595068377976297,1656595068377976297,1656595068377976297,0,0
1656595068378491307,1656595068378512539,Timing,FusionComponent::Proc,21232,0,0,0,0,0,1656595068378512539,1656595068378512539,1656595068378512539,1656595068378512539,1656595068378512539,0,0
1656595068398812376,1656595068398853227,Timing,FusionComponent::Proc,40851,0,0,0,0,0,1656595068398853227,1656595068398853227,1656595068398853227,1656595068398853227,1656595068398853227,0,0
1656595068416948135,1656595068416981799,Timing,FusionComponent::Proc,33664,0,0,0,0,0,1656595068416981799,1656595068416981799,1656595068416981799,1656595068416981799,1656595068416981799,0,0
1656595068449923613,1656595068449991313,Timing,FusionComponent::Proc,67700,0,0,0,0,0,1656595068449991313,1656595068449991313,1656595068449991313,1656595068449991313,1656595068449991313,0,0
1656595068451392013,1656595068453079779,Timing,FusionComponent::Proc,1687766,1656595068403832819,1656595068429154545,1656595068365619443,0,0,49246960,23925234,87460336,1656595068453079779,1656595068453079779,1,4
1656595068477938510,1656595068477974332,Timing,FusionComponent::Proc,35822,0,0,0,0,0,1656595068477974332,1656595068477974332,1656595068477974332,1656595068477974332,1656595068477974332,0,0
1656595068479581330,1656595068479596745,Timing,FusionComponent::Proc,15415,0,0,0,0,0,1656595068479596745,1656595068479596745,1656595068479596745,1656595068479596745,1656595068479596745,0,0
1656595068493815897,1656595068493843549,Timing,FusionComponent::Proc,27652,0,0,0,0,0,1656595068493843549,1656595068493843549,1656595068493843549,1656595068493843549,1656595068493843549,0,0
1656595068533592047,1656595068533620908,Timing,FusionComponent::Proc,28861,0,0,0,0,0,1656595068533620908,1656595068533620908,1656595068533620908,1656595068533620908,1656595068533620908,0,0
1656595068557750177,1656595068557780809,Timing,FusionComponent::Proc,30632,0,0,0,0,0,1656595068557780809,1656595068557780809,1656595068557780809,1656595068557780809,1656595068557780809,0,0
1656595068560047135,1656595068560713428,Timing,FusionComponent::Proc,666293,1656595068519162651,1656595068539604797,1656595068473127861,0,0,41550777,21108631,87585567,1656595068560713428,1656595068560713428,1,5
1656595068560867329,1656595068560892844,Timing,FusionComponent::Proc,25515,0,0,0,0,0,1656595068560892844,1656595068560892844,1656595068560892844,1656595068560892844,1656595068560892844,0,0
1656595068608826445,1656595068608857265,Timing,FusionComponent::Proc,30820,0,0,0,0,0,1656595068608857265,1656595068608857265,1656595068608857265,1656595068608857265,1656595068608857265,0,0
1656595068625289764,1656595068625315065,Timing,FusionComponent::Proc,25301,0,0,0,0,0,1656595068625315065,1656595068625315065,1656595068625315065,1656595068625315065,1656595068625315065,0,0
1656595068639676745,1656595068639714794,Timing,FusionComponent::Proc,38049,0,0,0,0,0,1656595068639714794,1656595068639714794,1656595068639714794,1656595068639714794,1656595068639714794,0,0
