,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
98,1656595079993907806,1656595080049822946,Timing,PlanningComponent::Proc,55915140,1656595079924183555,1656595079972626889,1656595079956846325,1656595079924201386,0,125639391,77196057,92976621,125621560,1656595080049822946,1,2
99,1656595080076295981,1656595080127730863,Timing,PlanningComponent::Proc,51434882,1656595080001577269,1656595080032795727,1656595079956846325,1656595080064050284,0,126153594,94935136,170884538,63680579,1656595080127730863,1,3
100,1656595080128293535,1656595080195403786,Timing,PlanningComponent::Proc,67110251,1656595080064050112,1656595080103629328,1656595080093467090,1656595080064050284,0,131353674,91774458,101936696,131353502,1656595080195403786,1,1
101,1656595080295745407,1656595080351224892,Timing,PlanningComponent::Proc,55479485,1656595080233556177,1656595080272556239,1656595080189640883,1656595080231969219,0,117668715,78668653,161584009,119255673,1656595080351224892,1,2
102,1656595080371231735,1656595080431813032,Timing,PlanningComponent::Proc,60581297,1656595080304157798,1656595080335396361,1656595080325390410,1656595080364967054,0,127655234,96416671,106422622,66845978,1656595080431813032,1,2
103,1656595080432403030,1656595080496902713,Timing,PlanningComponent::Proc,64499683,1656595080364970766,1656595080396991847,1656595080325390410,1656595080364967054,0,131931947,99910866,171512303,131935659,1656595080496902713,1,1
104,1656595080556014766,1656595080624819897,Timing,PlanningComponent::Proc,68805131,1656595080497047779,1656595080536738553,1656595080457659188,1656595080497047754,0,127772118,88081344,167160709,127772143,1656595080624819897,1,1
105,1656595080629048366,1656595080695715280,Timing,PlanningComponent::Proc,66666914,1656595080566186175,1656595080595475296,1656595080586753390,1656595080626657104,0,129529105,100239984,108961890,69058176,1656595080695715280,1,1
106,1656595080731147624,1656595080796417931,Timing,PlanningComponent::Proc,65270307,1656595080684407028,1656595080705976780,1656595080695975919,1656595080626657104,0,112010903,90441151,100442012,169760827,1656595080796417931,1,1
107,1656595080799688232,1656595080877888318,Timing,PlanningComponent::Proc,78200086,1656595080738195399,1656595080778006628,1656595080695975919,1656595080810932798,0,139692919,99881690,181912399,66955520,1656595080877888318,1,1
108,1656595080925622421,1656595080989220203,Timing,PlanningComponent::Proc,63597782,1656595080866198469,1656595080898183260,1656595080828931753,1656595080947126214,0,123021734,91036943,160288450,42093989,1656595080989220203,1,1
109,1656595081042928204,1656595081098430956,Timing,PlanningComponent::Proc,55502752,1656595080984970434,1656595081012285080,1656595080951938684,1656595080947126214,0,113460522,86145876,146492272,151304742,1656595081098430956,1,1
110,1656595081100916448,1656595081169676317,Timing,PlanningComponent::Proc,68759869,1656595081052209705,1656595081076747560,1656595081066603458,1656595081111565207,0,117466612,92928757,103072859,58111110,1656595081169676317,1,1
111,1656595081197100494,1656595081252502181,Timing,PlanningComponent::Proc,55401687,1656595081152014696,1656595081148592651,1656595081143026710,1656595081111565207,0,100487485,103909530,109475471,140936974,1656595081252502181,1,1
112,1656595081253078722,1656595081310787287,Timing,PlanningComponent::Proc,57708565,1656595081206118341,1656595081225783931,1656595081143026710,1656595081262795260,0,104668946,85003356,167760577,47992027,1656595081310787287,1,1
113,1656595081391119263,1656595081440069763,Timing,PlanningComponent::Proc,48950500,1656595081344580745,1656595081369121663,1656595081306011804,1656595081262795260,0,95489018,70948100,134057959,177274503,1656595081440069763,1,1
114,1656595081506908696,1656595081562567346,Timing,PlanningComponent::Proc,55658650,1656595081456615696,1656595081481940125,1656595081419166951,1656595081456613754,0,105951650,80627221,143400395,105953592,1656595081562567346,1,2
115,1656595081645888228,1656595081715787113,Timing,PlanningComponent::Proc,69898885,1656595081576670003,1656595081616154236,1656595081540239279,1656595081636730630,0,139117110,99632877,175547834,79056483,1656595081715787113,1,1
116,1656595081716289138,1656595081757593312,Timing,PlanningComponent::Proc,41304174,1656595081636071846,1656595081644416471,1656595081638855597,1656595081636730630,0,121521466,113176841,118737715,120862682,1656595081757593312,1,1
117,1656595081797556872,1656595081850901678,Timing,PlanningComponent::Proc,53344806,1656595081747563352,1656595081774058912,1656595081767027959,1656595081636730630,0,103338326,76842766,83873719,214171048,1656595081850901678,1,2
118,1656595081919875937,1656595081982567078,Timing,PlanningComponent::Proc,62691141,1656595081874556063,1656595081894212930,1656595081883636909,1656595081874555254,0,108011015,88354148,98930169,108011824,1656595081982567078,1,1
119,1656595082034732033,1656595082097899798,Timing,PlanningComponent::Proc,63167765,1656595081983834195,1656595082013687921,1656595082002651463,1656595082054851998,0,114065603,84211877,95248335,43047800,1656595082097899798,1,1
120,1656595082102968674,1656595082173547320,Timing,PlanningComponent::Proc,70578646,1656595082054855981,1656595082079239461,1656595082002651463,1656595082054851998,0,118691339,94307859,170895857,118695322,1656595082173547320,1,2
121,1656595082237959920,1656595082305088856,Timing,PlanningComponent::Proc,67128936,1656595082193379650,1656595082207118337,1656595082142857432,1656595082193338453,0,111709206,97970519,162231424,111750403,1656595082305088856,1,1
122,1656595082314765021,1656595082375636573,Timing,PlanningComponent::Proc,60871552,1656595082239001666,1656595082242390842,1656595082234528612,1656595082326378649,0,136634907,133245731,141107961,49257924,1656595082375636573,1,2
123,1656595082381381933,1656595082437243881,Timing,PlanningComponent::Proc,55861948,1656595082329117961,1656595082357461255,1656595082341763054,1656595082326378649,0,108125920,79782626,95480827,110865232,1656595082437243881,1,1
124,1656595082505955907,1656595082584646194,Timing,PlanningComponent::Proc,78690287,1656595082488080979,1656595082475462679,1656595082472484494,1656595082495637737,0,96565215,109183515,112161700,89008457,1656595082584646194,1,1
125,1656595082597166299,1656595082649620133,Timing,PlanningComponent::Proc,52453834,1656595082549814253,1656595082569118252,1656595082562030362,1656595082495637737,0,99805880,80501881,87589771,153982396,1656595082649620133,1,1
126,1656595082723969725,1656595082776563815,Timing,PlanningComponent::Proc,52594090,1656595082606182403,1656595082702383568,1656595082691901080,1656595082732167139,0,170381412,74180247,84662735,44396676,1656595082776563815,1,1
127,1656595082848097119,1656595082906929652,Timing,PlanningComponent::Proc,58832533,1656595082788066736,1656595082816949484,1656595082805814109,1656595082732167139,0,118862916,89980168,101115543,174762513,1656595082906929652,1,1
128,1656595082907558776,1656595082958267287,Timing,PlanningComponent::Proc,50708511,1656595082843941633,1656595082879890960,1656595082805814109,1656595082918966215,0,114325654,78376327,152453178,39301072,1656595082958267287,1,1
129,1656595083044542918,1656595083107909622,Timing,PlanningComponent::Proc,63366704,1656595082977717493,1656595083014122294,1656595082942345595,1656595083077313516,0,130192129,93787328,165564027,30596106,1656595083107909622,1,1
130,1656595083108496409,1656595083165567840,Timing,PlanningComponent::Proc,57071431,1656595083037950917,1656595083041369167,1656595083034723042,1656595083077313516,0,127616923,124198673,130844798,88254324,1656595083165567840,1,1
