,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish
0,1656414208635544770,1656414208636770417,Timing,PlanningComponent::Proc,1225647,1656407190162593299,1656407187902120639,1656407187819345873,7018474177118,7020734649778,7020817424544,1
1,1656414208650095027,1656414208650270953,Timing,PlanningComponent::Proc,175926,1656407190162593299,1656407190107655728,1656407190043998828,7018487677654,7018542615225,7018606272125,1
2,1656414208699118354,1656414208699438075,Timing,PlanningComponent::Proc,319721,1656407190178889658,1656407190242331759,1656407190237108035,7018520548417,7018457106316,7018462330040,1
3,1656414208863551432,1656414208863727012,Timing,PlanningComponent::Proc,175580,1656407190345762923,1656407190377168273,1656407190365662393,7018517964089,7018486558739,7018498064619,1
4,1656414208942301137,1656414208942473709,Timing,PlanningComponent::Proc,172572,1656407190438662532,1656407190461524384,1656407190452708278,7018503811177,7018480949325,7018489765431,1
5,1656414208975411337,1656414208975594141,Timing,PlanningComponent::Proc,182804,1656407190493371019,1656407190517284243,1656407190452708278,7018482223122,7018458309898,7018522885863,1
6,1656414209081927926,1656414209082090205,Timing,PlanningComponent::Proc,162279,1656407190607839795,1656407190616297870,1656407190567654610,7018474250410,7018465792335,7018514435595,1
7,1656414209233773768,1656414209233954900,Timing,PlanningComponent::Proc,181132,1656407190712719699,1656407190763197352,1656407190743149235,7018521235201,7018470757548,7018490805665,1
8,1656414209268988319,1656414209269215875,Timing,PlanningComponent::Proc,227556,1656407190786764482,1656407190800563431,1656407190743149235,7018482451393,7018468652444,7018526066640,1
9,1656414209347835802,1656414209348006350,Timing,PlanningComponent::Proc,170548,1656407190850288089,1656407190905987469,1656407190851047165,7018497718261,7018442018881,7018496959185,1
10,1656414209464076743,1656414209464278381,Timing,PlanningComponent::Proc,201638,1656407190993145716,1656407191002869254,1656407190947428436,7018471132665,7018461409127,7018516849945,1
11,1656414209554724755,1656414209555049514,Timing,PlanningComponent::Proc,324759,1656407191048570711,1656407191108666235,1656407191056394113,7018506478803,7018446383279,7018498655401,1
12,1656414209682243134,1656414209682408554,Timing,PlanningComponent::Proc,165420,1656407191203146423,1656407191223803127,1656407191162933314,7018479262131,7018458605427,7018519475240,1
13,1656414209829462969,1656414209829719676,Timing,PlanningComponent::Proc,256707,1656407191322853272,1656407191361042373,1656407191346262016,7018506866404,7018468677303,7018483457660,1
14,1656414209842284817,1656414209842544443,Timing,PlanningComponent::Proc,259626,1656407191382621121,1656407191394649360,1656407191346262016,7018459923322,7018447895083,7018496282427,1
15,1656414209948490179,1656414209948703892,Timing,PlanningComponent::Proc,213713,1656407191447454951,1656407191506510499,1656407191444245613,7018501248941,7018442193393,7018504458279,1
16,1656414210099862488,1656414210100027136,Timing,PlanningComponent::Proc,164648,1656407191635573574,1656407191660921332,1656407191652483120,7018464453562,7018439105804,7018447544016,1
17,1656414210212744661,1656414210212907629,Timing,PlanningComponent::Proc,162968,1656407191635573574,1656407191758397902,1656407191739319878,7018577334055,7018454509727,7018473587751,1
18,1656414210242507179,1656414210242799010,Timing,PlanningComponent::Proc,291831,1656407191744452580,1656407191789308936,1656407191739319878,7018498346430,7018453490074,7018503479132,1
19,1656414210333167400,1656414210333397084,Timing,PlanningComponent::Proc,229684,1656407191861825694,1656407191890751606,1656407191836711453,7018471571390,7018442645478,7018496685631,1
20,1656414210466534471,1656414210466721414,Timing,PlanningComponent::Proc,186943,1656407191967071498,1656407192021072064,1656407192018913995,7018499649916,7018445649350,7018447807419,1
21,1656414210586725951,1656414210586901541,Timing,PlanningComponent::Proc,175590,1656407192098482782,1656407192151170160,1656407192107802026,7018488418759,7018435731381,7018479099515,1
22,1656414210677517433,1656414210677900269,Timing,PlanningComponent::Proc,382836,1656407192182393755,1656407192240471121,1656407192191546880,7018495506514,7018437429148,7018486353389,1
23,1656414210753890061,1656414210754099986,Timing,PlanningComponent::Proc,209925,1656407192272056166,1656407192301985536,1656407192293555795,7018482043820,7018452114450,7018460544191,1
24,1656414210956247233,1656414210956424751,Timing,PlanningComponent::Proc,177518,1656407192433338077,1656407192522345709,1656407192506248802,7018523086674,7018434079042,7018450175949,1
25,1656414210976801947,1656414210977015431,Timing,PlanningComponent::Proc,213484,1656407192433338077,1656407192538174487,1656407192506248802,7018543677354,7018438840944,7018470766629,1
26,1656414211090185972,1656414211090374709,Timing,PlanningComponent::Proc,188737,1656407192621480742,1656407192649304998,1656407192583846829,7018468893967,7018441069711,7018506527880,1
27,1656414211215057776,1656414211215426072,Timing,PlanningComponent::Proc,368296,1656407192739149337,1656407192776673646,1656407192702713171,7018476276735,7018438752426,7018512712901,1
