ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish
1656414030069843260,1656414030082247053,Timing,FusionCameraDetectionComponent::OnReceiveImage,12403793,0,0,0,1656414030082247053,1656414030082247053,1656414030082247053,0
1656414030115682668,1656414030190045511,Timing,FusionCameraDetectionComponent::OnReceiveImage,74362843,1656414030123663502,0,0,66382009,1656414030190045511,1656414030190045511,1
1656414030123664883,1656414030225941902,Timing,FusionCameraDetectionComponent::OnReceiveImage,102277019,1656414030190113589,0,0,35828313,1656414030225941902,1656414030225941902,1
1656414030190114214,1656414030268338131,Timing,FusionCameraDetectionComponent::OnReceiveImage,78223917,1656414030225997631,0,0,42340500,1656414030268338131,1656414030268338131,1
1656414030225998229,1656414030300135816,Timing,FusionCameraDetectionComponent::OnReceiveImage,74137587,1656414030268386932,0,0,31748884,1656414030300135816,1656414030300135816,1
1656414030268387420,1656414030334970008,Timing,FusionCameraDetectionComponent::OnReceiveImage,66582588,1656414030300183246,0,0,34786762,1656414030334970008,1656414030334970008,1
1656414030300183813,1656414030365461121,Timing,FusionCameraDetectionComponent::OnReceiveImage,65277308,1656414030335034849,0,0,30426272,1656414030365461121,1656414030365461121,1
1656414030335035628,1656414030387012877,Timing,FusionCameraDetectionComponent::OnReceiveImage,51977249,1656414030365535518,0,0,21477359,1656414030387012877,1656414030387012877,1
1656414030365536214,1656414030403971369,Timing,FusionCameraDetectionComponent::OnReceiveImage,38435155,1656414030387066987,0,0,16904382,1656414030403971369,1656414030403971369,1
1656414030387067519,1656414030420409894,Timing,FusionCameraDetectionComponent::OnReceiveImage,33342375,1656414030404028158,0,0,16381736,1656414030420409894,1656414030420409894,1
1656414030404028751,1656414030447914761,Timing,FusionCameraDetectionComponent::OnReceiveImage,43886010,1656414030437262457,0,0,10652304,1656414030447914761,1656414030447914761,1
1656414030447949222,1656414030463719041,Timing,FusionCameraDetectionComponent::OnReceiveImage,15769819,1656414030447948740,0,0,15770301,1656414030463719041,1656414030463719041,1
1656414030437265965,1656414030487336248,Timing,FusionCameraDetectionComponent::OnReceiveImage,50070283,1656414030463767569,0,0,23568679,1656414030487336248,1656414030487336248,1
1656414030463768022,1656414030515358716,Timing,FusionCameraDetectionComponent::OnReceiveImage,51590694,1656414030487378935,0,0,27979781,1656414030515358716,1656414030515358716,1
1656414030487379466,1656414030531676327,Timing,FusionCameraDetectionComponent::OnReceiveImage,44296861,1656414030515391743,0,0,16284584,1656414030531676327,1656414030531676327,1
1656414030515392327,1656414030547226256,Timing,FusionCameraDetectionComponent::OnReceiveImage,31833929,1656414030531730576,0,0,15495680,1656414030547226256,1656414030547226256,1
1656414030531731112,1656414030564858380,Timing,FusionCameraDetectionComponent::OnReceiveImage,33127268,1656414030547270426,0,0,17587954,1656414030564858380,1656414030564858380,1
1656414030547271037,1656414030581871630,Timing,FusionCameraDetectionComponent::OnReceiveImage,34600593,1656414030567938166,0,0,13933464,1656414030581871630,1656414030581871630,1
1656414030567939601,1656414030602519190,Timing,FusionCameraDetectionComponent::OnReceiveImage,34579589,1656414030581918861,0,0,20600329,1656414030602519190,1656414030602519190,1
1656414030581919424,1656414030623624860,Timing,FusionCameraDetectionComponent::OnReceiveImage,41705436,1656414030602562618,0,0,21062242,1656414030623624860,1656414030623624860,1
1656414030602563074,1656414030645759009,Timing,FusionCameraDetectionComponent::OnReceiveImage,43195935,1656414030623730770,0,0,22028239,1656414030645759009,1656414030645759009,1
1656414030623733721,1656414030661270961,Timing,FusionCameraDetectionComponent::OnReceiveImage,37537240,1656414030645805962,0,0,15464999,1656414030661270961,1656414030661270961,1
1656414030645806541,1656414030677132371,Timing,FusionCameraDetectionComponent::OnReceiveImage,31325830,1656414030661329344,0,0,15803027,1656414030677132371,1656414030677132371,1
1656414030661329872,1656414030692899676,Timing,FusionCameraDetectionComponent::OnReceiveImage,31569804,1656414030677179450,0,0,15720226,1656414030692899676,1656414030692899676,1
1656414030677180052,1656414030709417042,Timing,FusionCameraDetectionComponent::OnReceiveImage,32236990,1656414030701088973,0,0,8328069,1656414030709417042,1656414030709417042,1
1656414030701092231,1656414030728675854,Timing,FusionCameraDetectionComponent::OnReceiveImage,27583623,1656414030709472539,0,0,19203315,1656414030728675854,1656414030728675854,1
1656414030709473411,1656414030754555807,Timing,FusionCameraDetectionComponent::OnReceiveImage,45082396,1656414030728726674,0,0,25829133,1656414030754555807,1656414030754555807,1
1656414030728727234,1656414030771691952,Timing,FusionCameraDetectionComponent::OnReceiveImage,42964718,1656414030754609058,0,0,17082894,1656414030771691952,1656414030771691952,1
1656414030754609963,1656414030787419152,Timing,FusionCameraDetectionComponent::OnReceiveImage,32809189,1656414030771741846,0,0,15677306,1656414030787419152,1656414030787419152,1
