,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
25,1656595592397749743,1656595592437047593,Timing,FusionCameraDetectionComponent::OnReceiveImage,39297850,1656595592397749140,0,0,0,0,39298453,1656595592437047593,1656595592437047593,1656595592437047593,1656595592437047593,1,0
26,1656595592464681976,1656595592491467866,Timing,FusionCameraDetectionComponent::OnReceiveImage,26785890,1656595592482826420,0,0,0,0,8641446,1656595592491467866,1656595592491467866,1656595592491467866,1656595592491467866,1,0
27,1656595592482827738,1656595592507874900,Timing,FusionCameraDetectionComponent::OnReceiveImage,25047162,1656595592482826420,0,0,0,0,25048480,1656595592507874900,1656595592507874900,1656595592507874900,1656595592507874900,1,0
28,1656595592545155507,1656595592574322286,Timing,FusionCameraDetectionComponent::OnReceiveImage,29166779,1656595592558796805,0,0,0,0,15525481,1656595592574322286,1656595592574322286,1656595592574322286,1656595592574322286,1,0
29,1656595592558799093,1656595592600847679,Timing,FusionCameraDetectionComponent::OnReceiveImage,42048586,1656595592595518059,0,0,0,0,5329620,1656595592600847679,1656595592600847679,1656595592600847679,1656595592600847679,1,0
30,1656595592595519241,1656595592623676570,Timing,FusionCameraDetectionComponent::OnReceiveImage,28157329,1656595592600893951,0,0,0,0,22782619,1656595592623676570,1656595592623676570,1656595592623676570,1656595592623676570,1,0
31,1656595592600895317,1656595592639986488,Timing,FusionCameraDetectionComponent::OnReceiveImage,39091171,1656595592600893951,0,0,0,0,39092537,1656595592639986488,1656595592639986488,1656595592639986488,1656595592639986488,1,0
32,1656595592659469201,1656595592685850211,Timing,FusionCameraDetectionComponent::OnReceiveImage,26381010,1656595592661471395,0,0,0,0,24378816,1656595592685850211,1656595592685850211,1656595592685850211,1656595592685850211,1,0
33,1656595592661472871,1656595592703010050,Timing,FusionCameraDetectionComponent::OnReceiveImage,41537179,1656595592661471395,0,0,0,0,41538655,1656595592703010050,1656595592703010050,1656595592703010050,1656595592703010050,1,0
34,1656595592774434422,1656595592804674542,Timing,FusionCameraDetectionComponent::OnReceiveImage,30240120,1656595592776476598,0,0,0,0,28197944,1656595592804674542,1656595592804674542,1656595592804674542,1656595592804674542,1,0
35,1656595592776477817,1656595592822807677,Timing,FusionCameraDetectionComponent::OnReceiveImage,46329860,1656595592776476598,0,0,0,0,46331079,1656595592822807677,1656595592822807677,1656595592822807677,1656595592822807677,1,0
