ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
1656595537139699890,1656595537341495414,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,201795524,0,0,0,0,0,1656595537341495414,1656595537341495414,1656595537341495414,1656595537341495414,1656595537341495414,1,4
1656595537142833284,1656595537341705972,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,198872688,0,0,0,0,0,1656595537341705972,1656595537341705972,1656595537341705972,1656595537341705972,1656595537341705972,0,0
1656595537341677447,1656595537556102420,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,214424973,0,0,0,0,0,1656595537556102420,1656595537556102420,1656595537556102420,1656595537556102420,1656595537556102420,1,4
1656595537341727184,1656595537556395473,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,214668289,0,0,0,0,0,1656595537556395473,1656595537556395473,1656595537556395473,1656595537556395473,1656595537556395473,0,0
1656595537556197193,1656595537779860457,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,223663264,0,0,0,0,0,1656595537779860457,1656595537779860457,1656595537779860457,1656595537779860457,1656595537779860457,1,4
1656595537556412605,1656595537779986399,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,223573794,0,0,0,0,0,1656595537779986399,1656595537779986399,1656595537779986399,1656595537779986399,1656595537779986399,0,0
1656595537779960278,1656595537996486610,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,216526332,0,0,0,0,0,1656595537996486610,1656595537996486610,1656595537996486610,1656595537996486610,1656595537996486610,1,4
1656595537780003873,1656595537996797458,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,216793585,0,0,0,0,0,1656595537996797458,1656595537996797458,1656595537996797458,1656595537996797458,1656595537996797458,0,0
1656595537996584667,1656595538218871765,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,222287098,0,0,0,0,0,1656595538218871765,1656595538218871765,1656595538218871765,1656595538218871765,1656595538218871765,1,4
1656595537996815239,1656595538219002006,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,222186767,0,0,0,0,0,1656595538219002006,1656595538219002006,1656595538219002006,1656595538219002006,1656595538219002006,0,0
1656595538218976930,1656595538422710019,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,203733089,0,0,0,0,0,1656595538422710019,1656595538422710019,1656595538422710019,1656595538422710019,1656595538422710019,1,4
1656595538219020151,1656595538423146878,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,204126727,0,0,0,0,0,1656595538423146878,1656595538423146878,1656595538423146878,1656595538423146878,1656595538423146878,0,0
1656595538422850693,1656595538463945718,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,41095025,0,0,0,0,0,1656595538463945718,1656595538463945718,1656595538463945718,1656595538463945718,1656595538463945718,1,4
1656595538423172319,1656595538464065553,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,40893234,0,0,0,0,0,1656595538464065553,1656595538464065553,1656595538464065553,1656595538464065553,1656595538464065553,0,0
1656595538464035162,1656595538464086443,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,51281,0,0,0,0,0,1656595538464086443,1656595538464086443,1656595538464086443,1656595538464086443,1656595538464086443,0,0
1656595538464076696,1656595538464098212,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,21516,0,0,0,0,0,1656595538464098212,1656595538464098212,1656595538464098212,1656595538464098212,1656595538464098212,0,0
1656595538517074970,1656595538517103223,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28253,0,0,0,0,0,1656595538517103223,1656595538517103223,1656595538517103223,1656595538517103223,1656595538517103223,0,0
1656595538522258982,1656595538522294012,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,35030,0,0,0,0,0,1656595538522294012,1656595538522294012,1656595538522294012,1656595538522294012,1656595538522294012,0,0
1656595538612504288,1656595538612557231,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,52943,0,0,0,0,0,1656595538612557231,1656595538612557231,1656595538612557231,1656595538612557231,1656595538612557231,0,0
1656595538614073681,1656595538700113972,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,86040291,0,0,0,0,0,1656595538700113972,1656595538700113972,1656595538700113972,1656595538700113972,1656595538700113972,1,4
1656595538689406159,1656595538700254991,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,10848832,0,0,0,0,0,1656595538700254991,1656595538700254991,1656595538700254991,1656595538700254991,1656595538700254991,0,0
1656595538700225378,1656595538700270896,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,45518,0,0,0,0,0,1656595538700270896,1656595538700270896,1656595538700270896,1656595538700270896,1656595538700270896,0,0
1656595538808459266,1656595538830864556,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,22405290,0,0,0,0,0,1656595538830864556,1656595538830864556,1656595538830864556,1656595538830864556,1656595538830864556,1,4
1656595538810524846,1656595538830992639,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,20467793,0,0,0,0,0,1656595538830992639,1656595538830992639,1656595538830992639,1656595538830992639,1656595538830992639,0,0
1656595538830961107,1656595538831008017,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,46910,0,0,0,0,0,1656595538831008017,1656595538831008017,1656595538831008017,1656595538831008017,1656595538831008017,0,0
1656595538831005561,1656595538831019720,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,14159,0,0,0,0,0,1656595538831019720,1656595538831019720,1656595538831019720,1656595538831019720,1656595538831019720,0,0
1656595538911272561,1656595538911337283,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,64722,0,0,0,0,0,1656595538911337283,1656595538911337283,1656595538911337283,1656595538911337283,1656595538911337283,0,0
1656595538914685153,1656595538914743583,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,58430,0,0,0,0,0,1656595538914743583,1656595538914743583,1656595538914743583,1656595538914743583,1656595538914743583,0,0
1656595538986403879,1656595538998852040,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12448161,0,0,0,0,0,1656595538998852040,1656595538998852040,1656595538998852040,1656595538998852040,1656595538998852040,1,4
1656595538993768144,1656595538999034330,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,5266186,0,0,0,0,0,1656595538999034330,1656595538999034330,1656595538999034330,1656595538999034330,1656595538999034330,0,0
1656595539002199638,1656595539002268086,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,68448,0,0,0,0,0,1656595539002268086,1656595539002268086,1656595539002268086,1656595539002268086,1656595539002268086,0,0
1656595539011679869,1656595539011717956,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,38087,0,0,0,0,0,1656595539011717956,1656595539011717956,1656595539011717956,1656595539011717956,1656595539011717956,0,0
1656595539077578887,1656595539077619465,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,40578,0,0,0,0,0,1656595539077619465,1656595539077619465,1656595539077619465,1656595539077619465,1656595539077619465,0,0
