ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
1656595617497592399,1656595617517234002,Timing,DetectionComponent::Proc,19641603,0,1656595617497591171,0,0,0,1656595617517234002,19642831,1656595617517234002,1656595617517234002,1656595617517234002,1,9142
1656595617593277887,1656595617613650785,Timing,DetectionComponent::Proc,20372898,0,1656595617593274003,0,0,0,1656595617613650785,20376782,1656595617613650785,1656595617613650785,1656595617613650785,1,9144
1656595617682556773,1656595617699756312,Timing,DetectionComponent::Proc,17199539,0,1656595617682555556,0,0,0,1656595617699756312,17200756,1656595617699756312,1656595617699756312,1656595617699756312,1,9138
1656595617779721373,1656595617809992122,Timing,DetectionComponent::Proc,30270749,0,1656595617779719975,0,0,0,1656595617809992122,30272147,1656595617809992122,1656595617809992122,1656595617809992122,1,9136
1656595617893977349,1656595617914447623,Timing,DetectionComponent::Proc,20470274,0,1656595617893976104,0,0,0,1656595617914447623,20471519,1656595617914447623,1656595617914447623,1656595617914447623,1,9135
1656595617971489384,1656595618005457760,Timing,DetectionComponent::Proc,33968376,0,1656595617971485227,0,0,0,1656595618005457760,33972533,1656595618005457760,1656595618005457760,1656595618005457760,1,9135
1656595618095441708,1656595618114353834,Timing,DetectionComponent::Proc,18912126,0,1656595618095439497,0,0,0,1656595618114353834,18914337,1656595618114353834,1656595618114353834,1656595618114353834,1,9139
1656595618168965590,1656595618194186858,Timing,DetectionComponent::Proc,25221268,0,1656595618168963208,0,0,0,1656595618194186858,25223650,1656595618194186858,1656595618194186858,1656595618194186858,1,9135
1656595618310721292,1656595618328723742,Timing,DetectionComponent::Proc,18002450,0,1656595618310720167,0,0,0,1656595618328723742,18003575,1656595618328723742,1656595618328723742,1656595618328723742,1,9137
1656595618377321797,1656595618411627627,Timing,DetectionComponent::Proc,34305830,0,1656595618377320003,0,0,0,1656595618411627627,34307624,1656595618411627627,1656595618411627627,1656595618411627627,1,9136
1656595618495153934,1656595618518378586,Timing,DetectionComponent::Proc,23224652,0,1656595618495152628,0,0,0,1656595618518378586,23225958,1656595618518378586,1656595618518378586,1656595618518378586,1,9134
1656595618578570814,1656595618611884677,Timing,DetectionComponent::Proc,33313863,0,1656595618578567460,0,0,0,1656595618611884677,33317217,1656595618611884677,1656595618611884677,1656595618611884677,1,9138
1656595618693380478,1656595618715874157,Timing,DetectionComponent::Proc,22493679,0,1656595618693378967,0,0,0,1656595618715874157,22495190,1656595618715874157,1656595618715874157,1656595618715874157,1,9137
1656595618760864717,1656595618781942166,Timing,DetectionComponent::Proc,21077449,0,1656595618760862994,0,0,0,1656595618781942166,21079172,1656595618781942166,1656595618781942166,1656595618781942166,1,9139
1656595618841774429,1656595618863432777,Timing,DetectionComponent::Proc,21658348,0,1656595618841772983,0,0,0,1656595618863432777,21659794,1656595618863432777,1656595618863432777,1656595618863432777,1,9144
1656595618975729615,1656595619000602831,Timing,DetectionComponent::Proc,24873216,0,1656595618975727966,0,0,0,1656595619000602831,24874865,1656595619000602831,1656595619000602831,1656595619000602831,1,9148
1656595619112159543,1656595619133287868,Timing,DetectionComponent::Proc,21128325,0,1656595619112157465,0,0,0,1656595619133287868,21130403,1656595619133287868,1656595619133287868,1656595619133287868,1,9153
1656595619218730400,1656595619235127194,Timing,DetectionComponent::Proc,16396794,0,1656595619218726615,0,0,0,1656595619235127194,16400579,1656595619235127194,1656595619235127194,1656595619235127194,1,9151
1656595619288403628,1656595619309006309,Timing,DetectionComponent::Proc,20602681,0,1656595619288400898,0,0,0,1656595619309006309,20605411,1656595619309006309,1656595619309006309,1656595619309006309,1,9151
1656595619380533133,1656595619407812333,Timing,DetectionComponent::Proc,27279200,0,1656595619380531775,0,0,0,1656595619407812333,27280558,1656595619407812333,1656595619407812333,1656595619407812333,1,9151
1656595619527743407,1656595619543295232,Timing,DetectionComponent::Proc,15551825,0,1656595619527742118,0,0,0,1656595619543295232,15553114,1656595619543295232,1656595619543295232,1656595619543295232,1,9154
1656595619610711752,1656595619632907219,Timing,DetectionComponent::Proc,22195467,0,1656595619610708654,0,0,0,1656595619632907219,22198565,1656595619632907219,1656595619632907219,1656595619632907219,1,9151
1656595619703237596,1656595619736677678,Timing,DetectionComponent::Proc,33440082,0,1656595619703235257,0,0,0,1656595619736677678,33442421,1656595619736677678,1656595619736677678,1656595619736677678,1,9154
1656595619775441747,1656595619798117673,Timing,DetectionComponent::Proc,22675926,0,1656595619775439324,0,0,0,1656595619798117673,22678349,1656595619798117673,1656595619798117673,1656595619798117673,1,9151
1656595619897881058,1656595619921140126,Timing,DetectionComponent::Proc,23259068,0,1656595619897879777,0,0,0,1656595619921140126,23260349,1656595619921140126,1656595619921140126,1656595619921140126,1,9147
1656595619949367668,1656595619975790523,Timing,DetectionComponent::Proc,26422855,0,1656595619949365975,0,0,0,1656595619975790523,26424548,1656595619975790523,1656595619975790523,1656595619975790523,1,9138
1656595620099581154,1656595620114981705,Timing,DetectionComponent::Proc,15400551,0,1656595620099575621,0,0,0,1656595620114981705,15406084,1656595620114981705,1656595620114981705,1656595620114981705,1,9135
1656595620168093163,1656595620192409694,Timing,DetectionComponent::Proc,24316531,0,1656595620168090785,0,0,0,1656595620192409694,24318909,1656595620192409694,1656595620192409694,1656595620192409694,1,9134
1656595620293960311,1656595620318554435,Timing,DetectionComponent::Proc,24594124,0,1656595620293959374,0,0,0,1656595620318554435,24595061,1656595620318554435,1656595620318554435,1656595620318554435,1,9130
1656595620377167173,1656595620398994010,Timing,DetectionComponent::Proc,21826837,0,1656595620377165271,0,0,0,1656595620398994010,21828739,1656595620398994010,1656595620398994010,1656595620398994010,1,9136
1656595620507018765,1656595620520901267,Timing,DetectionComponent::Proc,13882502,0,1656595620507017196,0,0,0,1656595620520901267,13884071,1656595620520901267,1656595620520901267,1656595620520901267,1,9134
