ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
1656595617460003407,1656595617460042986,Timing,FusionComponent::Proc,39579,0,0,0,0,0,1656595617460042986,1656595617460042986,1656595617460042986,1656595617460042986,1656595617460042986,0,0
1656595617466558365,1656595617466598690,Timing,FusionComponent::Proc,40325,0,0,0,0,0,1656595617466598690,1656595617466598690,1656595617466598690,1656595617466598690,1656595617466598690,0,0
1656595617485360087,1656595617485394326,Timing,FusionComponent::Proc,34239,0,0,0,0,0,1656595617485394326,1656595617485394326,1656595617485394326,1656595617485394326,1656595617485394326,0,0
1656595617517431010,1656595617517949619,Timing,FusionComponent::Proc,518609,1656595617454941760,1656595617497591171,1656595617447056343,0,0,63007859,20358448,70893276,1656595617517949619,1656595617517949619,1,0
1656595617549952962,1656595617549984029,Timing,FusionComponent::Proc,31067,0,0,0,0,0,1656595617549984029,1656595617549984029,1656595617549984029,1656595617549984029,1656595617549984029,0,0
1656595617552198235,1656595617552221972,Timing,FusionComponent::Proc,23737,0,0,0,0,0,1656595617552221972,1656595617552221972,1656595617552221972,1656595617552221972,1656595617552221972,0,0
1656595617567916479,1656595617567950625,Timing,FusionComponent::Proc,34146,0,0,0,0,0,1656595617567950625,1656595617567950625,1656595617567950625,1656595617567950625,1656595617567950625,0,0
1656595617613771414,1656595617613819148,Timing,FusionComponent::Proc,47734,0,0,0,0,0,1656595617613819148,1656595617613819148,1656595617613819148,1656595617613819148,1656595617613819148,0,0
1656595617613924385,1656595617614745823,Timing,FusionComponent::Proc,821438,1656595617582471994,1656595617593274003,1656595617551845886,0,0,32273829,21471820,62899937,1656595617614745823,1656595617614745823,1,0
1656595617630605323,1656595617630621625,Timing,FusionComponent::Proc,16302,0,0,0,0,0,1656595617630621625,1656595617630621625,1656595617630621625,1656595617630621625,1656595617630621625,0,0
1656595617637933998,1656595617637964306,Timing,FusionComponent::Proc,30308,0,0,0,0,0,1656595617637964306,1656595617637964306,1656595617637964306,1656595617637964306,1656595617637964306,0,0
1656595617656563345,1656595617656606196,Timing,FusionComponent::Proc,42851,0,0,0,0,0,1656595617656606196,1656595617656606196,1656595617656606196,1656595617656606196,1656595617656606196,0,0
1656595617672909486,1656595617672935497,Timing,FusionComponent::Proc,26011,0,0,0,0,0,1656595617672935497,1656595617672935497,1656595617672935497,1656595617672935497,1656595617672935497,0,0
1656595617700443704,1656595617701330586,Timing,FusionComponent::Proc,886882,1656595617637939259,1656595617682555556,1656595617627155611,0,0,63391327,18775030,74174975,1656595617701330586,1656595617701330586,1,0
