ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
1656595569927441911,1656595569928383399,Timing,LaneDetectionComponent::OnReceiveImage,941488,0,0,0,0,0,1656595569928383399,1656595569928383399,1656595569928383399,1656595569928383399,1656595569928383399,1,0
1656595569931631780,1656595569954145410,Timing,LaneDetectionComponent::OnReceiveImage,22513630,0,0,0,0,0,1656595569954145410,1656595569954145410,1656595569954145410,1656595569954145410,1656595569954145410,1,0
1656595569976174234,1656595569977032402,Timing,LaneDetectionComponent::OnReceiveImage,858168,0,0,0,0,0,1656595569977032402,1656595569977032402,1656595569977032402,1656595569977032402,1656595569977032402,1,0
1656595569980297433,1656595570001761199,Timing,LaneDetectionComponent::OnReceiveImage,21463766,0,0,0,0,0,1656595570001761199,1656595570001761199,1656595570001761199,1656595570001761199,1656595570001761199,1,0
1656595570089875896,1656595570090975183,Timing,LaneDetectionComponent::OnReceiveImage,1099287,0,0,0,0,0,1656595570090975183,1656595570090975183,1656595570090975183,1656595570090975183,1656595570090975183,1,0
1656595570092000341,1656595570108617520,Timing,LaneDetectionComponent::OnReceiveImage,16617179,0,0,0,0,0,1656595570108617520,1656595570108617520,1656595570108617520,1656595570108617520,1656595570108617520,1,0
1656595570150953417,1656595570152687945,Timing,LaneDetectionComponent::OnReceiveImage,1734528,0,0,0,0,0,1656595570152687945,1656595570152687945,1656595570152687945,1656595570152687945,1656595570152687945,1,0
1656595570153120226,1656595570175832398,Timing,LaneDetectionComponent::OnReceiveImage,22712172,0,0,0,0,0,1656595570175832398,1656595570175832398,1656595570175832398,1656595570175832398,1656595570175832398,1,0
1656595570216945520,1656595570235308132,Timing,LaneDetectionComponent::OnReceiveImage,18362612,0,0,0,0,0,1656595570235308132,1656595570235308132,1656595570235308132,1656595570235308132,1656595570235308132,1,0
1656595570219620403,1656595570236167577,Timing,LaneDetectionComponent::OnReceiveImage,16547174,0,0,0,0,0,1656595570236167577,1656595570236167577,1656595570236167577,1656595570236167577,1656595570236167577,1,0
1656595570285663405,1656595570287021394,Timing,LaneDetectionComponent::OnReceiveImage,1357989,0,0,0,0,0,1656595570287021394,1656595570287021394,1656595570287021394,1656595570287021394,1656595570287021394,1,0
1656595570291630363,1656595570309054860,Timing,LaneDetectionComponent::OnReceiveImage,17424497,0,0,0,0,0,1656595570309054860,1656595570309054860,1656595570309054860,1656595570309054860,1656595570309054860,1,0
1656595570372398394,1656595570373287351,Timing,LaneDetectionComponent::OnReceiveImage,888957,0,0,0,0,0,1656595570373287351,1656595570373287351,1656595570373287351,1656595570373287351,1656595570373287351,1,0
1656595570377912590,1656595570395673077,Timing,LaneDetectionComponent::OnReceiveImage,17760487,0,0,0,0,0,1656595570395673077,1656595570395673077,1656595570395673077,1656595570395673077,1656595570395673077,1,0
1656595570457414703,1656595570473287583,Timing,LaneDetectionComponent::OnReceiveImage,15872880,0,0,0,0,0,1656595570473287583,1656595570473287583,1656595570473287583,1656595570473287583,1656595570473287583,1,0
1656595570460582300,1656595570474038058,Timing,LaneDetectionComponent::OnReceiveImage,13455758,0,0,0,0,0,1656595570474038058,1656595570474038058,1656595570474038058,1656595570474038058,1656595570474038058,1,0
1656595570514724621,1656595570515598076,Timing,LaneDetectionComponent::OnReceiveImage,873455,0,0,0,0,0,1656595570515598076,1656595570515598076,1656595570515598076,1656595570515598076,1656595570515598076,1,0
1656595570516559510,1656595570538921764,Timing,LaneDetectionComponent::OnReceiveImage,22362254,0,0,0,0,0,1656595570538921764,1656595570538921764,1656595570538921764,1656595570538921764,1656595570538921764,1,0
1656595570581785408,1656595570582690518,Timing,LaneDetectionComponent::OnReceiveImage,905110,0,0,0,0,0,1656595570582690518,1656595570582690518,1656595570582690518,1656595570582690518,1656595570582690518,1,0
1656595570583736115,1656595570603374889,Timing,LaneDetectionComponent::OnReceiveImage,19638774,0,0,0,0,0,1656595570603374889,1656595570603374889,1656595570603374889,1656595570603374889,1656595570603374889,1,0
1656595570611568184,1656595570629144228,Timing,LaneDetectionComponent::OnReceiveImage,17576044,0,0,0,0,0,1656595570629144228,1656595570629144228,1656595570629144228,1656595570629144228,1656595570629144228,1,0
1656595570615220876,1656595570629917641,Timing,LaneDetectionComponent::OnReceiveImage,14696765,0,0,0,0,0,1656595570629917641,1656595570629917641,1656595570629917641,1656595570629917641,1656595570629917641,1,0
1656595570683190352,1656595570700742670,Timing,LaneDetectionComponent::OnReceiveImage,17552318,0,0,0,0,0,1656595570700742670,1656595570700742670,1656595570700742670,1656595570700742670,1656595570700742670,1,0
1656595570686211169,1656595570701764133,Timing,LaneDetectionComponent::OnReceiveImage,15552964,0,0,0,0,0,1656595570701764133,1656595570701764133,1656595570701764133,1656595570701764133,1656595570701764133,1,0
1656595570741851625,1656595570762310758,Timing,LaneDetectionComponent::OnReceiveImage,20459133,0,0,0,0,0,1656595570762310758,1656595570762310758,1656595570762310758,1656595570762310758,1656595570762310758,1,0
1656595570746028809,1656595570763084153,Timing,LaneDetectionComponent::OnReceiveImage,17055344,0,0,0,0,0,1656595570763084153,1656595570763084153,1656595570763084153,1656595570763084153,1656595570763084153,1,0
1656595570797027729,1656595570811055280,Timing,LaneDetectionComponent::OnReceiveImage,14027551,0,0,0,0,0,1656595570811055280,1656595570811055280,1656595570811055280,1656595570811055280,1656595570811055280,1,0
1656595570814152531,1656595570814900463,Timing,LaneDetectionComponent::OnReceiveImage,747932,0,0,0,0,0,1656595570814900463,1656595570814900463,1656595570814900463,1656595570814900463,1656595570814900463,1,0
1656595570869976399,1656595570883889559,Timing,LaneDetectionComponent::OnReceiveImage,13913160,0,0,0,0,0,1656595570883889559,1656595570883889559,1656595570883889559,1656595570883889559,1656595570883889559,1,0
1656595570875663978,1656595570884618601,Timing,LaneDetectionComponent::OnReceiveImage,8954623,0,0,0,0,0,1656595570884618601,1656595570884618601,1656595570884618601,1656595570884618601,1656595570884618601,1,0
1656595570923095863,1656595570923975363,Timing,LaneDetectionComponent::OnReceiveImage,879500,0,0,0,0,0,1656595570923975363,1656595570923975363,1656595570923975363,1656595570923975363,1656595570923975363,1,0
1656595570925029525,1656595570937704384,Timing,LaneDetectionComponent::OnReceiveImage,12674859,0,0,0,0,0,1656595570937704384,1656595570937704384,1656595570937704384,1656595570937704384,1656595570937704384,1,0
1656595571015375049,1656595571030217785,Timing,LaneDetectionComponent::OnReceiveImage,14842736,0,0,0,0,0,1656595571030217785,1656595571030217785,1656595571030217785,1656595571030217785,1656595571030217785,1,0
1656595571018295156,1656595571030899516,Timing,LaneDetectionComponent::OnReceiveImage,12604360,0,0,0,0,0,1656595571030899516,1656595571030899516,1656595571030899516,1656595571030899516,1656595571030899516,1,0
1656595571083868489,1656595571084882516,Timing,LaneDetectionComponent::OnReceiveImage,1014027,0,0,0,0,0,1656595571084882516,1656595571084882516,1656595571084882516,1656595571084882516,1656595571084882516,1,0
1656595571085801764,1656595571098717043,Timing,LaneDetectionComponent::OnReceiveImage,12915279,0,0,0,0,0,1656595571098717043,1656595571098717043,1656595571098717043,1656595571098717043,1656595571098717043,1,0
1656595571148748265,1656595571163924966,Timing,LaneDetectionComponent::OnReceiveImage,15176701,0,0,0,0,0,1656595571163924966,1656595571163924966,1656595571163924966,1656595571163924966,1656595571163924966,1,0
1656595571153998540,1656595571164656619,Timing,LaneDetectionComponent::OnReceiveImage,10658079,0,0,0,0,0,1656595571164656619,1656595571164656619,1656595571164656619,1656595571164656619,1656595571164656619,1,0
1656595571214075380,1656595571231384983,Timing,LaneDetectionComponent::OnReceiveImage,17309603,0,0,0,0,0,1656595571231384983,1656595571231384983,1656595571231384983,1656595571231384983,1656595571231384983,1,0
1656595571215999208,1656595571232157960,Timing,LaneDetectionComponent::OnReceiveImage,16158752,0,0,0,0,0,1656595571232157960,1656595571232157960,1656595571232157960,1656595571232157960,1656595571232157960,1,0
1656595571309326743,1656595571327097503,Timing,LaneDetectionComponent::OnReceiveImage,17770760,0,0,0,0,0,1656595571327097503,1656595571327097503,1656595571327097503,1656595571327097503,1656595571327097503,1,0
1656595571311280354,1656595571327917076,Timing,LaneDetectionComponent::OnReceiveImage,16636722,0,0,0,0,0,1656595571327917076,1656595571327917076,1656595571327917076,1656595571327917076,1656595571327917076,1,0
1656595571363560731,1656595571381695556,Timing,LaneDetectionComponent::OnReceiveImage,18134825,0,0,0,0,0,1656595571381695556,1656595571381695556,1656595571381695556,1656595571381695556,1656595571381695556,1,0
