,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
52,1656595511133548746,1656595511133600722,Timing,ControlComponent::Proc,51976,0,0,0,0,0,1656595511133600722,1656595511133600722,1656595511133600722,1656595511133600722,1656595511133600722,0,0
53,1656595511143568386,1656595511143652248,Timing,ControlComponent::Proc,83862,0,0,0,0,0,1656595511143652248,1656595511143652248,1656595511143652248,1656595511143652248,1656595511143652248,0,0
54,1656595511153547710,1656595511153597909,Timing,ControlComponent::Proc,50199,0,0,0,0,0,1656595511153597909,1656595511153597909,1656595511153597909,1656595511153597909,1656595511153597909,0,0
55,1656595511163534993,1656595511163589335,Timing,ControlComponent::Proc,54342,0,0,0,0,0,1656595511163589335,1656595511163589335,1656595511163589335,1656595511163589335,1656595511163589335,0,0
56,1656595511173578482,1656595511173637318,Timing,ControlComponent::Proc,58836,0,0,0,0,0,1656595511173637318,1656595511173637318,1656595511173637318,1656595511173637318,1656595511173637318,0,0
57,1656595511183527874,1656595511183577093,Timing,ControlComponent::Proc,49219,0,0,0,0,0,1656595511183577093,1656595511183577093,1656595511183577093,1656595511183577093,1656595511183577093,0,0
58,1656595511193530659,1656595511193584922,Timing,ControlComponent::Proc,54263,0,0,0,0,0,1656595511193584922,1656595511193584922,1656595511193584922,1656595511193584922,1656595511193584922,0,0
59,1656595511203547980,1656595511203595398,Timing,ControlComponent::Proc,47418,0,0,0,0,0,1656595511203595398,1656595511203595398,1656595511203595398,1656595511203595398,1656595511203595398,0,0
60,1656595511213515080,1656595511213580674,Timing,ControlComponent::Proc,65594,0,0,0,0,0,1656595511213580674,1656595511213580674,1656595511213580674,1656595511213580674,1656595511213580674,0,0
61,1656595511223519292,1656595511223597804,Timing,ControlComponent::Proc,78512,0,0,0,0,0,1656595511223597804,1656595511223597804,1656595511223597804,1656595511223597804,1656595511223597804,0,0
62,1656595511233545200,1656595511233604776,Timing,ControlComponent::Proc,59576,0,0,0,0,0,1656595511233604776,1656595511233604776,1656595511233604776,1656595511233604776,1656595511233604776,0,0
63,1656595511243539101,1656595511243591933,Timing,ControlComponent::Proc,52832,0,0,0,0,0,1656595511243591933,1656595511243591933,1656595511243591933,1656595511243591933,1656595511243591933,0,0
64,1656595511253550573,1656595511253601435,Timing,ControlComponent::Proc,50862,0,0,0,0,0,1656595511253601435,1656595511253601435,1656595511253601435,1656595511253601435,1656595511253601435,0,0
65,1656595511263544504,1656595511263595130,Timing,ControlComponent::Proc,50626,0,0,0,0,0,1656595511263595130,1656595511263595130,1656595511263595130,1656595511263595130,1656595511263595130,0,0
66,1656595511273544462,1656595511273601273,Timing,ControlComponent::Proc,56811,0,0,0,0,0,1656595511273601273,1656595511273601273,1656595511273601273,1656595511273601273,1656595511273601273,0,0
67,1656595511283535909,1656595511283590374,Timing,ControlComponent::Proc,54465,0,0,0,0,0,1656595511283590374,1656595511283590374,1656595511283590374,1656595511283590374,1656595511283590374,0,0
68,1656595511293546375,1656595511293610880,Timing,ControlComponent::Proc,64505,0,0,0,0,0,1656595511293610880,1656595511293610880,1656595511293610880,1656595511293610880,1656595511293610880,0,0
69,1656595511303544680,1656595511303601073,Timing,ControlComponent::Proc,56393,0,0,0,0,0,1656595511303601073,1656595511303601073,1656595511303601073,1656595511303601073,1656595511303601073,0,0
70,1656595511313535585,1656595511313604576,Timing,ControlComponent::Proc,68991,0,0,0,0,0,1656595511313604576,1656595511313604576,1656595511313604576,1656595511313604576,1656595511313604576,0,0
71,1656595511323528308,1656595511323579302,Timing,ControlComponent::Proc,50994,0,0,0,0,0,1656595511323579302,1656595511323579302,1656595511323579302,1656595511323579302,1656595511323579302,0,0
72,1656595511333572797,1656595511333631356,Timing,ControlComponent::Proc,58559,0,0,0,0,0,1656595511333631356,1656595511333631356,1656595511333631356,1656595511333631356,1656595511333631356,0,0
