,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish
0,1656416833144711437,1656416833154181163,Timing,RadarDetectionComponent::Proc,9469726,0,0,1656416833144710174,1656416833154181163,1656416833154181163,9470989,1
1,1656416833154217021,1656416833154251210,Timing,FusionComponent::Proc,34189,0,0,0,1656416833154251210,1656416833154251210,1656416833154251210,0
2,1656416833151489379,1656416833210655491,Timing,DetectionComponent::Proc,59166112,0,1656416833151487708,0,1656416833210655491,59167783,1656416833210655491,1
3,1656416833210706777,1656416833210755797,Timing,RecognitionComponent::Proc,49020,0,1656416833151487708,0,1656416833210755797,59268089,1656416833210755797,1
4,1656416833210764690,1656416833210849791,Timing,FusionComponent::Proc,85101,0,1656416833151487708,1656416833144710174,1656416833210849791,59362083,66139617,1
5,1656416833239059209,1656416833251593278,Timing,RadarDetectionComponent::Proc,12534069,0,0,1656416833239057540,1656416833251593278,1656416833251593278,12535738,1
6,1656416833251631820,1656416833251656936,Timing,FusionComponent::Proc,25116,0,0,0,1656416833251656936,1656416833251656936,1656416833251656936,0
7,1656416833251115845,1656416833281949354,Timing,DetectionComponent::Proc,30833509,0,1656416833251114538,0,1656416833281949354,30834816,1656416833281949354,1
8,1656416833282068597,1656416833282289558,Timing,RecognitionComponent::Proc,220961,0,1656416833251114538,0,1656416833282289558,31175020,1656416833282289558,1
9,1656416833282295631,1656416833282518108,Timing,FusionComponent::Proc,222477,0,1656416833251114538,1656416833239057540,1656416833282518108,31403570,43460568,1
10,1656416833233310587,1656416833287436045,Timing,FusionCameraDetectionComponent::OnReceiveImage,54125458,1656416833258412415,0,0,29023630,1656416833287436045,1656416833287436045,1
11,1656416833287473383,1656416833287500621,Timing,FusionComponent::Proc,27238,0,0,0,1656416833287500621,1656416833287500621,1656416833287500621,0
12,1656416833258414144,1656416833321565435,Timing,FusionCameraDetectionComponent::OnReceiveImage,63151291,1656416833287479987,0,0,34085448,1656416833321565435,1656416833321565435,1
13,1656416833321605754,1656416833321633387,Timing,FusionComponent::Proc,27633,0,0,0,1656416833321633387,1656416833321633387,1656416833321633387,0
14,1656416833287480586,1656416833340728877,Timing,FusionCameraDetectionComponent::OnReceiveImage,53248291,1656416833321611042,0,0,19117835,1656416833340728877,1656416833340728877,1
