,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish
0,1656417754275843562,1656417754288279769,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12436207,0,0,0,1656417754288279769,1656417754288279769,1656417754288279769,0
1,1656417754286510687,1656417754300655709,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,14145022,0,0,0,1656417754300655709,1656417754300655709,1656417754300655709,0
2,1656417754313632661,1656417754333738692,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,20106031,1656417754317107886,0,0,16630806,1656417754333738692,1656417754333738692,1
3,1656417754317109193,1656417754333880783,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,16771590,0,0,0,1656417754333880783,1656417754333880783,1656417754333880783,0
4,1656417754388057383,1656417754388096234,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,38851,0,0,0,1656417754388096234,1656417754388096234,1656417754388096234,0
5,1656417754393120376,1656417754393152332,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,31956,0,0,0,1656417754393152332,1656417754393152332,1656417754393152332,0
6,1656417754484552392,1656417754484597755,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,45363,0,0,0,1656417754484597755,1656417754484597755,1656417754484597755,0
7,1656417754486799407,1656417754487459652,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,660245,1656417754486798367,0,0,661285,1656417754487459652,1656417754487459652,1
8,1656417754542688951,1656417754542731575,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,42624,0,0,0,1656417754542731575,1656417754542731575,1656417754542731575,0
9,1656417754544513160,1656417754544539367,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,26207,0,0,0,1656417754544539367,1656417754544539367,1656417754544539367,0
10,1656417754593443414,1656417754593486118,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,42704,0,0,0,1656417754593486118,1656417754593486118,1656417754593486118,0
11,1656417754594994848,1656417754595023655,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28807,0,0,0,1656417754595023655,1656417754595023655,1656417754595023655,0
12,1656417754711848960,1656417754711981903,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,132943,0,0,0,1656417754711981903,1656417754711981903,1656417754711981903,0
13,1656417754719547849,1656417754720350109,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,802260,1656417754719546367,0,0,803742,1656417754720350109,1656417754720350109,1
14,1656417754725528366,1656417754725573593,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,45227,0,0,0,1656417754725573593,1656417754725573593,1656417754725573593,0
15,1656417754732104748,1656417754732141288,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,36540,0,0,0,1656417754732141288,1656417754732141288,1656417754732141288,0
16,1656417754814886689,1656417754814926735,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,40046,0,0,0,1656417754814926735,1656417754814926735,1656417754814926735,0
17,1656417754817021886,1656417754817047685,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,25799,0,0,0,1656417754817047685,1656417754817047685,1656417754817047685,0
18,1656417754877940990,1656417754877996103,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,55113,0,0,0,1656417754877996103,1656417754877996103,1656417754877996103,0
19,1656417754879436790,1656417754880064287,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,627497,1656417754879436140,0,0,628147,1656417754880064287,1656417754880064287,1
20,1656417754955892912,1656417754955941693,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,48781,0,0,0,1656417754955941693,1656417754955941693,1656417754955941693,0
21,1656417754959387957,1656417754959431198,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,43241,0,0,0,1656417754959431198,1656417754959431198,1656417754959431198,0
22,1656417755039448562,1656417755040258801,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,810239,1656417755039446725,0,0,812076,1656417755040258801,1656417755040258801,1
23,1656417755040901323,1656417755040926666,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,25343,0,0,0,1656417755040926666,1656417755040926666,1656417755040926666,0
24,1656417755144668875,1656417755144707755,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,38880,0,0,0,1656417755144707755,1656417755144707755,1656417755144707755,0
25,1656417755146483289,1656417755146514673,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,31384,0,0,0,1656417755146514673,1656417755146514673,1656417755146514673,0
26,1656417755151005540,1656417755151039283,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,33743,0,0,0,1656417755151039283,1656417755151039283,1656417755151039283,0
27,1656417755156794157,1656417755156835583,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,41426,0,0,0,1656417755156835583,1656417755156835583,1656417755156835583,0
28,1656417755159769797,1656417755159804588,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,34791,0,0,0,1656417755159804588,1656417755159804588,1656417755159804588,0
29,1656417755161299765,1656417755161324918,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,25153,0,0,0,1656417755161324918,1656417755161324918,1656417755161324918,0
30,1656417755173116308,1656417755173150101,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,33793,0,0,0,1656417755173150101,1656417755173150101,1656417755173150101,0
31,1656417755178688792,1656417755179389307,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,700515,1656417755178686739,0,0,702568,1656417755179389307,1656417755179389307,1
32,1656417755244316115,1656417755244376346,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,60231,0,0,0,1656417755244376346,1656417755244376346,1656417755244376346,0
33,1656417755245823134,1656417755245845068,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,21934,0,0,0,1656417755245845068,1656417755245845068,1656417755245845068,0
34,1656417755251930490,1656417755251959482,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28992,0,0,0,1656417755251959482,1656417755251959482,1656417755251959482,0
35,1656417755255947154,1656417755255974194,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,27040,0,0,0,1656417755255974194,1656417755255974194,1656417755255974194,0
36,1656417755280029670,1656417755280130744,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,101074,0,0,0,1656417755280130744,1656417755280130744,1656417755280130744,0
37,1656417755281568472,1656417755281601540,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,33068,0,0,0,1656417755281601540,1656417755281601540,1656417755281601540,0
38,1656417755290932605,1656417755290964890,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,32285,0,0,0,1656417755290964890,1656417755290964890,1656417755290964890,0
39,1656417755296032660,1656417755296071621,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,38961,0,0,0,1656417755296071621,1656417755296071621,1656417755296071621,0
