,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish
0,1656407997109508927,1656407997139221243,Timing,LaneDetectionComponent::OnReceiveImage,29712316,1656407997113952684,0,0,25268559,1656407997139221243,1656407997139221243,1
1,1656407997113954993,1656407997140057397,Timing,LaneDetectionComponent::OnReceiveImage,26102404,1656407997113952684,0,0,26104713,1656407997140057397,1656407997140057397,1
2,1656407997170857427,1656407997171902477,Timing,LaneDetectionComponent::OnReceiveImage,1045050,1656407997170855541,0,0,1046936,1656407997171902477,1656407997171902477,1
3,1656407997175405694,1656407997192120462,Timing,LaneDetectionComponent::OnReceiveImage,16714768,1656407997175404238,0,0,16716224,1656407997192120462,1656407997192120462,1
4,1656407997228655357,1656407997229555667,Timing,LaneDetectionComponent::OnReceiveImage,900310,1656407997228653919,0,0,901748,1656407997229555667,1656407997229555667,1
5,1656407997231053798,1656407997250268279,Timing,LaneDetectionComponent::OnReceiveImage,19214481,1656407997231053032,0,0,19215247,1656407997250268279,1656407997250268279,1
6,1656407997277627013,1656407997297883148,Timing,LaneDetectionComponent::OnReceiveImage,20256135,1656407997282130478,0,0,15752670,1656407997297883148,1656407997297883148,1
7,1656407997282132486,1656407997298893865,Timing,LaneDetectionComponent::OnReceiveImage,16761379,1656407997282130478,0,0,16763387,1656407997298893865,1656407997298893865,1
8,1656407997403963484,1656407997422346973,Timing,LaneDetectionComponent::OnReceiveImage,18383489,1656407997419038664,0,0,3308309,1656407997422346973,1656407997422346973,1
9,1656407997419040939,1656407997423119133,Timing,LaneDetectionComponent::OnReceiveImage,4078194,1656407997419038664,0,0,4080469,1656407997423119133,1656407997423119133,1
10,1656407997485215186,1656407997506090974,Timing,LaneDetectionComponent::OnReceiveImage,20875788,1656407997488216558,0,0,17874416,1656407997506090974,1656407997506090974,1
11,1656407997488218404,1656407997506935256,Timing,LaneDetectionComponent::OnReceiveImage,18716852,1656407997488216558,0,0,18718698,1656407997506935256,1656407997506935256,1
12,1656407997543072679,1656407997563361992,Timing,LaneDetectionComponent::OnReceiveImage,20289313,1656407997545598316,0,0,17763676,1656407997563361992,1656407997563361992,1
13,1656407997545599839,1656407997564110885,Timing,LaneDetectionComponent::OnReceiveImage,18511046,1656407997545598316,0,0,18512569,1656407997564110885,1656407997564110885,1
14,1656407997603260576,1656407997618570796,Timing,LaneDetectionComponent::OnReceiveImage,15310220,1656407997610320478,0,0,8250318,1656407997618570796,1656407997618570796,1
15,1656407997610321898,1656407997619585342,Timing,LaneDetectionComponent::OnReceiveImage,9263444,1656407997610320478,0,0,9264864,1656407997619585342,1656407997619585342,1
16,1656407997670693608,1656407997684440450,Timing,LaneDetectionComponent::OnReceiveImage,13746842,1656407997672873865,0,0,11566585,1656407997684440450,1656407997684440450,1
17,1656407997672876058,1656407997685223988,Timing,LaneDetectionComponent::OnReceiveImage,12347930,1656407997672873865,0,0,12350123,1656407997685223988,1656407997685223988,1
18,1656407997726765466,1656407997727825034,Timing,LaneDetectionComponent::OnReceiveImage,1059568,1656407997726763824,0,0,1061210,1656407997727825034,1656407997727825034,1
19,1656407997730113414,1656407997748061829,Timing,LaneDetectionComponent::OnReceiveImage,17948415,1656407997730112106,0,0,17949723,1656407997748061829,1656407997748061829,1
20,1656407997765105438,1656407997766753329,Timing,LaneDetectionComponent::OnReceiveImage,1647891,1656407997765103544,0,0,1649785,1656407997766753329,1656407997766753329,1
21,1656407997767665050,1656407997786332308,Timing,LaneDetectionComponent::OnReceiveImage,18667258,1656407997767663748,0,0,18668560,1656407997786332308,1656407997786332308,1
22,1656407997817402333,1656407997831938754,Timing,LaneDetectionComponent::OnReceiveImage,14536421,1656407997826358942,0,0,5579812,1656407997831938754,1656407997831938754,1
