ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish
1656408043776050487,1656408043788860898,Timing,RadarDetectionComponent::Proc,12810411,0,0,1656408043776047737,1656408043788860898,1656408043788860898,12813161,1
1656408043844883429,1656408043857416661,Timing,RadarDetectionComponent::Proc,12533232,0,0,1656408043844882181,1656408043857416661,1656408043857416661,12534480,1
1656408043983593328,1656408043983821964,Timing,RadarDetectionComponent::Proc,228636,0,0,1656408043983591827,1656408043983821964,1656408043983821964,230137,1
1656408044050811292,1656408044057193574,Timing,RadarDetectionComponent::Proc,6382282,0,0,1656408044050809744,1656408044057193574,1656408044057193574,6383830,1
1656408044169038872,1656408044169498259,Timing,RadarDetectionComponent::Proc,459387,0,0,1656408044169036908,1656408044169498259,1656408044169498259,461351,1
1656408044244477900,1656408044257229508,Timing,RadarDetectionComponent::Proc,12751608,0,0,1656408044244474795,1656408044257229508,1656408044257229508,12754713,1
1656408044368672335,1656408044375097733,Timing,RadarDetectionComponent::Proc,6425398,0,0,1656408044368670486,1656408044375097733,1656408044375097733,6427247,1
1656408044444476270,1656408044456945031,Timing,RadarDetectionComponent::Proc,12468761,0,0,1656408044444474544,1656408044456945031,1656408044456945031,12470487,1
1656408044554737649,1656408044554986824,Timing,RadarDetectionComponent::Proc,249175,0,0,1656408044554735949,1656408044554986824,1656408044554986824,250875,1
1656408044634877635,1656408044635140462,Timing,RadarDetectionComponent::Proc,262827,0,0,1656408044634876691,1656408044635140462,1656408044635140462,263771,1
1656408044717369228,1656408044717589894,Timing,RadarDetectionComponent::Proc,220666,0,0,1656408044717367940,1656408044717589894,1656408044717589894,221954,1
1656408044820113924,1656408044820349937,Timing,RadarDetectionComponent::Proc,236013,0,0,1656408044820112515,1656408044820349937,1656408044820349937,237422,1
1656408044896238591,1656408044908893846,Timing,RadarDetectionComponent::Proc,12655255,0,0,1656408044896236503,1656408044908893846,1656408044908893846,12657343,1
1656408044973857895,1656408044986326645,Timing,RadarDetectionComponent::Proc,12468750,0,0,1656408044973856470,1656408044986326645,1656408044986326645,12470175,1
1656408045105823874,1656408045106226834,Timing,RadarDetectionComponent::Proc,402960,0,0,1656408045105820519,1656408045106226834,1656408045106226834,406315,1
1656408045182078352,1656408045182305178,Timing,RadarDetectionComponent::Proc,226826,0,0,1656408045182076918,1656408045182305178,1656408045182305178,228260,1
1656408045297264658,1656408045309789073,Timing,RadarDetectionComponent::Proc,12524415,0,0,1656408045297263063,1656408045309789073,1656408045309789073,12526010,1
