,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish
0,1656407976200801038,1656407976200844773,Timing,RTKLocalizationComponent::Proc,43735,0,0,0,1656407976200844773,1656407976200844773,1656407976200844773,0
1,1656407976280658296,1656407976280851261,Timing,RTKLocalizationComponent::Proc,192965,0,0,0,1656407976280851261,1656407976280851261,1656407976280851261,1
2,1656407976367381876,1656407976367461766,Timing,RTKLocalizationComponent::Proc,79890,0,0,0,1656407976367461766,1656407976367461766,1656407976367461766,1
3,1656407976440687093,1656407976440769980,Timing,RTKLocalizationComponent::Proc,82887,0,0,0,1656407976440769980,1656407976440769980,1656407976440769980,1
4,1656407976520662221,1656407976520732713,Timing,RTKLocalizationComponent::Proc,70492,0,0,0,1656407976520732713,1656407976520732713,1656407976520732713,1
5,1656407976600789403,1656407976600883075,Timing,RTKLocalizationComponent::Proc,93672,0,0,0,1656407976600883075,1656407976600883075,1656407976600883075,1
6,1656407976680826920,1656407976680916960,Timing,RTKLocalizationComponent::Proc,90040,0,0,0,1656407976680916960,1656407976680916960,1656407976680916960,1
7,1656407976760958324,1656407976761014158,Timing,RTKLocalizationComponent::Proc,55834,0,0,0,1656407976761014158,1656407976761014158,1656407976761014158,1
8,1656407976840703455,1656407976840778901,Timing,RTKLocalizationComponent::Proc,75446,0,0,0,1656407976840778901,1656407976840778901,1656407976840778901,1
9,1656407976920615446,1656407976920693538,Timing,RTKLocalizationComponent::Proc,78092,0,0,0,1656407976920693538,1656407976920693538,1656407976920693538,1
10,1656407977000906622,1656407977000961886,Timing,RTKLocalizationComponent::Proc,55264,0,0,0,1656407977000961886,1656407977000961886,1656407977000961886,1
11,1656407977080748122,1656407977080845538,Timing,RTKLocalizationComponent::Proc,97416,0,0,0,1656407977080845538,1656407977080845538,1656407977080845538,1
12,1656407977160707201,1656407977160772292,Timing,RTKLocalizationComponent::Proc,65091,0,0,0,1656407977160772292,1656407977160772292,1656407977160772292,1
13,1656407977245719770,1656407977245786693,Timing,RTKLocalizationComponent::Proc,66923,0,0,0,1656407977245786693,1656407977245786693,1656407977245786693,1
14,1656407977322393466,1656407977322454226,Timing,RTKLocalizationComponent::Proc,60760,0,0,0,1656407977322454226,1656407977322454226,1656407977322454226,1
15,1656407977400644525,1656407977400700777,Timing,RTKLocalizationComponent::Proc,56252,0,0,0,1656407977400700777,1656407977400700777,1656407977400700777,1
16,1656407977480631973,1656407977480695172,Timing,RTKLocalizationComponent::Proc,63199,0,0,0,1656407977480695172,1656407977480695172,1656407977480695172,1
17,1656407977560661976,1656407977560740963,Timing,RTKLocalizationComponent::Proc,78987,0,0,0,1656407977560740963,1656407977560740963,1656407977560740963,1
18,1656407977640684101,1656407977640745215,Timing,RTKLocalizationComponent::Proc,61114,0,0,0,1656407977640745215,1656407977640745215,1656407977640745215,1
19,1656407977720931009,1656407977721010106,Timing,RTKLocalizationComponent::Proc,79097,0,0,0,1656407977721010106,1656407977721010106,1656407977721010106,1
20,1656407977800696551,1656407977800779227,Timing,RTKLocalizationComponent::Proc,82676,0,0,0,1656407977800779227,1656407977800779227,1656407977800779227,1
21,1656407977880654817,1656407977880719864,Timing,RTKLocalizationComponent::Proc,65047,0,0,0,1656407977880719864,1656407977880719864,1656407977880719864,1
22,1656407977960584759,1656407977960640909,Timing,RTKLocalizationComponent::Proc,56150,0,0,0,1656407977960640909,1656407977960640909,1656407977960640909,1
23,1656407978040620205,1656407978040687230,Timing,RTKLocalizationComponent::Proc,67025,0,0,0,1656407978040687230,1656407978040687230,1656407978040687230,1
24,1656407978120794376,1656407978120862117,Timing,RTKLocalizationComponent::Proc,67741,0,0,0,1656407978120862117,1656407978120862117,1656407978120862117,1
25,1656407978200722796,1656407978200837910,Timing,RTKLocalizationComponent::Proc,115114,0,0,0,1656407978200837910,1656407978200837910,1656407978200837910,1
26,1656407978282349591,1656407978282640896,Timing,RTKLocalizationComponent::Proc,291305,0,0,0,1656407978282640896,1656407978282640896,1656407978282640896,1
27,1656407978360666353,1656407978360782939,Timing,RTKLocalizationComponent::Proc,116586,0,0,0,1656407978360782939,1656407978360782939,1656407978360782939,1
28,1656407978441981864,1656407978442085058,Timing,RTKLocalizationComponent::Proc,103194,0,0,0,1656407978442085058,1656407978442085058,1656407978442085058,1
29,1656407978520719730,1656407978520844944,Timing,RTKLocalizationComponent::Proc,125214,0,0,0,1656407978520844944,1656407978520844944,1656407978520844944,1
30,1656407978600743544,1656407978600851882,Timing,RTKLocalizationComponent::Proc,108338,0,0,0,1656407978600851882,1656407978600851882,1656407978600851882,1
31,1656407978686100614,1656407978686230363,Timing,RTKLocalizationComponent::Proc,129749,0,0,0,1656407978686230363,1656407978686230363,1656407978686230363,1
32,1656407978760786376,1656407978760882181,Timing,RTKLocalizationComponent::Proc,95805,0,0,0,1656407978760882181,1656407978760882181,1656407978760882181,1
33,1656407978840610518,1656407978840718000,Timing,RTKLocalizationComponent::Proc,107482,0,0,0,1656407978840718000,1656407978840718000,1656407978840718000,1
34,1656407978920754969,1656407978920846761,Timing,RTKLocalizationComponent::Proc,91792,0,0,0,1656407978920846761,1656407978920846761,1656407978920846761,1
35,1656407979000681512,1656407979000774954,Timing,RTKLocalizationComponent::Proc,93442,0,0,0,1656407979000774954,1656407979000774954,1656407979000774954,1
36,1656407979084586782,1656407979084689598,Timing,RTKLocalizationComponent::Proc,102816,0,0,0,1656407979084689598,1656407979084689598,1656407979084689598,1
37,1656407979160720111,1656407979160814200,Timing,RTKLocalizationComponent::Proc,94089,0,0,0,1656407979160814200,1656407979160814200,1656407979160814200,1
38,1656407979240950815,1656407979241085255,Timing,RTKLocalizationComponent::Proc,134440,0,0,0,1656407979241085255,1656407979241085255,1656407979241085255,1
39,1656407979320934194,1656407979321103037,Timing,RTKLocalizationComponent::Proc,168843,0,0,0,1656407979321103037,1656407979321103037,1656407979321103037,1
40,1656407979414722531,1656407979414815606,Timing,RTKLocalizationComponent::Proc,93075,0,0,0,1656407979414815606,1656407979414815606,1656407979414815606,1
41,1656407979484599041,1656407979484687899,Timing,RTKLocalizationComponent::Proc,88858,0,0,0,1656407979484687899,1656407979484687899,1656407979484687899,1
42,1656407979560775648,1656407979560889779,Timing,RTKLocalizationComponent::Proc,114131,0,0,0,1656407979560889779,1656407979560889779,1656407979560889779,1
43,1656407979640870495,1656407979641170416,Timing,RTKLocalizationComponent::Proc,299921,0,0,0,1656407979641170416,1656407979641170416,1656407979641170416,1
44,1656407979728043859,1656407979728135342,Timing,RTKLocalizationComponent::Proc,91483,0,0,0,1656407979728135342,1656407979728135342,1656407979728135342,1
45,1656407979806142098,1656407979806248991,Timing,RTKLocalizationComponent::Proc,106893,0,0,0,1656407979806248991,1656407979806248991,1656407979806248991,1
46,1656407979886069558,1656407979886192104,Timing,RTKLocalizationComponent::Proc,122546,0,0,0,1656407979886192104,1656407979886192104,1656407979886192104,1
47,1656407979966418121,1656407979966530723,Timing,RTKLocalizationComponent::Proc,112602,0,0,0,1656407979966530723,1656407979966530723,1656407979966530723,1
48,1656407980054974758,1656407980055058028,Timing,RTKLocalizationComponent::Proc,83270,0,0,0,1656407980055058028,1656407980055058028,1656407980055058028,1
49,1656407980125930828,1656407980126020331,Timing,RTKLocalizationComponent::Proc,89503,0,0,0,1656407980126020331,1656407980126020331,1656407980126020331,1
50,1656407980205929553,1656407980206030510,Timing,RTKLocalizationComponent::Proc,100957,0,0,0,1656407980206030510,1656407980206030510,1656407980206030510,1
51,1656407980285847051,1656407980285942987,Timing,RTKLocalizationComponent::Proc,95936,0,0,0,1656407980285942987,1656407980285942987,1656407980285942987,1
52,1656407980365862438,1656407980365984993,Timing,RTKLocalizationComponent::Proc,122555,0,0,0,1656407980365984993,1656407980365984993,1656407980365984993,1
53,1656407980445855664,1656407980445946352,Timing,RTKLocalizationComponent::Proc,90688,0,0,0,1656407980445946352,1656407980445946352,1656407980445946352,1
54,1656407980526025907,1656407980526135990,Timing,RTKLocalizationComponent::Proc,110083,0,0,0,1656407980526135990,1656407980526135990,1656407980526135990,1
55,1656407980605855267,1656407980605941136,Timing,RTKLocalizationComponent::Proc,85869,0,0,0,1656407980605941136,1656407980605941136,1656407980605941136,1
56,1656407980685982134,1656407980686090133,Timing,RTKLocalizationComponent::Proc,107999,0,0,0,1656407980686090133,1656407980686090133,1656407980686090133,1
57,1656407980766036528,1656407980766126672,Timing,RTKLocalizationComponent::Proc,90144,0,0,0,1656407980766126672,1656407980766126672,1656407980766126672,1
58,1656407980845849190,1656407980845940183,Timing,RTKLocalizationComponent::Proc,90993,0,0,0,1656407980845940183,1656407980845940183,1656407980845940183,1
59,1656407980927030186,1656407980927150227,Timing,RTKLocalizationComponent::Proc,120041,0,0,0,1656407980927150227,1656407980927150227,1656407980927150227,1
60,1656407981005800199,1656407981005910091,Timing,RTKLocalizationComponent::Proc,109892,0,0,0,1656407981005910091,1656407981005910091,1656407981005910091,1
