,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish
0,1656407976269838026,1656407976282202658,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12364632,0,0,0,1656407976282202658,1656407976282202658,1656407976282202658,0
1,1656407976280438413,1656407976294651658,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,14213245,0,0,0,1656407976294651658,1656407976294651658,1656407976294651658,0
2,1656407976341945454,1656407976354428195,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12482741,0,0,0,1656407976354428195,1656407976354428195,1656407976354428195,0
3,1656407976346535405,1656407976366860232,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,20324827,0,0,0,1656407976366860232,1656407976366860232,1656407976366860232,0
4,1656407976382827814,1656407976383812938,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,985124,1656407976382826304,0,0,986634,1656407976383812938,1656407976383812938,1
5,1656407976385081400,1656407976385119298,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37898,0,0,0,1656407976385119298,1656407976385119298,1656407976385119298,0
6,1656407976531090012,1656407976532457747,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,1367735,1656407976531088104,0,0,1369643,1656407976532457747,1656407976532457747,1
7,1656407976538330232,1656407976538369153,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,38921,0,0,0,1656407976538369153,1656407976538369153,1656407976538369153,0
8,1656407976560389080,1656407976560438977,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,49897,0,0,0,1656407976560438977,1656407976560438977,1656407976560438977,0
9,1656407976567483145,1656407976567513842,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,30697,0,0,0,1656407976567513842,1656407976567513842,1656407976567513842,0
10,1656407976619664674,1656407976619709510,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,44836,0,0,0,1656407976619709510,1656407976619709510,1656407976619709510,0
11,1656407976624070037,1656407976624137368,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,67331,0,0,0,1656407976624137368,1656407976624137368,1656407976624137368,0
12,1656407976685307896,1656407976686348151,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,1040255,1656407976685305584,0,0,1042567,1656407976686348151,1656407976686348151,1
13,1656407976689329075,1656407976689372637,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,43562,0,0,0,1656407976689372637,1656407976689372637,1656407976689372637,0
14,1656407976753065332,1656407976753118891,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,53559,0,0,0,1656407976753118891,1656407976753118891,1656407976753118891,0
15,1656407976761737716,1656407976761775767,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,38051,0,0,0,1656407976761775767,1656407976761775767,1656407976761775767,0
16,1656407976829199700,1656407976830238505,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,1038805,1656407976829198162,0,0,1040343,1656407976830238505,1656407976830238505,1
17,1656407976832277535,1656407976832328523,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,50988,0,0,0,1656407976832328523,1656407976832328523,1656407976832328523,0
18,1656407976904572503,1656407976904613040,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,40537,0,0,0,1656407976904613040,1656407976904613040,1656407976904613040,0
19,1656407976912383141,1656407976912417652,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,34511,0,0,0,1656407976912417652,1656407976912417652,1656407976912417652,0
20,1656407976997128652,1656407976997372299,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,243647,0,0,0,1656407976997372299,1656407976997372299,1656407976997372299,0
21,1656407976999081716,1656407977000011937,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,930221,1656407976999080614,0,0,931323,1656407977000011937,1656407977000011937,1
22,1656407977068219366,1656407977068262185,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,42819,0,0,0,1656407977068262185,1656407977068262185,1656407977068262185,0
23,1656407977071281105,1656407977071330256,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,49151,0,0,0,1656407977071330256,1656407977071330256,1656407977071330256,0
