ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish,info
1656495406360553798,1656495406380899081,Timing,DetectionComponent::Proc,20345283,0,1656495406360552582,0,1656495406380899081,20346499,1656495406380899081,0,
1656495406477830353,1656495406496168211,Timing,DetectionComponent::Proc,18337858,0,1656495406477828770,0,1656495406496168211,18339441,1656495406496168211,0,
1656495406574422981,1656495406596228170,Timing,DetectionComponent::Proc,21805189,0,1656495406574421624,0,1656495406596228170,21806546,1656495406596228170,0,
1656495406632169154,1656495406657378223,Timing,DetectionComponent::Proc,25209069,0,1656495406632168220,0,1656495406657378223,25210003,1656495406657378223,0,
1656495406755880950,1656495406775037753,Timing,DetectionComponent::Proc,19156803,0,1656495406755879352,0,1656495406775037753,19158401,1656495406775037753,0,
1656495406887269718,1656495406902331622,Timing,DetectionComponent::Proc,15061904,0,1656495406887268531,0,1656495406902331622,15063091,1656495406902331622,0,
1656495406997973459,1656495407013264716,Timing,DetectionComponent::Proc,15291257,0,1656495406997972505,0,1656495407013264716,15292211,1656495407013264716,0,
1656495407013339330,1656495407029606618,Timing,DetectionComponent::Proc,16267288,0,1656495407013336560,0,1656495407029606618,16270058,1656495407029606618,0,
1656495407185214116,1656495407203203414,Timing,DetectionComponent::Proc,17989298,0,1656495407185212813,0,1656495407203203414,17990601,1656495407203203414,0,
1656495407298790277,1656495407319713337,Timing,DetectionComponent::Proc,20923060,0,1656495407298788321,0,1656495407319713337,20925016,1656495407319713337,0,
1656495407381616757,1656495407396916901,Timing,DetectionComponent::Proc,15300144,0,1656495407381615842,0,1656495407396916901,15301059,1656495407396916901,0,
1656495407509568367,1656495407530902557,Timing,DetectionComponent::Proc,21334190,0,1656495407509566485,0,1656495407530902557,21336072,1656495407530902557,0,
1656495407576791932,1656495407591348515,Timing,DetectionComponent::Proc,14556583,0,1656495407576789960,0,1656495407591348515,14558555,1656495407591348515,0,
1656495407706388589,1656495407720293416,Timing,DetectionComponent::Proc,13904827,0,1656495407706387669,0,1656495407720293416,13905747,1656495407720293416,0,
1656495407770096401,1656495407785952785,Timing,DetectionComponent::Proc,15856384,0,1656495407770094307,0,1656495407785952785,15858478,1656495407785952785,0,
1656495407886710395,1656495407905229082,Timing,DetectionComponent::Proc,18518687,0,1656495407886709310,0,1656495407905229082,18519772,1656495407905229082,0,
1656495407941930198,1656495407963084935,Timing,DetectionComponent::Proc,21154737,0,1656495407941929243,0,1656495407963084935,21155692,1656495407963084935,0,
1656495408044065598,1656495408075720991,Timing,DetectionComponent::Proc,31655393,0,1656495408044061758,0,1656495408075720991,31659233,1656495408075720991,0,
1656495408159233615,1656495408179711289,Timing,DetectionComponent::Proc,20477674,0,1656495408159232766,0,1656495408179711289,20478523,1656495408179711289,0,
1656495408236541849,1656495408265504038,Timing,DetectionComponent::Proc,28962189,0,1656495408236540197,0,1656495408265504038,28963841,1656495408265504038,0,
1656495408334017297,1656495408349577501,Timing,DetectionComponent::Proc,15560204,0,1656495408334016159,0,1656495408349577501,15561342,1656495408349577501,0,
1656495408485198436,1656495408499653993,Timing,DetectionComponent::Proc,14455557,0,1656495408485196934,0,1656495408499653993,14457059,1656495408499653993,0,
1656495408522780819,1656495408542820667,Timing,DetectionComponent::Proc,20039848,0,1656495408522778629,0,1656495408542820667,20042038,1656495408542820667,0,
1656495408633181211,1656495408647232319,Timing,DetectionComponent::Proc,14051108,0,1656495408633179894,0,1656495408647232319,14052425,1656495408647232319,0,
1656495408762401915,1656495408780186520,Timing,DetectionComponent::Proc,17784605,0,1656495408762397306,0,1656495408780186520,17789214,1656495408780186520,0,
1656495408877392858,1656495408896455768,Timing,DetectionComponent::Proc,19062910,0,1656495408877391672,0,1656495408896455768,19064096,1656495408896455768,0,
1656495408982658370,1656495408996886087,Timing,DetectionComponent::Proc,14227717,0,1656495408982657635,0,1656495408996886087,14228452,1656495408996886087,0,
1656495409035139401,1656495409054531873,Timing,DetectionComponent::Proc,19392472,0,1656495409035138263,0,1656495409054531873,19393610,1656495409054531873,0,
1656495409156881724,1656495409175537912,Timing,DetectionComponent::Proc,18656188,0,1656495409156879620,0,1656495409175537912,18658292,1656495409175537912,0,
1656495409284632681,1656495409298889434,Timing,DetectionComponent::Proc,14256753,0,1656495409284631306,0,1656495409298889434,14258128,1656495409298889434,0,
1656495409375610145,1656495409398429694,Timing,DetectionComponent::Proc,22819549,0,1656495409375608943,0,1656495409398429694,22820751,1656495409398429694,0,
1656495409426401853,1656495409446909755,Timing,DetectionComponent::Proc,20507902,0,1656495409426400905,0,1656495409446909755,20508850,1656495409446909755,0,
1656495409553658835,1656495409567714564,Timing,DetectionComponent::Proc,14055729,0,1656495409553657248,0,1656495409567714564,14057316,1656495409567714564,0,
1656495409638406741,1656495409657446042,Timing,DetectionComponent::Proc,19039301,0,1656495409638404024,0,1656495409657446042,19042018,1656495409657446042,0,
1656495409761250138,1656495409776390846,Timing,DetectionComponent::Proc,15140708,0,1656495409761249097,0,1656495409776390846,15141749,1656495409776390846,0,
1656495409881735322,1656495409899072885,Timing,DetectionComponent::Proc,17337563,0,1656495409881733741,0,1656495409899072885,17339144,1656495409899072885,0,
1656495409971117636,1656495409995276445,Timing,DetectionComponent::Proc,24158809,0,1656495409971116092,0,1656495409995276445,24160353,1656495409995276445,0,
1656495410026085355,1656495410050437405,Timing,DetectionComponent::Proc,24352050,0,1656495410026083601,0,1656495410050437405,24353804,1656495410050437405,0,
1656495410113382881,1656495410133700517,Timing,DetectionComponent::Proc,20317636,0,1656495410113380951,0,1656495410133700517,20319566,1656495410133700517,0,
1656495410228341370,1656495410247244512,Timing,DetectionComponent::Proc,18903142,0,1656495410228339394,0,1656495410247244512,18905118,1656495410247244512,0,
1656495410344117813,1656495410366661652,Timing,DetectionComponent::Proc,22543839,0,1656495410344115325,0,1656495410366661652,22546327,1656495410366661652,0,
1656495410427267065,1656495410450864820,Timing,DetectionComponent::Proc,23597755,0,1656495410427265594,0,1656495410450864820,23599226,1656495410450864820,0,
1656495410530224218,1656495410550874945,Timing,DetectionComponent::Proc,20650727,0,1656495410530222916,0,1656495410550874945,20652029,1656495410550874945,0,
1656495410650150401,1656495410669711914,Timing,DetectionComponent::Proc,19561513,0,1656495410650146513,0,1656495410669711914,19565401,1656495410669711914,0,
1656495410682505664,1656495410703331022,Timing,DetectionComponent::Proc,20825358,0,1656495410682502824,0,1656495410703331022,20828198,1656495410703331022,0,
1656495410853814195,1656495410870701169,Timing,DetectionComponent::Proc,16886974,0,1656495410853812774,0,1656495410870701169,16888395,1656495410870701169,0,
1656495410962655274,1656495410990499214,Timing,DetectionComponent::Proc,27843940,0,1656495410962653339,0,1656495410990499214,27845875,1656495410990499214,0,
1656495411083406308,1656495411101790905,Timing,DetectionComponent::Proc,18384597,0,1656495411083405064,0,1656495411101790905,18385841,1656495411101790905,0,
1656495411231479601,1656495411247077153,Timing,DetectionComponent::Proc,15597552,0,1656495411231478042,0,1656495411247077153,15599111,1656495411247077153,0,
1656495411247146188,1656495411268172601,Timing,DetectionComponent::Proc,21026413,0,1656495411247145031,0,1656495411268172601,21027570,1656495411268172601,0,
1656495411356134941,1656495411369841793,Timing,DetectionComponent::Proc,13706852,0,1656495411356133757,0,1656495411369841793,13708036,1656495411369841793,0,
1656495411426219096,1656495411458542649,Timing,DetectionComponent::Proc,32323553,0,1656495411426217263,0,1656495411458542649,32325386,1656495411458542649,0,
1656495411508821802,1656495411533453047,Timing,DetectionComponent::Proc,24631245,0,1656495411508820425,0,1656495411533453047,24632622,1656495411533453047,0,
1656495411622908513,1656495411637192414,Timing,DetectionComponent::Proc,14283901,0,1656495411622907415,0,1656495411637192414,14284999,1656495411637192414,0,
1656495411705028014,1656495411726950477,Timing,DetectionComponent::Proc,21922463,0,1656495411705026821,0,1656495411726950477,21923656,1656495411726950477,0,
1656495411851925751,1656495411866424918,Timing,DetectionComponent::Proc,14499167,0,1656495411851924657,0,1656495411866424918,14500261,1656495411866424918,0,
1656495411958582582,1656495411978709802,Timing,DetectionComponent::Proc,20127220,0,1656495411958578403,0,1656495411978709802,20131399,1656495411978709802,0,
1656495412063503231,1656495412083039088,Timing,DetectionComponent::Proc,19535857,0,1656495412063501260,0,1656495412083039088,19537828,1656495412083039088,0,
1656495412157890410,1656495412182010498,Timing,DetectionComponent::Proc,24120088,0,1656495412157889359,0,1656495412182010498,24121139,1656495412182010498,0,
1656495412230011146,1656495412263428669,Timing,DetectionComponent::Proc,33417523,0,1656495412230009699,0,1656495412263428669,33418970,1656495412263428669,0,
1656495412317513555,1656495412331700777,Timing,DetectionComponent::Proc,14187222,0,1656495412317511880,0,1656495412331700777,14188897,1656495412331700777,0,
1656495412453008142,1656495412467545416,Timing,DetectionComponent::Proc,14537274,0,1656495412453007022,0,1656495412467545416,14538394,1656495412467545416,0,
1656495412570921814,1656495412594065938,Timing,DetectionComponent::Proc,23144124,0,1656495412570920753,0,1656495412594065938,23145185,1656495412594065938,0,
1656495412683155542,1656495412697504139,Timing,DetectionComponent::Proc,14348597,0,1656495412683153867,0,1656495412697504139,14350272,1656495412697504139,0,
1656495412733369414,1656495412754164472,Timing,DetectionComponent::Proc,20795058,0,1656495412733366361,0,1656495412754164472,20798111,1656495412754164472,0,
1656495412884143984,1656495412898208875,Timing,DetectionComponent::Proc,14064891,0,1656495412884142537,0,1656495412898208875,14066338,1656495412898208875,0,
1656495412947413426,1656495412972361806,Timing,DetectionComponent::Proc,24948380,0,1656495412947412422,0,1656495412972361806,24949384,1656495412972361806,0,
1656495413029196059,1656495413051997408,Timing,DetectionComponent::Proc,22801349,0,1656495413029194196,0,1656495413051997408,22803212,1656495413051997408,0,
1656495413130434782,1656495413148850313,Timing,DetectionComponent::Proc,18415531,0,1656495413130433684,0,1656495413148850313,18416629,1656495413148850313,0,
1656495413262040676,1656495413283587685,Timing,DetectionComponent::Proc,21547009,0,1656495413262039274,0,1656495413283587685,21548411,1656495413283587685,0,
1656495413290180652,1656495413315790689,Timing,DetectionComponent::Proc,25610037,0,1656495413290179205,0,1656495413315790689,25611484,1656495413315790689,0,
1656495413363449076,1656495413383337113,Timing,DetectionComponent::Proc,19888037,0,1656495413363447338,0,1656495413383337113,19889775,1656495413383337113,0,
1656495413591862506,1656495413609675718,Timing,DetectionComponent::Proc,17813212,0,1656495413591860914,0,1656495413609675718,17814804,1656495413609675718,0,
1656495413609794173,1656495413636563820,Timing,DetectionComponent::Proc,26769647,0,1656495413609792320,0,1656495413636563820,26771500,1656495413636563820,0,
1656495413719334191,1656495413733917204,Timing,DetectionComponent::Proc,14583013,0,1656495413719332818,0,1656495413733917204,14584386,1656495413733917204,0,
1656495413820540957,1656495413841527313,Timing,DetectionComponent::Proc,20986356,0,1656495413820538359,0,1656495413841527313,20988954,1656495413841527313,0,
1656495413905138881,1656495413919629037,Timing,DetectionComponent::Proc,14490156,0,1656495413905137294,0,1656495413919629037,14491743,1656495413919629037,0,
1656495414004082206,1656495414021114514,Timing,DetectionComponent::Proc,17032308,0,1656495414004080809,0,1656495414021114514,17033705,1656495414021114514,0,
