ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish,info
1656495367246573786,1656495367246620427,Timing,RTKLocalizationComponent::Proc,46641,0,0,0,1656495367246620427,1656495367246620427,1656495367246620427,0
1656495367326569019,1656495367326725294,Timing,RTKLocalizationComponent::Proc,156275,0,0,0,1656495367326725294,1656495367326725294,1656495367326725294,0
1656495367406443817,1656495367406509957,Timing,RTKLocalizationComponent::Proc,66140,0,0,0,1656495367406509957,1656495367406509957,1656495367406509957,0
1656495367486393300,1656495367486459589,Timing,RTKLocalizationComponent::Proc,66289,0,0,0,1656495367486459589,1656495367486459589,1656495367486459589,0
1656495367566509198,1656495367566571235,Timing,RTKLocalizationComponent::Proc,62037,0,0,0,1656495367566571235,1656495367566571235,1656495367566571235,0
1656495367646385397,1656495367646493976,Timing,RTKLocalizationComponent::Proc,108579,0,0,0,1656495367646493976,1656495367646493976,1656495367646493976,0
1656495367726400905,1656495367726474121,Timing,RTKLocalizationComponent::Proc,73216,0,0,0,1656495367726474121,1656495367726474121,1656495367726474121,0
1656495367806478561,1656495367806536278,Timing,RTKLocalizationComponent::Proc,57717,0,0,0,1656495367806536278,1656495367806536278,1656495367806536278,0
1656495367886476635,1656495367886588788,Timing,RTKLocalizationComponent::Proc,112153,0,0,0,1656495367886588788,1656495367886588788,1656495367886588788,0
1656495367967265427,1656495367967336363,Timing,RTKLocalizationComponent::Proc,70936,0,0,0,1656495367967336363,1656495367967336363,1656495367967336363,0
1656495368046355056,1656495368046435236,Timing,RTKLocalizationComponent::Proc,80180,0,0,0,1656495368046435236,1656495368046435236,1656495368046435236,0
1656495368127663910,1656495368127726774,Timing,RTKLocalizationComponent::Proc,62864,0,0,0,1656495368127726774,1656495368127726774,1656495368127726774,0
1656495368206433777,1656495368206491385,Timing,RTKLocalizationComponent::Proc,57608,0,0,0,1656495368206491385,1656495368206491385,1656495368206491385,0
1656495368286471606,1656495368286532571,Timing,RTKLocalizationComponent::Proc,60965,0,0,0,1656495368286532571,1656495368286532571,1656495368286532571,0
1656495368366534911,1656495368366594524,Timing,RTKLocalizationComponent::Proc,59613,0,0,0,1656495368366594524,1656495368366594524,1656495368366594524,0
1656495368446696728,1656495368446760990,Timing,RTKLocalizationComponent::Proc,64262,0,0,0,1656495368446760990,1656495368446760990,1656495368446760990,0
1656495368526526100,1656495368526647259,Timing,RTKLocalizationComponent::Proc,121159,0,0,0,1656495368526647259,1656495368526647259,1656495368526647259,0
1656495368606519574,1656495368606606984,Timing,RTKLocalizationComponent::Proc,87410,0,0,0,1656495368606606984,1656495368606606984,1656495368606606984,0
1656495368686399544,1656495368686483244,Timing,RTKLocalizationComponent::Proc,83700,0,0,0,1656495368686483244,1656495368686483244,1656495368686483244,0
1656495368766516507,1656495368766613542,Timing,RTKLocalizationComponent::Proc,97035,0,0,0,1656495368766613542,1656495368766613542,1656495368766613542,0
1656495368846357448,1656495368846416852,Timing,RTKLocalizationComponent::Proc,59404,0,0,0,1656495368846416852,1656495368846416852,1656495368846416852,0
1656495368926430169,1656495368926528107,Timing,RTKLocalizationComponent::Proc,97938,0,0,0,1656495368926528107,1656495368926528107,1656495368926528107,0
1656495369006478374,1656495369006540977,Timing,RTKLocalizationComponent::Proc,62603,0,0,0,1656495369006540977,1656495369006540977,1656495369006540977,0
1656495369086476984,1656495369086562536,Timing,RTKLocalizationComponent::Proc,85552,0,0,0,1656495369086562536,1656495369086562536,1656495369086562536,0
1656495369166303210,1656495369166355023,Timing,RTKLocalizationComponent::Proc,51813,0,0,0,1656495369166355023,1656495369166355023,1656495369166355023,0
1656495369246449291,1656495369246533140,Timing,RTKLocalizationComponent::Proc,83849,0,0,0,1656495369246533140,1656495369246533140,1656495369246533140,0
1656495369326823483,1656495369327016277,Timing,RTKLocalizationComponent::Proc,192794,0,0,0,1656495369327016277,1656495369327016277,1656495369327016277,0
1656495369406453610,1656495369406528402,Timing,RTKLocalizationComponent::Proc,74792,0,0,0,1656495369406528402,1656495369406528402,1656495369406528402,0
1656495369486429432,1656495369486507599,Timing,RTKLocalizationComponent::Proc,78167,0,0,0,1656495369486507599,1656495369486507599,1656495369486507599,0
1656495369566688952,1656495369566776055,Timing,RTKLocalizationComponent::Proc,87103,0,0,0,1656495369566776055,1656495369566776055,1656495369566776055,0
1656495369647641309,1656495369647723971,Timing,RTKLocalizationComponent::Proc,82662,0,0,0,1656495369647723971,1656495369647723971,1656495369647723971,0
1656495369726658962,1656495369726749636,Timing,RTKLocalizationComponent::Proc,90674,0,0,0,1656495369726749636,1656495369726749636,1656495369726749636,0
1656495369806715375,1656495369806792099,Timing,RTKLocalizationComponent::Proc,76724,0,0,0,1656495369806792099,1656495369806792099,1656495369806792099,0
1656495369887088297,1656495369887168539,Timing,RTKLocalizationComponent::Proc,80242,0,0,0,1656495369887168539,1656495369887168539,1656495369887168539,0
1656495369966701767,1656495369966788475,Timing,RTKLocalizationComponent::Proc,86708,0,0,0,1656495369966788475,1656495369966788475,1656495369966788475,0
1656495370046635534,1656495370046720857,Timing,RTKLocalizationComponent::Proc,85323,0,0,0,1656495370046720857,1656495370046720857,1656495370046720857,0
1656495370126960902,1656495370127064387,Timing,RTKLocalizationComponent::Proc,103485,0,0,0,1656495370127064387,1656495370127064387,1656495370127064387,0
1656495370206916679,1656495370207124032,Timing,RTKLocalizationComponent::Proc,207353,0,0,0,1656495370207124032,1656495370207124032,1656495370207124032,0
1656495370286813050,1656495370286915827,Timing,RTKLocalizationComponent::Proc,102777,0,0,0,1656495370286915827,1656495370286915827,1656495370286915827,0
1656495370367410628,1656495370367533613,Timing,RTKLocalizationComponent::Proc,122985,0,0,0,1656495370367533613,1656495370367533613,1656495370367533613,0
1656495370446702155,1656495370446801176,Timing,RTKLocalizationComponent::Proc,99021,0,0,0,1656495370446801176,1656495370446801176,1656495370446801176,0
1656495370527621884,1656495370527709487,Timing,RTKLocalizationComponent::Proc,87603,0,0,0,1656495370527709487,1656495370527709487,1656495370527709487,0
1656495370606713811,1656495370606803643,Timing,RTKLocalizationComponent::Proc,89832,0,0,0,1656495370606803643,1656495370606803643,1656495370606803643,0
1656495370686927956,1656495370687013944,Timing,RTKLocalizationComponent::Proc,85988,0,0,0,1656495370687013944,1656495370687013944,1656495370687013944,0
1656495370766666363,1656495370766747043,Timing,RTKLocalizationComponent::Proc,80680,0,0,0,1656495370766747043,1656495370766747043,1656495370766747043,0
1656495370846746548,1656495370846828124,Timing,RTKLocalizationComponent::Proc,81576,0,0,0,1656495370846828124,1656495370846828124,1656495370846828124,0
1656495370926949766,1656495370927034047,Timing,RTKLocalizationComponent::Proc,84281,0,0,0,1656495370927034047,1656495370927034047,1656495370927034047,0
1656495371006735985,1656495371006824577,Timing,RTKLocalizationComponent::Proc,88592,0,0,0,1656495371006824577,1656495371006824577,1656495371006824577,0
1656495371086790936,1656495371086874404,Timing,RTKLocalizationComponent::Proc,83468,0,0,0,1656495371086874404,1656495371086874404,1656495371086874404,0
1656495371166998109,1656495371167107694,Timing,RTKLocalizationComponent::Proc,109585,0,0,0,1656495371167107694,1656495371167107694,1656495371167107694,0
1656495371246727502,1656495371246805826,Timing,RTKLocalizationComponent::Proc,78324,0,0,0,1656495371246805826,1656495371246805826,1656495371246805826,0
1656495371326776962,1656495371326897461,Timing,RTKLocalizationComponent::Proc,120499,0,0,0,1656495371326897461,1656495371326897461,1656495371326897461,0
1656495371406705286,1656495371406846059,Timing,RTKLocalizationComponent::Proc,140773,0,0,0,1656495371406846059,1656495371406846059,1656495371406846059,0
1656495371494627626,1656495371494711127,Timing,RTKLocalizationComponent::Proc,83501,0,0,0,1656495371494711127,1656495371494711127,1656495371494711127,0
1656495371572631131,1656495371572720172,Timing,RTKLocalizationComponent::Proc,89041,0,0,0,1656495371572720172,1656495371572720172,1656495371572720172,0
1656495371652840881,1656495371653177765,Timing,RTKLocalizationComponent::Proc,336884,0,0,0,1656495371653177765,1656495371653177765,1656495371653177765,0
1656495371732541056,1656495371732623202,Timing,RTKLocalizationComponent::Proc,82146,0,0,0,1656495371732623202,1656495371732623202,1656495371732623202,0
1656495371812667302,1656495371812782942,Timing,RTKLocalizationComponent::Proc,115640,0,0,0,1656495371812782942,1656495371812782942,1656495371812782942,0
1656495371892689037,1656495371892774259,Timing,RTKLocalizationComponent::Proc,85222,0,0,0,1656495371892774259,1656495371892774259,1656495371892774259,0
1656495371972915846,1656495371973010194,Timing,RTKLocalizationComponent::Proc,94348,0,0,0,1656495371973010194,1656495371973010194,1656495371973010194,0
1656495372052640171,1656495372052743788,Timing,RTKLocalizationComponent::Proc,103617,0,0,0,1656495372052743788,1656495372052743788,1656495372052743788,0
1656495372132607136,1656495372132723078,Timing,RTKLocalizationComponent::Proc,115942,0,0,0,1656495372132723078,1656495372132723078,1656495372132723078,0
1656495372212547529,1656495372212650782,Timing,RTKLocalizationComponent::Proc,103253,0,0,0,1656495372212650782,1656495372212650782,1656495372212650782,0
1656495372292659606,1656495372292740056,Timing,RTKLocalizationComponent::Proc,80450,0,0,0,1656495372292740056,1656495372292740056,1656495372292740056,0
1656495372372621938,1656495372372715601,Timing,RTKLocalizationComponent::Proc,93663,0,0,0,1656495372372715601,1656495372372715601,1656495372372715601,0
1656495372452791942,1656495372452945902,Timing,RTKLocalizationComponent::Proc,153960,0,0,0,1656495372452945902,1656495372452945902,1656495372452945902,0
1656495372532689179,1656495372532888098,Timing,RTKLocalizationComponent::Proc,198919,0,0,0,1656495372532888098,1656495372532888098,1656495372532888098,0
1656495372612588502,1656495372612697403,Timing,RTKLocalizationComponent::Proc,108901,0,0,0,1656495372612697403,1656495372612697403,1656495372612697403,0
1656495372692607801,1656495372692752395,Timing,RTKLocalizationComponent::Proc,144594,0,0,0,1656495372692752395,1656495372692752395,1656495372692752395,0
1656495372772597157,1656495372772683122,Timing,RTKLocalizationComponent::Proc,85965,0,0,0,1656495372772683122,1656495372772683122,1656495372772683122,0
1656495372852633952,1656495372852726570,Timing,RTKLocalizationComponent::Proc,92618,0,0,0,1656495372852726570,1656495372852726570,1656495372852726570,0
