ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish,info
1656495367312424716,1656495367327515240,Timing,LaneDetectionComponent::OnReceiveImage,15090524,0,0,0,1656495367327515240,1656495367327515240,1656495367327515240,0,
1656495367342943797,1656495367378854117,Timing,LaneDetectionComponent::OnReceiveImage,35910320,1656495367342942424,0,0,35911693,1656495367378854117,1656495367378854117,0,
1656495367405856830,1656495367419183590,Timing,LaneDetectionComponent::OnReceiveImage,13326760,1656495367409353958,0,0,9829632,1656495367419183590,1656495367419183590,0,
1656495367409356367,1656495367452405985,Timing,LaneDetectionComponent::OnReceiveImage,43049618,1656495367409353958,0,0,43052027,1656495367452405985,1656495367452405985,0,
1656495367460015296,1656495367479125859,Timing,LaneDetectionComponent::OnReceiveImage,19110563,1656495367462213668,0,0,16912191,1656495367479125859,1656495367479125859,0,
1656495367462219224,1656495367479840046,Timing,LaneDetectionComponent::OnReceiveImage,17620822,1656495367462213668,0,0,17626378,1656495367479840046,1656495367479840046,0,
1656495367519229692,1656495367538226948,Timing,LaneDetectionComponent::OnReceiveImage,18997256,1656495367521308584,0,0,16918364,1656495367538226948,1656495367538226948,0,
1656495367521309699,1656495367538957944,Timing,LaneDetectionComponent::OnReceiveImage,17648245,1656495367521308584,0,0,17649360,1656495367538957944,1656495367538957944,0,
1656495367611936466,1656495367629681579,Timing,LaneDetectionComponent::OnReceiveImage,17745113,1656495367614168753,0,0,15512826,1656495367629681579,1656495367629681579,0,
1656495367614170658,1656495367630840568,Timing,LaneDetectionComponent::OnReceiveImage,16669910,1656495367614168753,0,0,16671815,1656495367630840568,1656495367630840568,0,
1656495367651754646,1656495367653304843,Timing,LaneDetectionComponent::OnReceiveImage,1550197,1656495367651751886,0,0,1552957,1656495367653304843,1656495367653304843,0,
1656495367654305619,1656495367672700858,Timing,LaneDetectionComponent::OnReceiveImage,18395239,1656495367654303824,0,0,18397034,1656495367672700858,1656495367672700858,0,
1656495367708402077,1656495367709583121,Timing,LaneDetectionComponent::OnReceiveImage,1181044,1656495367708399583,0,0,1183538,1656495367709583121,1656495367709583121,0,
1656495367711608779,1656495367725073980,Timing,LaneDetectionComponent::OnReceiveImage,13465201,1656495367711607273,0,0,13466707,1656495367725073980,1656495367725073980,0,
1656495367798618601,1656495367800062703,Timing,LaneDetectionComponent::OnReceiveImage,1444102,1656495367798615959,0,0,1446744,1656495367800062703,1656495367800062703,0,
1656495367803363154,1656495367816046828,Timing,LaneDetectionComponent::OnReceiveImage,12683674,1656495367803362028,0,0,12684800,1656495367816046828,1656495367816046828,0,
1656495367840576984,1656495367841740993,Timing,LaneDetectionComponent::OnReceiveImage,1164009,1656495367840572180,0,0,1168813,1656495367841740993,1656495367841740993,0,
1656495367844159928,1656495367860300974,Timing,LaneDetectionComponent::OnReceiveImage,16141046,1656495367844158532,0,0,16142442,1656495367860300974,1656495367860300974,0,
1656495367887366293,1656495367888314013,Timing,LaneDetectionComponent::OnReceiveImage,947720,1656495367887364840,0,0,949173,1656495367888314013,1656495367888314013,0,
1656495367889447211,1656495367905094016,Timing,LaneDetectionComponent::OnReceiveImage,15646805,1656495367889446056,0,0,15647960,1656495367905094016,1656495367905094016,0,
1656495367980830299,1656495368000763339,Timing,LaneDetectionComponent::OnReceiveImage,19933040,1656495367983635270,0,0,17128069,1656495368000763339,1656495368000763339,0,
1656495367983637049,1656495368001634756,Timing,LaneDetectionComponent::OnReceiveImage,17997707,1656495367983635270,0,0,17999486,1656495368001634756,1656495368001634756,0,
1656495368041983977,1656495368059320336,Timing,LaneDetectionComponent::OnReceiveImage,17336359,1656495368054604691,0,0,4715645,1656495368059320336,1656495368059320336,0,
1656495368054606008,1656495368060164330,Timing,LaneDetectionComponent::OnReceiveImage,5558322,1656495368054604691,0,0,5559639,1656495368060164330,1656495368060164330,0,
1656495368141225513,1656495368158746949,Timing,LaneDetectionComponent::OnReceiveImage,17521436,1656495368147206186,0,0,11540763,1656495368158746949,1656495368158746949,0,
1656495368147208028,1656495368159560058,Timing,LaneDetectionComponent::OnReceiveImage,12352030,1656495368147206186,0,0,12353872,1656495368159560058,1656495368159560058,0,
1656495368187251637,1656495368201388038,Timing,LaneDetectionComponent::OnReceiveImage,14136401,1656495368190960667,0,0,10427371,1656495368201388038,1656495368201388038,0,
1656495368190962352,1656495368202186649,Timing,LaneDetectionComponent::OnReceiveImage,11224297,1656495368190960667,0,0,11225982,1656495368202186649,1656495368202186649,0,
1656495368255620055,1656495368269194268,Timing,LaneDetectionComponent::OnReceiveImage,13574213,1656495368259972575,0,0,9221693,1656495368269194268,1656495368269194268,0,
1656495368259974688,1656495368270171618,Timing,LaneDetectionComponent::OnReceiveImage,10196930,1656495368259972575,0,0,10199043,1656495368270171618,1656495368270171618,0,
1656495368346399698,1656495368360520177,Timing,LaneDetectionComponent::OnReceiveImage,14120479,1656495368351244572,0,0,9275605,1656495368360520177,1656495368360520177,0,
1656495368351246233,1656495368361328689,Timing,LaneDetectionComponent::OnReceiveImage,10082456,1656495368351244572,0,0,10084117,1656495368361328689,1656495368361328689,0,
1656495368414548940,1656495368415733925,Timing,LaneDetectionComponent::OnReceiveImage,1184985,1656495368414545485,0,0,1188440,1656495368415733925,1656495368415733925,0,
1656495368416638142,1656495368429602240,Timing,LaneDetectionComponent::OnReceiveImage,12964098,1656495368416636694,0,0,12965546,1656495368429602240,1656495368429602240,0,
1656495368453520145,1656495368470745693,Timing,LaneDetectionComponent::OnReceiveImage,17225548,1656495368459732578,0,0,11013115,1656495368470745693,1656495368470745693,0,
1656495368459734409,1656495368471683011,Timing,LaneDetectionComponent::OnReceiveImage,11948602,1656495368459732578,0,0,11950433,1656495368471683011,1656495368471683011,0,
1656495368522040977,1656495368535363526,Timing,LaneDetectionComponent::OnReceiveImage,13322549,1656495368528460969,0,0,6902557,1656495368535363526,1656495368535363526,0,
1656495368528462761,1656495368536077447,Timing,LaneDetectionComponent::OnReceiveImage,7614686,1656495368528460969,0,0,7616478,1656495368536077447,1656495368536077447,0,
1656495368619699278,1656495368637814039,Timing,LaneDetectionComponent::OnReceiveImage,18114761,1656495368626849153,0,0,10964886,1656495368637814039,1656495368637814039,0,
1656495368626851014,1656495368638504474,Timing,LaneDetectionComponent::OnReceiveImage,11653460,1656495368626849153,0,0,11655321,1656495368638504474,1656495368638504474,0,
1656495368669681664,1656495368682387056,Timing,LaneDetectionComponent::OnReceiveImage,12705392,1656495368671669570,0,0,10717486,1656495368682387056,1656495368682387056,0,
1656495368671670989,1656495368683158164,Timing,LaneDetectionComponent::OnReceiveImage,11487175,1656495368671669570,0,0,11488594,1656495368683158164,1656495368683158164,0,
1656495368758614870,1656495368775539923,Timing,LaneDetectionComponent::OnReceiveImage,16925053,1656495368761000161,0,0,14539762,1656495368775539923,1656495368775539923,0,
1656495368761001772,1656495368776867554,Timing,LaneDetectionComponent::OnReceiveImage,15865782,1656495368761000161,0,0,15867393,1656495368776867554,1656495368776867554,0,
1656495368777212703,1656495368789685974,Timing,LaneDetectionComponent::OnReceiveImage,12473271,1656495368779418121,0,0,10267853,1656495368789685974,1656495368789685974,0,
1656495368779419258,1656495368790423239,Timing,LaneDetectionComponent::OnReceiveImage,11003981,1656495368779418121,0,0,11005118,1656495368790423239,1656495368790423239,0,
1656495368875795886,1656495368877463052,Timing,LaneDetectionComponent::OnReceiveImage,1667166,1656495368875794562,0,0,1668490,1656495368877463052,1656495368877463052,0,
1656495368878933330,1656495368891331194,Timing,LaneDetectionComponent::OnReceiveImage,12397864,1656495368878932122,0,0,12399072,1656495368891331194,1656495368891331194,0,
1656495368918335756,1656495368931489460,Timing,LaneDetectionComponent::OnReceiveImage,13153704,1656495368920306951,0,0,11182509,1656495368931489460,1656495368931489460,0,
1656495368920308177,1656495368932229145,Timing,LaneDetectionComponent::OnReceiveImage,11920968,1656495368920306951,0,0,11922194,1656495368932229145,1656495368932229145,0,
1656495369013521724,1656495369015192335,Timing,LaneDetectionComponent::OnReceiveImage,1670611,1656495369013518884,0,0,1673451,1656495369015192335,1656495369015192335,0,
1656495369016119476,1656495369031009768,Timing,LaneDetectionComponent::OnReceiveImage,14890292,1656495369016118575,0,0,14891193,1656495369031009768,1656495369031009768,0,
1656495369094455587,1656495369108848968,Timing,LaneDetectionComponent::OnReceiveImage,14393381,1656495369096514651,0,0,12334317,1656495369108848968,1656495369108848968,0,
1656495369096516094,1656495369109756586,Timing,LaneDetectionComponent::OnReceiveImage,13240492,1656495369096514651,0,0,13241935,1656495369109756586,1656495369109756586,0,
1656495369151737079,1656495369164522627,Timing,LaneDetectionComponent::OnReceiveImage,12785548,1656495369153912716,0,0,10609911,1656495369164522627,1656495369164522627,0,
1656495369153914060,1656495369165237549,Timing,LaneDetectionComponent::OnReceiveImage,11323489,1656495369153912716,0,0,11324833,1656495369165237549,1656495369165237549,0,
1656495369247825117,1656495369248839606,Timing,LaneDetectionComponent::OnReceiveImage,1014489,1656495369247822792,0,0,1016814,1656495369248839606,1656495369248839606,0,
1656495369249832741,1656495369262601065,Timing,LaneDetectionComponent::OnReceiveImage,12768324,1656495369249832011,0,0,12769054,1656495369262601065,1656495369262601065,0,
1656495369282813381,1656495369298891878,Timing,LaneDetectionComponent::OnReceiveImage,16078497,1656495369295370930,0,0,3520948,1656495369298891878,1656495369298891878,0,
1656495369295372575,1656495369299656147,Timing,LaneDetectionComponent::OnReceiveImage,4283572,1656495369295370930,0,0,4285217,1656495369299656147,1656495369299656147,0,
