ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish,info
1656495406293349239,1656495406306078341,Timing,RadarDetectionComponent::Proc,12729102,0,0,1656495406293348282,1656495406306078341,1656495406306078341,12730059,0,
1656495406400593927,1656495406413131373,Timing,RadarDetectionComponent::Proc,12537446,0,0,1656495406400592275,1656495406413131373,1656495406413131373,12539098,0,
1656495406508627769,1656495406508893782,Timing,RadarDetectionComponent::Proc,266013,0,0,1656495406508626257,1656495406508893782,1656495406508893782,267525,0,
1656495406626276805,1656495406638850415,Timing,RadarDetectionComponent::Proc,12573610,0,0,1656495406626275325,1656495406638850415,1656495406638850415,12575090,0,
1656495406753769801,1656495406754087140,Timing,RadarDetectionComponent::Proc,317339,0,0,1656495406753768758,1656495406754087140,1656495406754087140,318382,0,
1656495406871194076,1656495406883763548,Timing,RadarDetectionComponent::Proc,12569472,0,0,1656495406871192223,1656495406883763548,1656495406883763548,12571325,0,
1656495406961665115,1656495406974233637,Timing,RadarDetectionComponent::Proc,12568522,0,0,1656495406961662974,1656495406974233637,1656495406974233637,12570663,0,
1656495407111513487,1656495407124183638,Timing,RadarDetectionComponent::Proc,12670151,0,0,1656495407111512145,1656495407124183638,1656495407124183638,12671493,0,
1656495407236390964,1656495407236655716,Timing,RadarDetectionComponent::Proc,264752,0,0,1656495407236390260,1656495407236655716,1656495407236655716,265456,0,
1656495407372112147,1656495407384764516,Timing,RadarDetectionComponent::Proc,12652369,0,0,1656495407372110953,1656495407384764516,1656495407384764516,12653563,0,
1656495407499826210,1656495407512538756,Timing,RadarDetectionComponent::Proc,12712546,0,0,1656495407499824657,1656495407512538756,1656495407512538756,12714099,0,
1656495407631022100,1656495407631336152,Timing,RadarDetectionComponent::Proc,314052,0,0,1656495407631019784,1656495407631336152,1656495407631336152,316368,0,
1656495407760666835,1656495407773236260,Timing,RadarDetectionComponent::Proc,12569425,0,0,1656495407760665480,1656495407773236260,1656495407773236260,12570780,0,
1656495407878909847,1656495407879152386,Timing,RadarDetectionComponent::Proc,242539,0,0,1656495407878909096,1656495407879152386,1656495407879152386,243290,0,
1656495407998641791,1656495408011372705,Timing,RadarDetectionComponent::Proc,12730914,0,0,1656495407998639618,1656495408011372705,1656495408011372705,12733087,0,
1656495408092112761,1656495408104713272,Timing,RadarDetectionComponent::Proc,12600511,0,0,1656495408092111626,1656495408104713272,1656495408104713272,12601646,0,
1656495408192398928,1656495408192703368,Timing,RadarDetectionComponent::Proc,304440,0,0,1656495408192397343,1656495408192703368,1656495408192703368,306025,0,
1656495408286131009,1656495408298743020,Timing,RadarDetectionComponent::Proc,12612011,0,0,1656495408286129738,1656495408298743020,1656495408298743020,12613282,0,
1656495408359929173,1656495408360295271,Timing,RadarDetectionComponent::Proc,366098,0,0,1656495408359927035,1656495408360295271,1656495408360295271,368236,0,
1656495408452260415,1656495408464821000,Timing,RadarDetectionComponent::Proc,12560585,0,0,1656495408452259308,1656495408464821000,1656495408464821000,12561692,0,
1656495408573671973,1656495408583180293,Timing,RadarDetectionComponent::Proc,9508320,0,0,1656495408573669151,1656495408583180293,1656495408583180293,9511142,0,
1656495408686746265,1656495408699319043,Timing,RadarDetectionComponent::Proc,12572778,0,0,1656495408686745597,1656495408699319043,1656495408699319043,12573446,0,
1656495408800521895,1656495408813131923,Timing,RadarDetectionComponent::Proc,12610028,0,0,1656495408800520910,1656495408813131923,1656495408813131923,12611013,0,
1656495408911339303,1656495408911729799,Timing,RadarDetectionComponent::Proc,390496,0,0,1656495408911337881,1656495408911729799,1656495408911729799,391918,0,
1656495409029355916,1656495409041986372,Timing,RadarDetectionComponent::Proc,12630456,0,0,1656495409029354397,1656495409041986372,1656495409041986372,12631975,0,
1656495409150735422,1656495409150999782,Timing,RadarDetectionComponent::Proc,264360,0,0,1656495409150734326,1656495409150999782,1656495409150999782,265456,0,
1656495409267923990,1656495409280500797,Timing,RadarDetectionComponent::Proc,12576807,0,0,1656495409267922028,1656495409280500797,1656495409280500797,12578769,0,
1656495409367608214,1656495409380144022,Timing,RadarDetectionComponent::Proc,12535808,0,0,1656495409367607180,1656495409380144022,1656495409380144022,12536842,0,
1656495409477183238,1656495409477474068,Timing,RadarDetectionComponent::Proc,290830,0,0,1656495409477181498,1656495409477474068,1656495409477474068,292570,0,
1656495409592560506,1656495409605289127,Timing,RadarDetectionComponent::Proc,12728621,0,0,1656495409592557549,1656495409605289127,1656495409605289127,12731578,0,
1656495409693027135,1656495409705548183,Timing,RadarDetectionComponent::Proc,12521048,0,0,1656495409693025896,1656495409705548183,1656495409705548183,12522287,0,
1656495409798433843,1656495409811146741,Timing,RadarDetectionComponent::Proc,12712898,0,0,1656495409798431714,1656495409811146741,1656495409811146741,12715027,0,
1656495409910929735,1656495409923732019,Timing,RadarDetectionComponent::Proc,12802284,0,0,1656495409910927415,1656495409923732019,1656495409923732019,12804604,0,
1656495410019767502,1656495410026203912,Timing,RadarDetectionComponent::Proc,6436410,0,0,1656495410019765569,1656495410026203912,1656495410026203912,6438343,0,
1656495410107253309,1656495410107858769,Timing,RadarDetectionComponent::Proc,605460,0,0,1656495410107250907,1656495410107858769,1656495410107858769,607862,0,
1656495410221766658,1656495410234568866,Timing,RadarDetectionComponent::Proc,12802208,0,0,1656495410221764939,1656495410234568866,1656495410234568866,12803927,0,
1656495410338890050,1656495410345277104,Timing,RadarDetectionComponent::Proc,6387054,0,0,1656495410338888782,1656495410345277104,1656495410345277104,6388322,0,
1656495410421412626,1656495410428001688,Timing,RadarDetectionComponent::Proc,6589062,0,0,1656495410421407539,1656495410428001688,1656495410428001688,6594149,0,
1656495410527800043,1656495410540741617,Timing,RadarDetectionComponent::Proc,12941574,0,0,1656495410527798752,1656495410540741617,1656495410540741617,12942865,0,
