ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish,info
1656495406382456616,1656495406384502605,Timing,PlanningComponent::Proc,2045989,1656495406289647979,1656495406360552582,1656495406293348282,94854626,23950023,91154323,0,
1656495406500693160,1656495406500908388,Timing,PlanningComponent::Proc,215228,1656495406442996244,1656495406477828770,1656495406400592275,57912144,23079618,100316113,0,
1656495406601670797,1656495406601872232,Timing,PlanningComponent::Proc,201435,1656495406550994455,1656495406574421624,1656495406508626257,50877777,27450608,93245975,0,
1656495407649772445,1656495407649942037,Timing,PlanningComponent::Proc,169592,1656495407542375467,1656495406632168220,1656495406626275325,107566570,1017773817,1023666712,0,
1656495407660229569,1656495407660424670,Timing,PlanningComponent::Proc,195101,1656495407542396987,1656495407576789960,1656495407499824657,118027683,83634710,160600013,0,
1656495407723060843,1656495407723244128,Timing,PlanningComponent::Proc,183285,1656495407665839571,1656495407706387669,1656495407631019784,57404557,16856459,92224344,0,
1656495407788673302,1656495407788879501,Timing,PlanningComponent::Proc,206199,1656495407740916584,1656495407770094307,1656495407760665480,47962917,18785194,28214021,0,
1656495407908444931,1656495407908631401,Timing,PlanningComponent::Proc,186470,1656495407868591602,1656495407886709310,1656495407878909096,40039799,21922091,29722305,0,
1656495407973727966,1656495407974098539,Timing,PlanningComponent::Proc,370573,1656495407916290599,1656495407941929243,1656495407878909096,57807940,32169296,95189443,0,
1656495408088704715,1656495408088899876,Timing,PlanningComponent::Proc,195161,1656495408029801978,1656495408044061758,1656495407998639618,59097898,44838118,90260258,0,
1656495408189117122,1656495408189331675,Timing,PlanningComponent::Proc,214553,1656495408140909485,1656495408159232766,1656495408092111626,48422190,30098909,97220049,0,
1656495408285681179,1656495408285927078,Timing,PlanningComponent::Proc,245899,1656495408223028194,1656495408236540197,1656495408192397343,62898884,49386881,93529735,0,
1656495408373143784,1656495408373369386,Timing,PlanningComponent::Proc,225602,1656495408351791500,1656495408334016159,1656495408286129738,21577886,39353227,87239648,0,
1656495408524583753,1656495408524812286,Timing,PlanningComponent::Proc,228533,1656495408511315434,1656495408485196934,1656495408452259308,13496852,39615352,72552978,0,
1656495408562750212,1656495408562954319,Timing,PlanningComponent::Proc,204107,1656495408511315434,1656495408522778629,1656495408452259308,51638885,40175690,110695011,0,
1656495408658316903,1656495408658905022,Timing,PlanningComponent::Proc,588119,1656495408564068207,1656495408633179894,1656495408573669151,94836815,25725128,85235871,0,
1656495408806960111,1656495408807257686,Timing,PlanningComponent::Proc,297575,1656495408792217708,1656495408762397306,1656495408686745597,15039978,44860380,120512089,0,
1656495408919179240,1656495408919359614,Timing,PlanningComponent::Proc,180374,1656495408844780176,1656495408877391672,1656495408800520910,74579438,41967942,118838704,0,
1656495409007341965,1656495409007577690,Timing,PlanningComponent::Proc,235725,1656495408946060844,1656495408982657635,1656495408911337881,61516846,24920055,96239809,0,
1656495409063641564,1656495409063842113,Timing,PlanningComponent::Proc,200549,1656495409017945245,1656495409035138263,1656495409029354397,45896868,28703850,34487716,0,
1656495409199052571,1656495409199281430,Timing,PlanningComponent::Proc,228859,1656495409126533562,1656495409156879620,1656495409150734326,72747868,42401810,48547104,0,
1656495409322482757,1656495409322833777,Timing,PlanningComponent::Proc,351020,1656495409304581094,1656495409284631306,1656495409267922028,18252683,38202471,54911749,0,
1656495409414234926,1656495409414541417,Timing,PlanningComponent::Proc,306491,1656495409353459786,1656495409375608943,1656495409367607180,61081631,38932474,46934237,0,
1656495409456913449,1656495409457101911,Timing,PlanningComponent::Proc,188462,1656495409407215761,1656495409426400905,1656495409367607180,49886150,30701006,89494731,0,
1656495409592648506,1656495409592865616,Timing,PlanningComponent::Proc,217110,1656495409524150000,1656495409553657248,1656495409477181498,68715616,39208368,115684118,0,
1656495409678932408,1656495409679122313,Timing,PlanningComponent::Proc,189905,1656495409673879990,1656495409638404024,1656495409592557549,5242323,40718289,86564764,0,
1656495409786065731,1656495409786322259,Timing,PlanningComponent::Proc,256528,1656495409681678840,1656495409761249097,1656495409693025896,104643419,25073162,93296363,0,
1656495409918204665,1656495409918558333,Timing,PlanningComponent::Proc,353668,1656495409842630707,1656495409881733741,1656495409798431714,75927626,36824592,120126619,0,
1656495410008610636,1656495410008753769,Timing,PlanningComponent::Proc,143133,1656495410007070662,1656495409971116092,1656495409910927415,1683107,37637677,97826354,0,
1656495410057483685,1656495410057654129,Timing,PlanningComponent::Proc,170444,1656495410010732306,1656495410026083601,1656495410019765569,46921823,31570528,37888560,0,
