start,execution_time
1704535955371089255,240526099
1704535955656906106,212961627
1704535955915009399,247927583
1704535956226081470,254617541
1704535956526715834,220922315
1704535956803086982,196988742
1704535957100836740,202096275
1704535957411143630,250343227
1704535957717584932,261327751
1704535958033791406,195396981
1704535958308519252,303318196
1704535958612166985,240222777
1704535958886954244,214619753
1704535959129506061,189551775
1704535959404511353,220120613
1704535959701531238,241631831
1704535959985881973,263928436
1704535960287366554,320737428
1704535960625075272,235937915
1704535960904905917,234950860
1704535961184574828,257681556
1704535961497286386,264305005
1704535961787996736,205959535
1704535962051790001,286801041
1704535962338883807,244132821
1704535962584478708,221577540
1704535962877976000,244447372
1704535963159793635,213206037
1704535963431780809,200152340
1704535963731545440,258698679
1704535964018015006,235849660
1704535964308379304,253724157
1704535964609104630,202014095
1704535964866144951,241440579
1704535965133760903,207405914
1704535965413870318,263651517
1704535965710282658,219893503
1704535965973371970,196733625
1704535966293639389,232579558
1704535966567339162,284014071
1704535966851625636,170945493
1704535967115467266,294876690
1704535967426137711,224496703
1704535967714062046,263329022
1704535968006306506,247283432
1704535968269728719,189017593
1704535968568387348,206958520
1704535968857759530,221639334
1704535969155446279,224041106
1704535969460663352,265064409
1704535969751893695,211976182
1704535970038603163,207314655
1704535970323671043,292269996
1704535970641038727,202418902
1704535970901354365,241552836
1704535971180054375,310406372
1704535971507073662,258232771
1704535971784179629,236996308
1704535972116995341,252278058
1704535972443774556,273737964
1704535972731876398,238308227
1704535972997968196,279442284
1704535973324563462,175349634
1704535973596122591,231044165
1704535973880536236,256877132
1704535974168455429,235141399
1704535974496497143,215996109
1704535974768684882,285600706
1704535975131934725,212198732
1704535975411477664,212477508
1704535975682623268,274193302
1704535975960586925,292122271
1704535976277821392,216622597
1704535976562009070,266138097
1704535976863318708,252932767
1704535977180111164,244900648
1704535977459248538,239456134
1704535977754666558,210050931
1704535978015113058,227817470
1704535978304067064,201640847
1704535978581010452,257600455
1704535978856196561,279198626
1704535979151592707,219087852
1704535979444552877,256451847
1704535979756099486,187043918
1704535980025981747,208008015
1704535980306488001,236166983
1704535980621014193,236293901
1704535980901929685,286428689
1704535981188662881,244775757
1704535981491565441,248615730
1704535981787894379,261209013
1704535982077986846,263618344
1704535982394483576,241216680
1704535982646238737,263820052
1704535982952448358,218686610
1704535983244054276,252432963
1704535983539611327,292152306
1704535983851472952,222825757
1704535984155415687,252033752
1704535984471953933,246140562
1704535984752822498,218940820
1704535985046261261,273451573
1704535985366613139,173621137
1704535985610784100,309488733
1704535985920545535,211894736
1704535986174402198,285482466
1704535986464955780,257521162
1704535986790738407,289571856
1704535987080627673,239038625
1704535987324686144,211292528
1704535987614982030,242282109
1704535987887230386,208747352
1704535988168214101,222484042
1704535988460879331,204587935
1704535988755734542,258772174
1704535989014880122,268867750
1704535989292591084,352739868
1704535989645844806,227901739
1704535989890785337,290621692
1704535990221270444,195729823
1704535990496332306,289752523
1704535990801360832,200452906
1704535991050557618,284364634
1704535991383317076,238480270
1704535991661960420,253658932
1704535991957330154,239540127
1704535992223072316,228203197
1704535992533629757,236538861
1704535992829331440,244109620
1704535993125029705,263397440
1704535993435962490,234464681
1704535993714462726,185105061
1704535994010923488,275734356
1704535994319386013,287979263
1704535994617063209,266158811
1704535994906759277,239060111
1704535995163111433,200839930
1704535995434720478,215372986
1704535995736697907,270671757
1704535996013307806,232561049
1704535996325657010,203919112
1704535996599012808,258753303
1704535996894970323,338693240
1704535997234185507,251959998
1704535997486406602,180978205
1704535997747158872,229239839
1704535998019863912,300713101
1704535998331099449,235796425
1704535998632925162,288654772
1704535998939126056,212445165
1704535999297716034,203961115
1704535999592232220,206839914
1704535999864598411,271634527
1704536000155410246,220157349
1704536000440333458,216157976
1704536000742079427,280207389
1704536001032390115,222015549
1704536001335255775,235823303
1704536001650671522,194206991
1704536001923133951,272453692
1704536002231283729,205893351
1704536002557341513,225333883
1704536002869239133,249649425
1704536003154068616,234031457
1704536003434140082,257730931
1704536003731867754,262708938
1704536004016543917,360373666
1704536004393064164,260429693
1704536004653848097,188271703
1704536004854678121,275865419
1704536005182071710,215522760
1704536005493776061,219255678
1704536005802888706,213680192
1704536006087110847,262140941
1704536006369047857,222390689
1704536006675844998,290315507
1704536006967186778,200513706
1704536007287640210,230360101
1704536007600667129,286673919
1704536007889452399,318164975
1704536008208069884,290265446
1704536008498737757,215389603
1704536008750943078,232242288
1704536009060254709,232198173
1704536009333869777,237932556
1704536009667278011,253191647
1704536009945080647,281817615
1704536010244451102,293182501
1704536010558423251,261428287
1704536010852705569,231245551
1704536011151762324,307319650
1704536011472094035,238225068
1704536011763651914,212473686
1704536012035371045,252225339
1704536012313024133,228704849
1704536012633546013,206846817
1704536012945522436,251187454
1704536013251606642,316646547
1704536013568672788,172071884
1704536013802914350,270367870
1704536014092425671,254058115
1704536014361086206,269204697
1704536014641111847,183373639
1704536014894949141,283582454
1704536015185385780,241116125
1704536015452387225,233933417
1704536015765911099,204555703
1704536016051716647,196077880
1704536016329304279,214541900
1704536016594184179,258281145
1704536016898737709,260882495
1704536017197919191,226655722
1704536017498353411,170771756
1704536017768954996,300740809
1704536018070048431,244866577
1704536018387938568,227796320
1704536018642966116,162198824
1704536018921021510,222771540
1704536019189769814,230082805
1704536019456884032,208462653
1704536019733634329,221473581
1704536019999312362,242019910
1704536020273574807,182843052
1704536020542411791,207411682
1704536020812548974,262649922
1704536021104402861,240325979
1704536021372814677,272228577
1704536021657861950,221409844
1704536021955754751,229612658
1704536022217809271,222265991
1704536022482184958,228592496
1704536022790887396,252014938
1704536023071508888,228197873
1704536023334084388,214806829
1704536023616970081,203936060
1704536023918190690,220879609
1704536024190257571,264710900
1704536024506235813,236481528
1704536024796447958,234329527
1704536025090856141,276177312
1704536025385121238,241491576
1704536025702623053,248334460
1704536025990660198,225248255
1704536026300123422,275636906
1704536026587986050,229184481
1704536026882016191,225364708
1704536027175013564,237708037
1704536027472512882,216440451
1704536027747409177,244382151
1704536028045129125,182203302
1704536028319275758,163751495
1704536028555478243,258553973
1704536028842231455,292277294
1704536029134806641,216425916
1704536029387988822,279632200
1704536029680664742,231630184
1704536029972135168,227260857
1704536030245457089,259347409
1704536030542258289,223124928
1704536030832299008,234139935
1704536031106904240,243109092
1704536031424865619,222378702
1704536031728444594,230761475
1704536032008241450,247871086
1704536032304740685,250461362
1704536032602630092,247717458
1704536032920275203,231978025
1704536033179656312,233139648
1704536033471872056,187916229
1704536033744043427,227545104
1704536033983918993,192980560
1704536034257370436,266923382
1704536034562652119,263675292
1704536034872848899,200481407
1704536035131835829,234709701
1704536035423119539,194615178
1704536035675649163,321129334
1704536036013050906,239736146
1704536036272822628,259076662
1704536036570510983,256118453
1704536036828389161,262105367
1704536037122222004,230515105
1704536037412320367,265425789
1704536037723754261,273936472
1704536038007701312,218509844
1704536038301285444,254527635
1704536038591742070,222982358
1704536038876566164,242690516
1704536039153049863,207898953
1704536039426988241,236952694
1704536039693062273,253055065
1704536039963281502,223455840
1704536040247612614,219526836
1704536040519158723,196289578
1704536040792398315,209922367
1704536041060590694,200462074
1704536041338653032,251135318
1704536041637564766,249445164
1704536041928773368,211251561
1704536042220711845,212551751
1704536042501717760,212070490
1704536042771126857,234738521
1704536043049144280,285486749
1704536043335065402,277459985
1704536043612858057,262862951
1704536043905325452,210340189
1704536044214985091,237031763
1704536044505220843,243621566
1704536044767920906,243527835
1704536045049556132,204453144
1704536045308637829,200280311
1704536045625032596,233424231
1704536045897862343,243677387
1704536046168875406,305036550
1704536046490149082,250765163
1704536046770705891,254182383
1704536047055845945,247783362
1704536047344378393,264108053
1704536047618452474,230185115
1704536047895869524,308257169
1704536048204442634,233453648
1704536048504933882,268288511
1704536048812020871,221955092
1704536049092079816,237344504
1704536049394006711,230001367
1704536049644767696,179621512
1704536049936188805,271173711
1704536050225082413,237226440
1704536050519617657,210576334
1704536050776516122,176017386
1704536051082267478,207255098
1704536051384878943,196527708
1704536051667828133,214933919
1704536051935187637,279872869
1704536052234203655,213926274
1704536052511705158,224739070
1704536052782685751,207082457
1704536053072779047,209316057
1704536053354092902,210113617
1704536053644539000,234049118
1704536053917411934,297864769
1704536054221530905,214634766
1704536054492603239,278648428
1704536054771625796,206995653
1704536055072269031,231848697
1704536055360459897,222982851
1704536055659770106,269449358
1704536055945081303,248251743
1704536056254363705,276340079
1704536056544884696,239197755
1704536056840075513,251731737
1704536057152060065,227440635
1704536057460969579,257118410
1704536057763205554,208120297
1704536058037417098,195527779
1704536058310949619,241606122
1704536058615712795,295422173
1704536058925095268,205445535
1704536059215380503,258509480
1704536059506805828,283360249
1704536059805135235,362565512
1704536060167974191,194087812
1704536060428865788,266313749
1704536060718746905,263287872
1704536061027539257,326533551
1704536061354495183,190858116
1704536061593770579,192182039
1704536061900236263,216140258
1704536062166346493,189298620
1704536062459516165,217184274
1704536062714736384,177946403
1704536062986421335,213123956
1704536063279202687,253571426
1704536063583532198,204894270
1704536063857400018,190939378
1704536064126055514,215519300
1704536064422049741,220483141
1704536064688830066,315177543
1704536065004359620,234583951
1704536065251894038,225485814
1704536065524754885,310095686
1704536065835217761,217602215
1704536066124271306,223276706
1704536066414052305,197119648
1704536066710020562,203911966
1704536066988451957,252656776
1704536067268777854,283801407
1704536067552950521,312738259
1704536067873366495,196020112
1704536068173040021,257693061
1704536068459479856,209650027
1704536068751484406,236565681
1704536069054350476,211718714
1704536069340744117,230826858
1704536069632787806,249440552
1704536069943525980,254224365
1704536070236778666,285475139
1704536070538963943,275571775
1704536070849658319,218154683
1704536071137543268,217068960
1704536071422216615,253360473
1704536071712168149,282956660
1704536072017277860,234107742
1704536072279772588,236773273
1704536072569026552,362902501
1704536072932296990,215844809
1704536073224815401,250121698
1704536073543420724,199127289
1704536073826720347,315920526
1704536074146014864,224988176
1704536074459822430,278334182
1704536074769237011,218029307
1704536075055002194,284700654
1704536075375612478,210986693
1704536075662778029,214975313
1704536075959445027,225438642
1704536076288844988,259722705
1704536076562974293,243133342
1704536076857024807,282937968
1704536077140236358,341326472
1704536077489410815,217545920
1704536077743829423,285572731
1704536078063820574,248915640
1704536078355992675,236599641
1704536078645732033,198040280
1704536078958109927,242779917
1704536079239316533,212692730
1704536079526245647,266276868
1704536079816964497,250264939
1704536080133410520,231124903
1704536080422858236,185278686
1704536080694173485,190828560
1704536081007880105,239510573
1704536081312037638,269458092
1704536081594198057,340937696
1704536081935457338,232638474
1704536082213020069,329891387
1704536082543639640,196699395
1704536082782582956,294845581
1704536083077817696,244875289
1704536083381568701,235157781
1704536083646097731,201662526
1704536083945371171,265113365
1704536084256757188,228264275
1704536084551427228,251948157
1704536084830849415,257001744
1704536085156711527,326500957
1704536085500246884,239915772
1704536085782833011,222627170
1704536086074016219,252797992
1704536086367474448,245837266
1704536086677133504,254350640
1704536086981274177,216991369
1704536087301197004,213752785
1704536087591448453,283340640
1704536087897055138,247047004
1704536088205190376,288349101
1704536088537191452,265418288
1704536088829482475,260182333
1704536089134847396,202526811
1704536089447731875,253734263
1704536089745645976,286383303
1704536090080989496,269079316
1704536090405339635,244894225
1704536090701031245,243591379
1704536091016122847,267632009
1704536091310085072,189339690
1704536091599881451,193932622
1704536091851234650,206583981
1704536092128613836,230313506
1704536092441449576,222927308
1704536092710953977,250394744
1704536092996573040,213508444
1704536093325508042,221991319
1704536093657874055,199720340
1704536093930626383,235789670
1704536094221985112,234422995
1704536094531668792,243837403
1704536094805028614,287361891
1704536095099274340,267412065
1704536095394934796,267917114
1704536095673094329,284413119
1704536095970263698,220515891
1704536096264104142,247931281
1704536096556393412,297544303
1704536096854275931,240366430
1704536097149391708,286208860
1704536097458151867,251496481
1704536097803923891,238192216
1704536098075388145,324250019
1704536098413119263,199572196
1704536098650354396,260999548
1704536098955038451,233935196
1704536099252855454,241008837
1704536099531211524,284352404
1704536099846670021,222454983
1704536100149376235,290040590
1704536100492600826,258458047
1704536100815469585,254280255
1704536101111151381,260079461
1704536101405888258,230316027
1704536101734858269,260296488
1704536102033030119,257865647
1704536102315769741,341955271
1704536102658048398,168390517
1704536102924811501,273732262
1704536103230890730,253740726
1704536103512314934,234488202
1704536103808068094,263598244
1704536104099604613,225531975
1704536104377696492,211220731
1704536104659965441,344280120
1704536105004959171,273873238
1704536105294385052,299584950
1704536105594290192,267476166
1704536105894113045,242029096
1704536106186374731,243107593
1704536106479493952,237378353
1704536106798624213,269464641
1704536107068371550,265790988
1704536107387520156,251704305
1704536107669256968,223393646
1704536107980429579,219034988
1704536108284480515,290798141
1704536108578532891,286841357
1704536108865697805,269949906
1704536109160334772,209044497
1704536109437043536,259227941
1704536109732473239,259677948
1704536110016519669,196252177
1704536110302863973,228002603
1704536110605943615,193488200
1704536110867803179,224889075
1704536111180625161,283806770
1704536111469586558,233828227
1704536111804444832,281312688
1704536112124734862,219009668
1704536112405502114,285206288
1704536112693201900,203912261
1704536112955338366,217477793
1704536113237398927,219132462
1704536113529166673,164974262
1704536113840411192,237601812
1704536114106704586,179960033
1704536114380432356,283771205
1704536114694490652,211629390
1704536115006976151,226084359
1704536115288998000,248199123
1704536115576568705,239342663
1704536115851555573,239609717
1704536116147644189,300332352
1704536116457234235,235012942
1704536116735581858,296433996
1704536117044421660,255866241
1704536117328799176,235405701
1704536117616141891,246568827
1704536117911653206,187577581
1704536118208405657,262955430
1704536118504267809,210609272
1704536118779792164,242013205
1704536119084833859,188373164
1704536119401651703,223950554
1704536119705566919,194591002
1704536119985070653,224953680
1704536120323034557,215035454
1704536120633218995,237337641
1704536120900501509,176981842
1704536121243101670,344643379
1704536121588108074,237027042
1704536121827394373,250038416
1704536122157022983,289956994
1704536122447276521,208578613
1704536122704038065,250707151
1704536122968009895,216030495
1704536123247242898,359622533
1704536123607165010,286961953
1704536123894582465,195964272
1704536124209974049,238206731
1704536124478611279,257165944
1704536124768695511,252200578
1704536125056814293,230451364
1704536125353764565,234092257
1704536125651700924,236670960
1704536125927246816,222470851
1704536126220475144,203215245
1704536126492478197,226309200
1704536126801874586,278839067
1704536127090373699,228403699
1704536127396794346,223281532
1704536127692948075,249598649
1704536127968619634,205377895
1704536128265733053,252819131
1704536128559324902,254489300
1704536128857466378,229406934
1704536129142344842,232439573
1704536129405487134,188999670
1704536129687476716,204444746
1704536129955936767,195561250
1704536130249682889,210937861
1704536130548555004,209475966
1704536130876600550,240519496
1704536131162213674,261966918
1704536131445044315,261049881
1704536131722457192,240382727
1704536132017200568,266001172
1704536132329683194,214790614
1704536132620786507,277158723
1704536132937284449,229025060
1704536133255504478,224403704
1704536133553061727,232722985
1704536133820171204,182732674
1704536134149654593,201975256
1704536134456541272,241864201
1704536134747393712,288036871
1704536135142093041,276068582
