"execution_time","solo"
37882770,34750612.5438052
45221008,49183039.5693153
41686348,32250768.666817
40691521,41780865.3284416
41129794,31764294.4188541
31114149,23888959.5361468
32077348,42725826.1683585
43420939,22197076.1659936
26479690,31936789.674817
48220006,51961092.8324637
44298629,45902998.0391144
30652717,25290288.8894032
33785904,31803044.2046355
60657992,65088921.1099381
31829402,19006475.9287346
31256029,33225025.9913186
43233010,46102559.2857635
31562280,42974725.3967099
46481024,48041832.3316174
70692699,26204162.1479325
33835033,32754047.1268891
39635133,31385427.1533139
55675538,62662504.5294285
45920556,38942273.8752059
30306216,16957965.1998121
28153011,29005626.00346
28828661,28772286.0049108
26570247,24465792.415049
53313008,42741104.6473727
39585131,38961480.4307011
43526116,41274578.9564293
33859226,34115540.2520644
42768103,59072378.2333268
33039021,35125632.2669979
32146063,34866273.8507147
55067028,63582822.1373407
38428205,32295506.968901
31931640,21209656.9398371
42180694,52226756.6981056
29801025,20162973.0315048
27051061,30010976.0536476
27027340,19460236.127544
36365478,40128900.3696221
45661924,61896714.3457911
29985752,28364625.5884141
25346022,26102689.8832818
45849665,54925981.2127609
40156941,29305948.9687743
31534997,33996066.7543137
39432116,41212549.8714301
35023228,42601050.6608227
29853188,36223364.0636599
50326603,40514468.429114
30521283,26863214.9719088
37720895,38471998.7765913
41861096,35423731.0486305
41497619,43419373.8208215
28750530,14365698.166841
28757899,21910937.0530938
37414894,28626030.0034554
42764162,50096661.0715457
43046884,38973234.2497359
26995054,29690412.0284746
31262791,27898797.205328
31368159,30691420.2900959
29953711,21591874.7830997
33746618,29375095.6504249
53193362,38153162.2998515
35959900,37386374.0794745
47865882,43815280.58366
26592118,24659537.2592519
47942220,49161084.0374214
45684790,53084946.3071871
33567418,34365306.5166948
37517601,24889962.279719
38385116,52586501.0171357
34615619,31158903.4133651
46503713,50321507.3246317
37779169,27842047.0856292
54618629,62999405.7062794
47469638,40608914.7912346
27778879,26961304.6141888
41564419,41972535.4589408
43743675,51484290.8099679
38269734,41224414.3849788
38447191,32933693.8997794
35340195,38644573.2880141
41351193,54072883.4572598
31733558,42757008.3980487
30459950,42200815.3659533
41924326,52026837.029183
42802099,31340314.2157326
36017400,43386363.0867529
44959681,41824472.644114
28110902,28307585.671364
29901148,18944105.0007429
42468413,39581314.9885559
35629774,32427758.5499921
33732311,28651354.2783228
64148603,63611350.6235947
35821362,26366710.8427411
40980613,28574905.5639854
40405429,41499695.3575995
28409408,22840299.8069873
27051830,20946203.8587525
30275254,29163012.5311911
44965611,46441355.1941615
38395026,35651206.8512526
27174817,11953848.066107
30981445,35781722.4669396
37172832,41246399.6877637
40140524,26842702.6098438
43472388,40417169.1216055
39154449,41643512.4983027
29032043,23941837.5748085
33542741,41208970.0299805
34852137,29369755.4182165
41340392,23555849.1226834
39787566,54642062.0677867
39802778,45231825.5810228
43930124,33780279.1850459
35454034,34636879.4276229
32862778,29952993.9879646
33558030,32137838.4015728
33932452,29221150.0118052
33727535,33627888.6171979
30909233,29035607.4559065
30295197,37314676.6118503
29655583,23600366.295371
42425548,45660356.0408802
46196778,36705083.2931684
26892139,25730950.8668231
26204021,27450056.0443768
26435427,23281848.9336814
38951549,43478045.4194461
51195393,49600936.3720424
33996852,42064865.5786198
38186010,40063004.2420209
32290209,33242005.2749169
28014072,17651600.0125641
37143622,38030682.1249706
44821418,39190631.4473283
41254123,35405766.7863178
49605677,44134184.0462304
40652531,38447320.63606
39465857,29236418.2279448
38935345,31790604.5957517
34827188,38532662.5157305
35806022,37216107.0476979
28967516,18768034.0322157
46810661,54929692.9765776
33672363,29546717.1290655
24892370,24101492.9727652
32920547,28430759.0212522
43664711,31569101.3881892
46449345,38719026.0098074
55854344,37562509.8500768
28756487,23985065.4237022
34809600,30606816.9873866
38984575,42333647.2015007
39135646,39916472.0153929
31764688,27097618.3155773
32304370,35098064.8536917
45111611,46665544.8206722
35002081,39451518.2084736
34211241,30212853.1717997
33647868,26906269.3901046
29002716,26942186.624114
29460122,26840885.3108349
35604030,37054182.6745215
38192669,43805488.0369313
35530749,32019737.1203963
33009746,33167675.6465572
24378512,14866395.8220607
60643955,43210549.2745455
38428617,37378861.9344032
57916167,34216302.9858392
41453945,43817173.6512385
27771946,19040622.828424
34217068,38827296.4930181
35587532,27999606.9156554
35129267,42162102.7476005
55733236,54553525.5768237
31732685,14748888.8751082
31314840,29273323.5186994
44804957,43042456.6377634
57800469,61860124.6822211
41637903,47244410.2473368
30342476,20684966.6527917
44977086,41976017.5776208
28026214,22568611.7688667
33067968,23591932.0357097
54802771,50073938.2297798
35646613,36395713.5295037
27846389,20122889.3919467
47247663,54479807.6061693
35819940,29559100.6533406
30964953,28070497.4790432
35115142,44491980.452474
41077612,50349014.0979314
31444227,28045084.3388031
40448591,37804035.6340617
43046297,41828049.0508721
40094216,26437878.9032772
53966916,48653205.3492275
48865609,58537060.4765008
37080385,24144263.1265604
35810074,28291721.5570608
41048179,22604631.2632049
30419689,26662474.1221587
44782551,43636540.6295903
50093403,51915790.7979661
54688412,58601179.0132165
42790621,30145304.0651362
31364615,28298505.6920463
33413532,33356543.1476716
54986892,59188443.8740404
27869750,22506755.965138
44814881,51166004.2375126
39639120,27175376.9857516
32684981,24529202.4554402
31964663,25940569.5888689
46473083,43992687.7925671
37715434,33037351.9434773
34037918,33161756.9660456
37889810,24272571.6133284
35249580,32907960.2486517
36982424,48877639.1156223
44349918,50480920.6655941
58046881,62169635.1370904
40667964,44608800.1851547
33215338,31089713.4850764
34747873,35229894.194676
28389361,29984903.3020094
53063265,29875915.1752343
49958114,35181939.5513678
27340981,26592360.158587
37099208,38563116.8026339
33148438,28365581.3803699
32048204,26855090.8898851
36367144,28444547.9450977
35607744,37132311.8835746
78327886,72899665.1488644
37841149,36902394.3804361
35232881,23398902.4763294
51196374,54884696.5034257
38037070,49367498.1005824
30654057,32792810.5911148
36254702,45371425.6082821
33279430,43079179.2160331
37825349,31254289.83852
48474378,53530630.876716
35616857,21273726.5075603
26071477,27402677.0893364
33751117,29439902.5951333
42587642,55714628.9738966
32002857,42234760.3141483
30634423,33587045.2431429
45844907,40263958.3964321
28958139,28314298.0110646
30399914,30256388.2930758
43679904,44656158.4152084
33305987,31444011.2217002
36862513,37974162.0698557
42853105,46194930.4313662
66207085,40619822.7146867
34963195,32371564.136779
33244825,34643994.8135555
34297108,29164874.2535521
34182314,25773685.3578155
44827679,53239263.8720032
30413515,26374345.1874861
32189156,32406274.8588663
25902947,37283220.184384
27464233,18264769.166689
38372057,34425183.4400134
39051385,36103708.2122647
40977560,43688440.1902425
26724243,24542538.9321795
46591538,46484889.9876551
27528695,16670413.7233352
46105101,46799479.1808024
46740113,46549773.3771448
55431641,68181061.1242357
47187742,39036324.3377231
27969060,24858321.9929853
54654084,46859945.7220263
36055318,44073916.0073377
42059023,51255273.558307
39220517,34153175.6023747
60673453,59995287.553999
34901389,29715290.7395708
35486442,36497481.3812428
42301332,50730185.7478072
45480033,43528258.0874971
34380218,31871775.6786565
39295934,32132931.1197521
37808763,40642578.2098528
29061536,18682157.939432
34746273,34174476.9943876
38916728,37184370.55485
35799506,28706819.0100605
75769305,72998179.233584
28478628,32185053.7449882
25731175,22339874.17925
50309579,45961610.1933414
36317344,38973839.8119212
29446032,18676351.0833021
32880524,39953870.4622946
40741278,31534701.4854751
46787641,40352955.0226347
27962373,36146938.5901724
51239737,34716081.2110118
38311056,39247680.8464607
52779014,65330500.4646923
43138907,40431871.9196976
26352407,27344560.7532955
37610407,44078242.562032
45167878,51167045.0567991
31948908,23925071.0272567
31266991,31581894.8927407
42269993,36016294.4442149
41043439,53575370.3091385
33479937,31249816.8770429
31413310,38112749.4159203
58996460,54086233.6798226
29014982,27582778.1717016
36863673,38171911.3685882
42088717,37182036.7151863
41534227,36747587.2904706
38932864,32454908.8563995
36494969,45852553.8007834
57552977,46746698.6521956
27489064,26577544.1929393
30012362,16170749.3359813
58713054,58373563.8103071
53586392,63351405.038491
27285008,25669050.899371
51944190,52931394.6870698
34246791,20701114.4492296
35089515,26198022.3581855
43094192,37821176.8892399
49361325,43597716.4749233
29786650,19079343.4879592
53419505,38171446.8933303
31273376,28900619.2114812
35788525,32607006.3953616
55081390,34776652.4529961
32553827,23778116.6939145
53185794,47619018.7601775
28808753,21941126.8527814
40846905,37465341.2247626
54650984,57746797.8181196
46319163,41527403.0080113
30544698,22187987.1127963
39882618,32163779.5086983
49153769,32865794.1948133
31533195,28956967.5841725
54773905,59449400.9899315
53118692,62887085.6044307
38289383,36909707.9432103
34339554,38563211.3464943
38811112,22315910.3842759
50591822,51426656.9825782
43923191,40576404.3092468
52296636,41364210.8730547
28484669,27461747.9101207
34068166,33842165.2009477
38182184,31184092.2267212
38243028,30049867.6470616
46614575,48666198.4294667
35564950,34298982.5534192
35662728,38228545.318754
31291149,36021614.7044599
42050780,52570358.7803518
30919760,16988352.8599303
37388234,29475153.4050461
44047528,44723057.3107271
43560335,41555615.423671
31836004,38990645.1758707
28345852,23683083.1665626
40576181,40537654.6342237
36897879,31394976.9669762
55569142,43064531.8046019
44640355,31171803.0225769
27182951,30379953.637125
27378531,25502516.4638394
39259824,33190268.148902
38385584,31221516.590708
36236031,36172854.1615357
35832968,43577686.1124555
41287064,11289711.581988
29921237,30290966.8126503
33791824,25828253.1007237
32433456,31328257.4197179
49077767,54451676.7187639
36901612,33601101.0868543
30668303,32849575.8700948
47860417,49172064.5375695
36452194,31265569.4146142
29480253,32490704.1673779
33119036,47309696.7931237
48740054,44167819.2932146
32523944,37872646.9858232
45595598,27367786.9723931
32578717,38336041.5659117
31247400,15487627.6577259
31464632,21957719.4610055
35505928,32245010.2157422
36808841,36675234.706449
48232713,30672787.1245323
29890857,21788944.4945681
31916596,24898688.681564
38002305,39947256.929189
32938625,39713183.6109345
43342361,32544265.8456733
28739527,34986464.6959383
44608052,52225443.9218176
44321100,56697985.4962587
43552916,34771487.5029295
37502621,34463461.6560044
47510087,33674714.0261065
39510417,37672525.9023942
28039226,29418675.7686937
29806133,28185056.7177976
40839101,25597063.3561822
32524332,32928896.6443369
41490985,34771182.4408269
30528065,26195398.4427333
39015980,34940017.2514939
44041296,57578041.0476139
38019000,41485370.4089936
31806195,36352354.9576937
45506186,49597992.2304037
39715826,42725033.1493809
38656539,51163003.783054
28187085,29975280.2861604
39900756,32468535.0699394
36749991,30786951.286436
39606429,35868812.537463
61789472,60451333.2659494
30785942,26524838.0678766
33287630,33488406.6844991
33625792,30446977.7678355
37478653,36804052.0146855
36566828,33828773.9831272
36523977,30364010.1266136
48269094,63705956.6302406
27280992,33986050.0959563
36896558,35738328.161721
59223771,69171596.4555875
44440370,48625993.4460642
46722317,57121482.6640031
35069366,35706600.8041225
38407610,38350959.3338489
41191850,49928106.2139743
33986664,40014574.9785365
34265962,24157752.0681289
33028385,17995962.7124733
67919880,51584894.2064882
43052781,35098075.5694703
37089940,48521634.4703485
42280081,37889938.0567291
43018777,39386094.308603
41203886,38919754.9958067
41790679,36707533.6166138
39073730,48536715.009871
27839714,26387992.2161186
51267257,38207500.7676705
46496821,36693031.0203359
35124257,28183563.6901749
46033621,49063891.6394432
28920659,22613430.1202042
34986536,37199395.8026883
42189580,56411753.9288424
33551924,33741480.3808812
43613707,47415552.5279412
31584001,40288293.2187896
30673125,15253820.6885904
44076832,38428160.4400369
32060721,30574380.8466167
28228220,20802056.9564035
35953738,38417572.5058654
49550482,34264297.1370729
45847204,33807564.5639324
34379454,35047757.9078469
30605057,30641148.1754892
47381426,41968454.7558479
35026915,38168759.1650726
48233257,44431271.1151237
46275998,39559484.971772
26744902,19590408.5985368
46018042,37263308.4740504
34737411,41406355.1866129
43913744,35624443.9647767
59426001,43866856.7093256
30697454,22961603.6729616
29797864,28245897.3618634
30962024,31428366.3059064
43447788,48287979.3161906
40118242,43563408.3717114
39243391,30741051.6674721
42744484,40037203.2868664
30257760,28613050.4283669
30328036,16758672.9715049
36376871,32193330.6988636
38463166,36400776.3386336
33219005,33946386.8444242
44332759,35665388.8795048
41187307,32224324.7530581
33050101,33401910.7709037
34167577,27699970.4696536
32629007,26567388.4672088
53005358,56963966.8703355
29011102,33207889.6219917
42099744,33969466.4344193
35475259,31169408.9963334
26189449,26415052.95837
25733403,28568303.6898844
31369038,30356778.1581943
40990024,42067278.5337502
67155449,46566553.4720518
41810063,59715518.4755869
36334056,25268685.3058877
30434254,18418041.4395439
30628545,31523641.4456315
35317566,31455115.0705401
39121515,40195416.9908772
39396680,32061709.8352957
32201762,28777464.3334289
33803310,35028213.1591112
33550368,41031693.8439018
55069771,47145494.0299592
48846671,37324126.1943132
31799266,28389158.3260819
43644711,47857031.1412691
32971330,29499929.2695684
34078603,30776660.7531719
43886562,45362892.8357671
43528172,32609110.0864405
38636522,30524527.1419895
30709218,37754675.3240976
39992761,51814952.8584604
61508378,59806536.2401632
83546517,90647143.0615755
28959738,25452238.6501955
54036690,48349903.3316644
38159807,24035802.4083553
37846242,42447408.9340271
38425044,40444098.0703142
35951007,37963197.4454193
52847105,47000581.705309
35670064,20289074.7553715
36053712,36448193.1165472
35196708,31450287.9282332
42537705,52743145.8103459
53885524,57250665.9066472
42593004,33101706.4360835
37680117,29613649.0678272
27135722,29075375.6871005
32947245,29791146.0521075
54919806,34447833.2344359
43709818,35482538.399661
46308741,32414639.7483898
41208464,36175237.9725853
38661091,30469697.2431856
37213994,31627902.3491663
36794087,23834941.1584997
28246625,31866544.797441
35264225,35604513.9449538
35227658,34964120.6197965
29876264,22547668.1801356
46222725,56177472.9249309
37085177,30042047.6985015
37932460,45992216.5555319
38069865,32056928.292721
39257681,35435644.3623463
27491058,22167931.1235188
30657787,27568281.237621
55239270,49266541.220882
56144215,57392069.2705013
38985608,42768951.5784811
29525398,30004445.3279538
30929705,20319890.7084074
53858060,45702292.258454
44438966,47757883.4917117
33583930,37878135.2733219
38485967,31017323.3902157
41802600,45476479.8892718
26396708,25127021.3999618
38320632,34645689.2090373
39347519,27396848.9053886
38716289,47491233.2074516
64900167,75136476.7456533
31168565,34109028.3673965
34175944,39393270.8640733
40892797,40333670.8460473
34986975,36510016.5907464
36866517,46675961.2734149
54311779,39676644.2827947
39316524,48395291.1305703
33152111,38747577.8125584
38079318,45793586.5853441
34151233,27645419.0597828
36921512,47847956.3684762
36250600,27969848.8119524
46352910,37074708.1518136
28802077,31895808.6761929
41125440,34925125.0597837
44853844,35223587.7084776
35823571,42610959.2820444
43451317,50914362.334005
48420299,56963631.118092
27921766,32087443.0383984
29726524,26451997.9134377
37263952,32624610.5719916
35493436,21289930.9443484
48212597,54897543.1080757
44531285,45609504.3443811
26556036,19585733.2609712
25564182,27994476.5156178
38406833,31175936.1812741
38150587,37859655.6546961
40534641,41060714.0184118
42588868,39749180.8391552
28655074,24415170.652031
38688671,33196786.2080689
51755366,40365380.1966589
46472091,25503936.7462216
43847355,35930058.9142151
28324714,33380024.925757
30121891,24466417.9108405
31258445,32099547.1447607
45121482,40869005.1977213
31033737,50179452.2190598
40392454,37955784.440206
43867320,48191147.879447
39803355,30199856.220188
30047293,30436298.9983451
51346584,46118025.8960045
38802348,29431830.3592018
46389630,59131040.7510248
67000131,58707570.7490806
28207711,20425968.548975
46185274,41413884.2291578
31097487,31674065.6528977
43160162,32339331.070391
50022894,54392403.1411665
32665783,28881079.4834395
30059038,31425130.2476847
40378958,51997341.2771697
31340360,27489008.1701343
36896788,29467706.4526327
45343468,46020152.7336792
46482064,47005484.7016198
26592718,27778598.2779809
57408684,69399279.1290043
49870113,46697697.5798774
36216961,43935516.8892737
36201220,29565645.8888378
35720356,47018791.4220309
28038893,21929066.7013455
49392341,50614869.1906053
27556537,20030046.8348726
43215740,40721541.7310288
56997077,49363716.0352968
29637199,32872527.5318912
33199672,27163659.115253
35789916,33057086.5564698
40793840,37250765.775016
40045865,28447104.4054908
44489180,44115311.8867545
37862054,41230275.1482377
33530065,37541954.130962
62684135,38114119.2801056
35003758,31354791.8397164
70106866,55934753.1033767
36424809,35374773.9575378
41337090,37171995.0207673
30563098,31218436.7942377
33092326,33365329.7791295
50924270,29291443.9565533
32036833,35728581.5075156
52109757,62315503.2461542
29944415,25084564.292074
33791479,29101621.3387978
63252054,80934998.6453329
43130296,48268126.7778657
42379671,45263358.123732
58931485,58024789.3042901
31441511,29940428.8801954
32579565,23161088.9048014
48364157,51060042.5956959
45294722,33571158.5155189
47373210,35104992.6068984
49974633,54834284.2614299
33163777,23374103.7625595
39206994,25433394.4914643
29273799,23157210.7801005
39678843,35328381.3477094
51098016,38868764.0277831
51374535,38944596.547176
27365814,24775709.2586264
51837154,51639733.3302749
41063141,35464799.2886773
66820221,45141523.4251198
30101082,40203111.985161
51931655,66550189.3025588
34890280,39002693.4670898
46113233,34886533.2814057
58619678,58827610.0134159
29098348,23747535.2247675
29692441,22898596.6461829
38411420,35650795.1198472
43449036,40890340.3190828
45150225,37113437.967308
41974068,51055215.9819818
28963422,34867218.744058
54788115,41459168.6409674
32244297,35762659.4054195
33915476,24040080.0159205
67285135,75351606.4096386
43922888,36747636.3443001
43845303,34097615.7055589
28323050,22230063.7815179
38131031,31996988.7080235
44221129,54429170.759752
42370195,21999507.7637285
36679948,37396097.3749921
40063461,41984355.4396983
27311479,28109523.8835503
36021305,35217191.3284601
42483786,27670211.5267139
47984953,32974100.5696789
30025591,37206934.3123692
49791677,49355503.0708633
33592338,29862188.8753885
33686901,30654463.3067325
43184041,50927609.9251586
49084377,38874222.2740351
36011346,24227819.8772875
36672258,34729975.1644334
47994119,52459005.3443468
32201556,33958051.4355841
41917429,44481674.987245
42025134,33295099.6022452
28120570,34403005.5240421
50357419,64947800.0725251
41167815,35972900.7495715
47258047,33029268.9330969
50617609,59594873.9263936
44839349,45386587.1269891
60248636,76572996.8251068
28363044,27642486.0916485
28910221,25414643.3491344
37913600,48113718.4157703
45699693,34783945.8890797
46497836,56922081.029985
43025628,37649325.340038
31080742,31000290.1112597
28089256,23765074.4943188
34749173,30430535.3961491
53649667,49837118.5034132
34465902,39489970.0838564
46728015,36815908.7989607
43792774,40576182.1901803
29368382,32995231.8086041
40194615,48929695.79534
36010046,31195867.7901521
41561305,40428782.7479003
49762968,42610046.8943911
33868613,24173464.3430437
45933744,61767088.2112915
31284308,23561132.5814438
35983752,46656114.9999664
54780744,61947446.9646701
46405248,53334389.691208
43361855,40456854.8405965
31560079,18347196.8984785
30848576,36238783.3596517
45539959,51293775.8926191
49808277,48611956.4782315
32490350,34476947.7570003
48926415,44492458.1578029
29065994,26874470.0641072
30922720,27159528.0067954
37180810,30688310.5318947
48477868,28490368.3686195
40108089,41817699.4322739
43625818,46452106.7780214
28189879,27311146.191489
34329576,45874047.1554538
37090330,34017253.9233256
41449846,43172498.7914764
42049045,48734824.1593756
35393076,42056602.1993996
41129608,30886561.4093358
44636909,46114890.1605805
45344723,37760594.4969174
34267145,33936747.8899091
30934021,33555353.9868759
59098429,44602381.4828653
32806507,34421010.9640525
29384807,25948919.8546474
55589581,63647366.3552626
36025180,33098573.0712887
41016412,43631033.2443786
42231191,37671085.773799
28315747,23426297.7134297
27135054,24755663.522841
56646180,39905666.32441
43081503,37846347.25618
40988139,31848144.4766914
31092394,38576102.0297615
28618916,32028437.5769818
29074058,21724505.1429609
37988594,43415758.9940971
38668681,35036779.7354364
46216719,36339825.0173211
33764922,31904709.618784
29918865,31285560.8442337
28905617,29436578.6490298
43248987,41103679.1905506
38579140,44708125.8687645
46134115,27842898.4535301
36830850,34990211.8894979
39977373,48028459.0390292
28881328,25098822.753405
44707086,40218370.0054587
35549711,36970794.8245595
43048564,37163757.567879
51874126,39508543.1951863
40482248,38904126.6019172
47014765,55412670.1359696
36102888,36804122.8289278
34618612,49259866.7152783
44402147,63976155.8479571
37103455,43549014.6225388
39930155,34786483.2200184
35608148,29487534.7531348
35493809,28269851.2941566
45274642,32554308.1124133
43776440,29303668.1470573
29453998,29799601.4509238
51989488,57943311.8401494
28600689,39517091.977279
40665039,42640492.1683268
58927716,42204540.5931249
42977316,37163847.0326689
37928942,37093517.7888772
60482804,66813689.5369932
36834087,28366277.6815188
43066909,54952296.0894809
39639954,45032949.9394526
29781279,35589916.2064995
31449029,27052716.0740431
31550115,27880899.298173
31278825,25696144.7965241
53796500,30861925.6560032
44559388,47943768.9058892
30604237,28545484.6701099
52458391,57086587.0905315
37855494,33727656.1130347
49833152,33462047.2369701
54736870,34517689.9316336
29396242,26056939.2124622
47392613,38855852.0773823
35363015,34256283.547373
34415121,41555969.6569892
34838465,25907745.2004209
53421990,31534173.0428043
46696774,31946308.9062481
54128952,44870213.6564992
31457501,25083566.4088528
45833074,39964273.6823978
42047806,43252645.2079294
48918810,42643521.4756796
46193894,43287200.2573222
48461692,30124567.6268282
42597186,34564084.0860733
49746955,38364185.3049087
38353420,35598400.3895917
45548749,31533631.9409191
32733951,32238879.7103368
51331974,40012765.3803654
57737081,39709358.614542
36676045,26672315.184508
33592515,25386993.2623388
32938392,23085498.257493
32738541,30815359.6389769
41298145,33648508.1217371
41878736,43665764.5928384
31641379,35668684.2538967
40124911,45776513.4023415
43537958,63229058.3721825
36271186,32903306.9246404
39378480,39014780.2660504
47637577,34485879.2397624
30013225,26465411.8212668
50123175,59362209.8470372
31115608,31794672.2072718
30311381,50058292.2044131
56997213,57382786.6572678
46820882,53714139.893081
30285706,31147089.1339793
49902478,51945313.715834
35390495,32128579.0914062
35258814,40423370.1490028
41384648,44045378.7561112
38887675,44913528.8751577
30124440,27270932.307373
46881845,24501777.9463789
33660769,27211895.383741
38031059,36995099.25869
41725179,39773950.495794
34048914,47219424.5901709
50770303,47966772.0750025
29523719,29586081.9402607
30507592,37693871.6528404
36326757,26449986.0523514
34915682,32886601.8431878
36667566,22352237.2927383
58131490,60462452.9700226
29000312,33244781.1520189
32888410,30523815.155808
41920919,34038857.0028016
35023113,25486551.5189148
52770540,52339267.23027
44727750,28987406.4998995
38950011,46452356.860752
34104824,46896236.995508
61890789,61717551.9646359
43520161,53872130.9913946
53198909,49128862.1496113
28722926,22434473.4976769
43061576,38024129.6443221
34987558,41870720.878991
31215392,28583660.9241282
47157779,37248953.0861304
43480095,46479758.8608848
56756505,48678897.3039269
34279472,34963516.4006415
42967603,45312120.8097857
49060086,50245961.1310073
37859330,36010678.1355703
62928970,49042653.7731196
32258766,32736628.755504
32268096,19349884.9929965
36006939,44214200.6150359
35539093,30726800.1953539
39533763,39904482.1243312
35887057,23028104.654286
57989276,38746926.1398085
29287000,22363335.7850327
54608284,41619706.406296
51650932,32169440.336051
45274197,52792817.6675834
33216339,27566178.7692117
34261192,30087717.353221
35334283,30758747.1760282
40654149,25184475.6567454
35029390,35701122.895131
70229026,60977288.5580873
57852622,48035362.0819807
47229841,27925102.2632369
32320405,32453429.8472499
38592085,28489082.4198936
53088089,52948536.1694175
28726285,27771845.2403265
44908564,50858829.2215056
39959079,38543326.5728163
31405761,40214913.3335686
70800921,53958608.652934
37442401,38335883.5944688
46825633,41188520.8679095
31338401,31030688.2244601
30960247,26490339.0789826
40631265,23721462.4948468
51994614,54174161.4933928
45239296,56121500.7703776
44495136,39029526.5781857
29330403,34637801.8749223
42115811,43963623.4419162
47164788,55601731.9735296
51898039,45996282.7461102
31922279,22439200.6781625
66609318,53236766.5704067
37300170,32584543.6572513
67249670,58848855.5309172
54334058,44879318.6989464
37947507,38816560.5617777
40342236,29906379.5392985
39409661,35347134.5379013
36859227,39828010.5840855
43439525,35823138.100505
59791743,69709373.7198093
58799416,62556833.1632166
32823330,29647705.6707857
48809310,35160162.8477338
61516116,58237348.6657733
50604008,35654492.8370088
36806069,22004262.054321
29477038,29016095.9035581
32662511,26518353.7629166
50354939,45844276.1965798
41244075,46791538.5745759
43503465,41073379.3005048
54068704,69536118.3832309
33951308,22913124.6013542
44276722,39414872.0505451
60118418,51177348.5484161
37999174,30023797.5932146
33921781,35605351.7981316
49941339,50828691.4533261
47728742,59940393.5590209
49822269,62135013.5976577
46019860,36980681.203791
44079216,32320039.0042318
40237702,31921854.2313557
41896619,43064161.4546279
50742441,46567870.8453811
32240756,23575680.4862036
40082880,45198101.9898527
64961147,75106680.5262853
33600319,29493901.5003507
49009585,56930687.5633905
47992342,31128743.0269254
29191758,36257911.323911
56178490,57126367.1567584
34805631,32672652.2664388
36710153,34192741.2233452
50315824,52796640.1397792
32331984,37174574.310178
39829093,23277265.8377523
48484679,59013168.0976886
44909994,38245854.268381
33889597,27615072.0624955
60494982,69365455.4228079
30146803,28740913.9249207
30854949,23352164.2802137
43017318,43557687.2486616
37439072,16663267.009522
48606921,21249683.6310125
44048024,42304780.8924495
45043007,65134025.7951814
30617583,32066009.0171047
43619153,49783064.8353888
68899451,71840504.2400512
49126298,47027300.8581833
43992938,43502094.9476726
36860361,30283401.5681735
29928699,27088175.6240829
36746176,28611713.5991784
56960987,65936572.8613062
27375898,31366389.8201893
34022404,24748459.905376
52027532,54396021.3471933
28193026,23187124.5021039
32210973,37258003.1357554
39849257,41031751.0377762
39625035,33672818.5345727
37388593,32444023.5719844
59151244,75607832.0621288
45056761,39285035.9304841
43619473,39124234.2733919
42964988,64242759.7186396
30714172,30870049.7100965
52868428,48939029.1076566
27951135,18705396.9861496
28173764,29566678.9007497
55040012,59147018.3220607
38110386,33924679.5660685
58348764,62880608.7461737
32868113,27456543.8604032
39392035,31462737.7701886
49481362,56104684.5003989
43438200,42772669.9712031
43239855,53653972.0535944
66330964,47104966.1186668
43654242,37551203.2053806
42531813,49295247.1655473
33566217,32022799.3150967
36554075,46905288.5710323
72390103,92383915.5532392
36543538,42330768.266379
34565661,41101344.1055042
40621337,51188705.5497767
37625573,32943186.8353595
40406304,31374628.2742391
48919679,44719767.8919586
44284149,45239533.1116495
34892730,35458596.0353317
39494763,34804550.0050299
34270034,33267077.5867692
43548780,19431304.5908972
39988120,32764583.0347681
59484046,54391085.832747
45477011,23205056.4132669
43647355,36234885.0597875
59977818,38592536.6931571
46347422,38653924.3748982
44564954,45028278.0042522
38856089,33476216.4012019
62107751,43027083.6701197
37302881,35279664.6945515
63449183,52073968.0047991
40671735,37089247.76875
30661476,21722182.0701197
38348001,35978544.7638917
35736749,30350250.6266326
34467796,37387169.1801359
47580342,34831232.6907436
34025296,21202546.4139068
32222583,35006978.0386959
58445085,44535093.1257455
29984325,28374851.0834658
48013562,35334379.085081
54060016,52095070.411756
34125416,36773459.075504
46639752,36195988.3207499
42939055,39537627.6036904
35639534,34416971.6497221
36251661,41164985.0097235
44164683,47697319.6788795
44873107,30896773.3400649
32614933,47466402.3648612
35314809,29329472.7974974
32131988,37115368.405737
39088490,30934489.1744082
56054955,53038706.7948759
51425914,40742670.4403141
54378182,59026495.6924333
36888622,38555801.7699357
55427161,51877072.9669302
43025684,47536984.8561712
45231255,39900133.1983892
40320173,32288600.8713023
33158450,33615085.246119
49835329,38921053.0608037
58542481,52447136.4270517
58049831,62255215.5053079
49451947,54866022.9371987
70702614,50259408.9555463
60229785,57966140.8080803
33375904,31565863.4132664
34820554,23983072.6513164
58541155,32013652.3867911
48934955,39591478.4208427
48830969,52320136.3362849
30740532,30643199.2387923
31893932,33922890.1836457
44987678,38685149.7253466
35253252,37060865.6986706
42078312,41397020.9727844
46057494,42221328.2912882
32488664,32048095.6341592
51968246,50213822.5004701
49003407,30434273.8409302
40896206,42636117.9871874
40469620,33052663.2942443
40118513,51386822.287015
38262267,35301030.6643425
42731359,42793285.0021596
40355687,52885654.9988849
66641713,76157752.7779848
38662053,50404716.9690711
45963728,28423382.7126285
49907551,33445405.2900514
39644316,35039624.8135311
72211884,68537367.855934
48623307,46118636.2958266
41284623,48235358.2362093
32228104,23884812.7131285
47388521,43912838.000433
55046388,64486274.981417
46991009,40963487.2583814
49322229,56354249.5681046
