"start","execution_time","solo"
1704535802064866816,20.9134446,19.1777157656967
1704535802332615936,19.0996905,9.27318730369822
1704535802565934336,17.317377,10.85213950009
1704535802847235072,16.7950364,11.0140251200685
1704535803076517888,20.6895948,10.7615630498604
1704535803344001280,18.8200973,10.0290050213793
1704535803589707264,14.1764017,13.8373071356195
1704535803835663360,14.0310026,14.9628005420608
1704535804044610304,13.9462211,11.2727179221699
1704535804254821888,14.1421322,11.325752299645
1704535804480730880,13.4742325,7.47893137461163
1704535804731721728,12.0612618,10.4442435783157
1704535804934837248,17.9372592,17.7520596681919
1704535805169729280,13.813849,11.8578684819757
1704535805399892992,13.9391975,10.9591651391898
1704535805622522880,12.6858135,13.0629016581225
1704535805870122240,16.1525568,7.05084607491238
1704535806099660800,13.7169028,8.46651095284636
1704535806334409216,12.8054384,12.4036588239456
1704535806571929856,14.1048909,15.0399571811947
1704535806802360320,14.1403796,9.2319171982563
1704535807023629824,18.0041591,15.0478346416662
1704535807270843136,13.9012584,7.60830538338861
1704535807509814272,14.8220724,7.26298427558233
1704535807736629760,19.7149432,16.157451365474
1704535808019158528,14.1550123,9.63516675574983
1704535808257947648,13.9865644,13.0514844100613
1704535808483815936,14.0152006,9.73787319943579
1704535808744977920,18.1970744,9.25446311915149
1704535808971256320,14.3810778,5.715528277662
1704535809215241728,16.5145015,11.7014971938968
1704535809445517312,14.522867,8.0178050031531
1704535809665330688,16.1634315,9.80834015253616
1704535809891119360,13.7378886,13.4201335446743
1704535810124105984,12.9294295,7.01645730428121
1704535810397058816,15.3602978,17.6135854611426
1704535810622185472,13.4587586,8.27714486914978
1704535810835557888,15.6923435,14.3465951687182
1704535811100894208,22.7198322,16.0783669437653
1704535811357451264,20.4225608,19.3661677239385
1704535811643504640,21.3133735,19.0058045030824
1704535811908133888,19.784042,11.5682495051358
1704535812171628544,18.6650021,10.9115651106785
1704535812508135680,21.1989315,20.7220505803814
1704535812794986240,19.0579265,9.84704727382681
1704535813077851648,19.2385374,10.8863494339083
1704535813316672256,19.9121113,16.1553190738019
1704535813657117440,22.6038109,12.4230582800261
1704535813977009152,26.1171474,14.27045192387
1704535814264996352,17.4513874,8.03602968748628
1704535814492472320,21.0619476,12.0109341668395
1704535814746003200,20.5892148,16.7670592335131
1704535814976003584,18.7885281,13.5961690748558
1704535815280421888,20.246623,10.6504963608646
1704535815538781440,29.6809459,23.6671052093864
1704535815864145408,23.5086813,20.3357579818818
1704535816152236800,18.8783518,13.6730753680702
1704535816404611072,24.2427906,18.9089999276764
1704535816687704576,30.5273893,20.6757832156106
1704535816993399808,19.790955,14.1992919948972
1704535817207387904,27.7415998,13.3025116678564
1704535817485107712,22.232338,15.3352027000667
1704535817738580992,23.5454406,18.8429717151631
1704535817992935936,18.4480057,7.69741157372944
1704535818281375232,23.0490636,23.7486537459168
1704535818577053440,21.8978956,20.2857145630474
1704535818848346112,21.1161065,13.9622755472609
1704535819097772032,18.0887478,12.1438934177425
1704535819380164608,15.3091537,7.5608659117749
1704535819637823488,18.2061799,6.557154037581
1704535819924110848,25.8585096,33.2385701377949
1704535820237894400,18.5933075,15.9396269861384
1704535820497873920,20.2849952,20.2517174551053
1704535820789648640,17.6294986,11.7831968948988
1704535821058446848,23.4554514,24.1939017147264
1704535821341596672,24.2945758,16.3628085225834
1704535821597265920,21.7614557,25.9657384774816
1704535821880025088,30.198551,38.3133882488367
1704535822182468608,19.6972204,15.6050274015086
1704535822436545536,22.3963552,9.46180200466555
1704535822698044416,22.9403096,21.9997966471342
1704535822960574464,24.2979829,10.1448559154714
1704535823245631744,22.0857498,18.2912453558438
1704535823564228608,19.6300983,17.7169729307271
1704535823820819200,23.0146099,12.7908402925037
1704535824092880640,22.2940314,15.5355250266455
1704535824366618112,23.1375283,11.3536171920589
1704535824673045760,20.1899464,11.133409676509
1704535824931769856,20.5653353,9.98905093735689
1704535825170936320,19.9478759,10.4847695720023
1704535825432376320,26.817877,20.1624427114646
1704535825715773184,19.304468,9.19925598450943
1704535825963113216,21.2909789,16.6915937413371
1704535826237202944,19.2210711,10.8256502741012
1704535826540360960,27.0525054,22.1865087647467
1704535826811131136,25.9885294,16.4128443039159
1704535827074176512,19.9367129,17.3833742051962
1704535827352889600,23.1106096,18.0917653175499
1704535827643883520,19.376474,10.6262158805868
1704535827916136704,20.1886432,10.5706772067677
1704535828188094720,22.216632,18.9972607831108
1704535828459406080,23.480132,14.1458810217578
1704535828739547648,24.0931076,24.2669881040289
1704535829030016512,24.7237398,27.1115821056674
1704535829305438208,20.4593263,13.7831074105484
1704535829596710144,22.4535224,21.6541689347104
1704535829871337984,28.3530389,23.4541466742848
1704535830172255232,17.5393638,5.87151221222991
1704535830438518016,22.8115842,5.52442208015328
1704535830713476864,25.3349081,32.7190196914194
1704535831013396992,25.5642711,11.3836049733969
1704535831280002560,19.1070986,6.54475310309898
1704535831562792960,24.5936573,28.3923647658786
1704535831811344640,22.350396,10.3750948140271
1704535832061681920,21.5356229,19.1636131230682
1704535832349588480,24.7487966,15.8884524124392
1704535832597385216,22.9619505,16.1510318429056
1704535832882461440,24.5482885,21.5906854294643
1704535833141063680,17.4254797,10.0102458764876
1704535833396221184,17.4485423,12.6314481523465
1704535833680101888,20.501359,13.9930786797842
1704535833942854144,24.5207278,23.6711365046625
1704535834231920896,28.2819041,16.0378769539236
1704535834516100864,26.2975759,22.2880728957183
1704535834805646080,20.1097369,18.6454436958553
1704535835105253888,18.2123087,15.7316959161604
1704535835357976064,21.3191011,19.2312088443314
1704535835606262016,19.5784517,18.1314192787525
1704535835897656832,23.0870626,19.1672288354546
1704535836171267584,20.6870871,17.255725277329
1704535836442249216,18.4331473,17.3414729637393
1704535836725433856,22.4154018,21.9109783878613
1704535837030365184,16.0070344,9.28895030791157
1704535837272863232,23.3994938,17.1387516456849
1704535837551185920,18.3681464,11.9583419643008
1704535837796531200,16.8197262,10.9548737780413
1704535838114195200,23.9472439,9.85450631417311
1704535838398189824,18.8506431,16.9822436485505
1704535838663966720,23.3882055,16.2588722955019
1704535838942946816,21.6730052,9.58964162232905
1704535839237555456,27.4614778,12.973672725879
1704535839512479232,17.5931711,12.5941317735557
1704535839776453120,18.214788,14.0553684174927
1704535840056594432,19.4635161,9.25087701457269
1704535840338302464,15.4743593,11.9921604296157
1704535840589801472,12.8549319,5.86789190111417
1704535840844097280,23.707803,13.2940418246303
1704535841110899712,21.2089692,19.7636943989427
1704535841404107264,17.9868596,11.206209679557
1704535841658953216,16.3388935,11.1074042417127
