start,execution_time
1.70452E+18,496138915
1.70452E+18,454741805
1.70452E+18,556718263
1.70452E+18,337257794
1.70452E+18,272627953
1.70452E+18,315053748
1.70452E+18,328709363
1.70452E+18,369102044
1.70452E+18,367042616
1.70452E+18,391062254
1.70452E+18,327572350
1.70452E+18,391349946
1.70452E+18,379614515
1.70452E+18,346959594
1.70452E+18,344407201
1.70452E+18,491323640
1.70452E+18,335705535
1.70452E+18,361328565
1.70452E+18,415241467
1.70452E+18,301418204
1.70452E+18,293512700
1.70452E+18,368899795
1.70452E+18,338635996
1.70452E+18,383447705
1.70452E+18,387840617
1.70452E+18,460488325
1.70452E+18,432882152
1.70452E+18,418283788
1.70452E+18,511638674
1.70452E+18,455649664
1.70452E+18,511057932
1.70452E+18,428581409
1.70452E+18,263924781
1.70452E+18,353239981
1.70452E+18,359663716
1.70452E+18,449492335
1.70452E+18,493846539
1.70452E+18,306713959
1.70452E+18,304899615
1.70452E+18,292763374
1.70452E+18,329071591
1.70452E+18,467242066
1.70452E+18,329282402
1.70452E+18,487734316
1.70452E+18,481749892
1.70452E+18,493835443
1.70452E+18,380798433
1.70452E+18,268178462
1.70452E+18,344014869
1.70452E+18,387407059
1.70452E+18,356192183
1.70452E+18,421063960
1.70452E+18,355337814
1.70452E+18,441687785
1.70452E+18,371249407
1.70452E+18,405208075
1.70452E+18,647421024
1.70452E+18,443723533
1.70452E+18,527703831
1.70452E+18,479846306
1.70452E+18,531397154
1.70452E+18,414492307
1.70452E+18,344865175
1.70452E+18,257451720
1.70452E+18,295739932
1.70452E+18,409892071
1.70452E+18,295561524
1.70452E+18,325464317
1.70452E+18,263032677
1.70452E+18,358242049
1.70452E+18,452686855
1.70452E+18,358167802
1.70452E+18,308177754
1.70452E+18,356630785
1.70452E+18,419770601
1.70452E+18,280792325
1.70452E+18,544641067
1.70452E+18,479335659
1.70452E+18,350411686
1.70452E+18,459624385
1.70452E+18,473960123
1.70452E+18,321272433
1.70452E+18,488698123
1.70452E+18,368787880
1.70452E+18,313507324
1.70452E+18,336855984
1.70452E+18,261920455
1.70452E+18,451694487
1.70452E+18,491598280
1.70452E+18,384496063
1.70452E+18,255918829
1.70452E+18,250356386
1.70452E+18,225093174
1.70452E+18,298408457
1.70452E+18,255892059
1.70452E+18,350690988
1.70452E+18,396780112
1.70452E+18,336185366
1.70452E+18,303440306
1.70452E+18,235631838
1.70452E+18,251599855
1.70452E+18,257205101
1.70452E+18,336876886
1.70452E+18,336112597
1.70452E+18,345932765
1.70452E+18,235354931
1.70452E+18,380146556
1.70452E+18,275880641
1.70452E+18,253414984
1.70452E+18,362852337
1.70452E+18,66976508
1.70452E+18,46872918
1.70452E+18,59775675
1.70452E+18,55656233
1.70452E+18,87739352
1.70452E+18,54957645
1.70452E+18,45467478
1.70452E+18,36737897
1.70452E+18,42250568
1.70452E+18,49443985
1.70452E+18,54907231
1.70452E+18,27591380
1.70452E+18,24754462
1.70452E+18,28586250
1.70452E+18,27442249
1.70452E+18,14848066
1.70452E+18,19430012
1.70452E+18,43367868
1.70452E+18,29144674
1.70452E+18,23600963
1.70452E+18,51471611
1.70452E+18,66159958
1.70452E+18,60418805
1.70452E+18,29357141
1.70452E+18,29488192
1.70452E+18,38122760
1.70452E+18,36314237
1.70452E+18,33034554
1.70452E+18,32904726
1.70452E+18,43833434
1.70452E+18,47021868
1.70452E+18,33406232
1.70452E+18,36124618
1.70452E+18,33533289
1.70452E+18,32332312
1.70452E+18,46059040
1.70452E+18,44049645
1.70452E+18,33557016
1.70452E+18,33906057
1.70452E+18,35413756
1.70452E+18,46582101
1.70452E+18,42610418
1.70452E+18,32008511
1.70452E+18,38913424
1.70452E+18,53035004
1.70452E+18,35646515
1.70452E+18,42544105
1.70452E+18,44096141
1.70452E+18,38120162
1.70452E+18,32226213
1.70452E+18,32573263
1.70452E+18,32947219
1.70452E+18,50579418
1.70452E+18,42636949
1.70452E+18,46519929
1.70452E+18,46877217
1.70452E+18,44013713
1.70452E+18,22804041
1.70452E+18,41759092
1.70452E+18,52685970
1.70452E+18,43233359
1.70452E+18,34716735
1.70452E+18,35329719
1.70452E+18,41411674
1.70452E+18,35009353
1.70452E+18,36772508
1.70452E+18,35060751
1.70452E+18,30051423
1.70452E+18,36204409
1.70452E+18,42029548
1.70452E+18,52246594
1.70452E+18,40167912
1.70452E+18,41822730
1.70452E+18,44908051
1.70452E+18,50247442
1.70452E+18,52676884
1.70452E+18,34555935
1.70452E+18,39909107
1.70452E+18,36708522
1.70452E+18,57482203
1.70452E+18,36097033
1.70452E+18,36432405
1.70452E+18,33207268
1.70452E+18,36428394
1.70452E+18,47564476
1.70452E+18,34334880
1.70452E+18,31047757
1.70452E+18,53959338
1.70452E+18,37119355
1.70452E+18,38851382
1.70452E+18,38282182
1.70452E+18,31728606
1.70452E+18,21322218
1.70452E+18,42570212
1.70452E+18,56589161
1.70452E+18,40452315
1.70452E+18,51067652
1.70452E+18,37549008
1.70452E+18,47682995
1.70452E+18,44281145
1.70452E+18,33073883
1.70452E+18,36149330
1.70452E+18,41424060
1.70452E+18,37141993
1.70452E+18,41398362
1.70452E+18,36371969
1.70452E+18,46194305
1.70452E+18,34922568
1.70452E+18,37670369
1.70452E+18,57217708
1.70452E+18,34315812
1.70452E+18,37892382
1.70452E+18,37433738
1.70452E+18,38729753
1.70452E+18,44112825
1.70452E+18,45002369
1.70452E+18,40350100
1.70452E+18,37029994
1.70452E+18,36549344
1.70452E+18,44418043
1.70452E+18,37285753
1.70452E+18,35054380
1.70452E+18,34204852
1.70452E+18,36430934
1.70452E+18,41423220
1.70452E+18,42334421
1.70452E+18,37550575
1.70452E+18,47875836
1.70452E+18,48640601
1.70452E+18,41726608
1.70452E+18,37905232
1.70452E+18,31863606
1.70452E+18,39654203
1.70452E+18,32194459
1.70452E+18,41465899
1.70452E+18,38055288
1.70452E+18,40611978
1.70452E+18,32630056
1.70452E+18,34464513
1.70452E+18,34600345
1.70452E+18,36169454
1.70452E+18,35468290
1.70452E+18,52559000
1.70452E+18,35608905
1.70452E+18,54656156
1.70452E+18,37310141
1.70452E+18,36013500
1.70452E+18,35435823
1.70452E+18,38909003
1.70452E+18,33822229
1.70452E+18,30813014
1.70452E+18,39679964
1.70452E+18,79038826
1.70452E+18,36374721
1.70452E+18,60911138
1.70452E+18,32756160
1.70452E+18,41001277
1.70452E+18,33991750
1.70452E+18,40980074
1.70452E+18,47401126
1.70452E+18,33019946
1.70452E+18,35953306
1.70452E+18,34738805
1.70452E+18,32492325
1.70452E+18,44032152
1.70452E+18,32870033
1.70452E+18,51198202
1.70452E+18,30949970
1.70452E+18,39627226
1.70452E+18,50124299
1.70452E+18,50940071
1.70452E+18,37393677
1.70452E+18,34761906
1.70452E+18,35281456
1.70452E+18,54825904
1.70452E+18,33028070
1.70452E+18,43291368
1.70452E+18,33677860
1.70452E+18,35472678
1.70452E+18,40926229
1.70452E+18,39128594
1.70452E+18,45281768
1.70452E+18,35107490
1.70452E+18,38104061
1.70452E+18,37398462
1.70452E+18,46622243
1.70452E+18,33923199
1.70452E+18,33453585
1.70452E+18,40386472
1.70452E+18,21705662
1.70452E+18,35224884
1.70452E+18,32527595
1.70452E+18,30835054
1.70452E+18,30884119
1.70452E+18,32991586
1.70452E+18,31867990
1.70452E+18,30706151
1.70452E+18,40218416
1.70452E+18,30117174
1.70452E+18,39443155
1.70452E+18,39184461
1.70452E+18,34452927
1.70452E+18,30879643
1.70452E+18,30228290
1.70452E+18,31690157
1.70452E+18,31984512
1.70452E+18,31277858
1.70452E+18,36307289
1.70452E+18,57102746
1.70452E+18,32925266
1.70452E+18,32005446
1.70452E+18,39432853
1.70452E+18,39413469
1.70452E+18,37831324
1.70452E+18,32559524
1.70452E+18,39193905
1.70452E+18,42085290
1.70452E+18,33981022
1.70452E+18,35407759
1.70452E+18,49039896
1.70452E+18,35800819
1.70452E+18,40282390
1.70452E+18,38733221
1.70452E+18,37565084
1.70452E+18,39976593
1.70452E+18,29085766
1.70452E+18,77721012
1.70452E+18,43534477
1.70452E+18,41185212
1.70452E+18,46610630
1.70452E+18,30710245
1.70452E+18,34568990
1.70452E+18,37896099
1.70452E+18,41283985
1.70452E+18,30323397
1.70452E+18,31556735
1.70452E+18,33490102
1.70452E+18,36622723
1.70452E+18,29524656
1.70452E+18,41524226
1.70452E+18,37251110
1.70452E+18,32597553
1.70452E+18,30519268
1.70452E+18,31937763
1.70452E+18,38561820
1.70452E+18,38867905
1.70452E+18,38014234
1.70452E+18,38021925
1.70452E+18,39854060
1.70452E+18,38054299
1.70452E+18,33767555
1.70452E+18,44234083
1.70452E+18,30833136
1.70452E+18,32496950
1.70452E+18,32172634
1.70452E+18,32114608
1.70452E+18,31360822
1.70452E+18,33709500
1.70452E+18,33882463
1.70452E+18,36133479
1.70452E+18,38653472
1.70452E+18,32403736
1.70452E+18,32517933
1.70452E+18,34609816
1.70452E+18,29746271
1.70452E+18,36245244
1.70452E+18,44106585
1.70452E+18,42691650
1.70452E+18,33116221
1.70452E+18,42459172
1.70452E+18,37736497
1.70452E+18,46990134
1.70452E+18,30567501
1.70452E+18,25853894
1.70452E+18,31219116
1.70452E+18,61598168
1.70452E+18,40625575
1.70452E+18,48186548
1.70452E+18,40804425
1.70452E+18,35365105
1.70452E+18,46594432
1.70452E+18,37067021
1.70452E+18,33366244
1.70452E+18,31605304
1.70452E+18,41918139
1.70452E+18,40502927
1.70452E+18,48026179
1.70452E+18,30888812
1.70452E+18,32270358
1.70452E+18,39230760
1.70452E+18,34389781
1.70452E+18,32080298
1.70452E+18,48011797
1.70452E+18,40311802
1.70452E+18,32804888
1.70452E+18,35267044
1.70452E+18,29215831
1.70452E+18,46374342
1.70452E+18,31325062
1.70452E+18,51236793
1.70452E+18,33903362
1.70452E+18,31133709
1.70452E+18,33783203
1.70452E+18,32877824
1.70452E+18,34952285
1.70452E+18,34885419
1.70452E+18,41740201
1.70452E+18,33012529
1.70452E+18,39801323
1.70452E+18,33527971
1.70452E+18,37615643
1.70452E+18,43294923
1.70452E+18,85281488
1.70452E+18,41241527
1.70452E+18,33965918
1.70452E+18,34598788
1.70452E+18,31919138
1.70452E+18,38183907
1.70452E+18,35767512
1.70452E+18,51479834
1.70452E+18,38841911
1.70452E+18,40715819
1.70452E+18,33026670
1.70452E+18,32125793
1.70452E+18,36943891
1.70452E+18,32465979
1.70452E+18,28950738
1.70452E+18,42907860
1.70452E+18,38036690
1.70452E+18,52077920
1.70452E+18,37091852
1.70452E+18,68886755
1.70452E+18,49982847
1.70452E+18,30282536
1.70452E+18,32723391
1.70452E+18,35737161
1.70452E+18,32490917
1.70452E+18,43001796
1.70452E+18,31902913
1.70452E+18,31646655
1.70452E+18,32879525
1.70452E+18,35724262
1.70452E+18,30935295
1.70452E+18,31188553
1.70452E+18,31732607
1.70452E+18,30166089
1.70452E+18,29823880
1.70452E+18,33769737
1.70452E+18,33183673
1.70452E+18,32901076
1.70452E+18,30760646
1.70452E+18,30063080
1.70452E+18,34008261
1.70452E+18,32046849
1.70452E+18,32163140
1.70452E+18,31520540
1.70452E+18,29730981
1.70452E+18,30372695
1.70452E+18,30803409
1.70452E+18,31710162
1.70452E+18,33359292
1.70452E+18,32628454
1.70452E+18,31093682
1.70452E+18,30082720
1.70452E+18,39473673
1.70452E+18,34036251
1.70452E+18,30481762
1.70452E+18,42048271
1.70452E+18,33668113
1.70452E+18,41803555
1.70452E+18,34334062
1.70452E+18,37397021
1.70452E+18,31073462
1.70452E+18,33795358
1.70452E+18,31090328
1.70452E+18,30005591
1.70452E+18,36483680
1.70452E+18,30381642
1.70452E+18,43083925
1.70452E+18,30905342
1.70452E+18,32440378
1.70452E+18,37348711
1.70452E+18,33039577
1.70452E+18,36076995
1.70452E+18,30990615
1.70452E+18,32204567
1.70452E+18,30569444
1.70452E+18,37084753
1.70452E+18,31715271
1.70452E+18,39280634
1.70452E+18,32891819
1.70452E+18,31347683
1.70452E+18,30366189
1.70452E+18,33283740
1.70452E+18,34000374
1.70452E+18,33080173
1.70452E+18,31046618
1.70452E+18,30754228
1.70452E+18,49503275
1.70452E+18,30923771
1.70452E+18,36608513
1.70452E+18,33776315
1.70452E+18,33236216
1.70452E+18,33237928
1.70452E+18,29669634
1.70452E+18,30234554
1.70452E+18,30354046
