"start","execution_time","solo"
1704520000000000000,1.0607686,0.857109709652918
1704520000000000000,43.9646667,21.0479331686471
1704520000000000000,36.6407147,36.0976413945064
1704520000000000000,46.2273623,34.7180203956614
1704520000000000000,55.1244041,42.0934483536934
1704520000000000000,60.4153102,58.0854253333985
1704520000000000000,210.5773433,244.111968450834
1704520000000000000,44.4611738,46.3448879898851
1704520000000000000,46.5629053,25.3827283793496
1704520000000000000,16.736371,20.0952012839111
1704520000000000000,306.3166931,383.785564874335
1704520000000000000,5.2290664,5.21209555673742
1704520000000000000,5.4224903,3.54473454600983
1704520000000000000,6.0553129,5.87344063495958
1704520000000000000,4.7799876,5.72342789486741
1704520000000000000,5.1220022,4.84587867526016
1704520000000000000,3.786646,3.04671514725418
1704520000000000000,4.8226481,4.99891762847645
1704520000000000000,4.5329553,4.60298028410498
1704520000000000000,3.673392,3.48608840012976
1704520000000000000,13.4301318,15.927639626602
1704520000000000000,9.9686144,6.8885860626048
1704520000000000000,9.7480775,5.13568388128613
1704520000000000000,11.8442278,14.7837535547552
1704520000000000000,11.9361546,16.5642727487885
1704520000000000000,11.598648,5.16061331770622
1704520000000000000,10.2109395,10.2576886392821
1704520000000000000,9.8974358,9.46235510598405
1704520000000000000,9.1345585,6.48831984909282
1704520000000000000,14.3956853,12.2678098207974
1704520000000000000,9.0232655,10.2801636199355
1704520000000000000,8.2242744,6.19419212408042
1704520000000000000,10.5883215,7.5991465312079
1704520000000000000,8.4680115,7.86835737235891
1704520000000000000,8.5278615,4.57258640880215
1704520000000000000,9.0120303,8.20982646454378
1704520000000000000,8.5652257,5.53160946787793
1704520000000000000,11.3620674,10.2111423970699
1704520000000000000,9.830459,11.9622454282087
1704520000000000000,11.520533,15.2195783687601
1704520000000000000,42.3974608,33.7732422804477
1704520000000000000,25.5471377,14.7067891813514
1704520000000000000,29.0136516,23.0900076318079
1704520000000000000,39.5123035,29.5550583958447
1704520000000000000,27.5787635,21.3335931328544
1704520000000000000,30.3559663,33.2956063002277
1704520000000000000,37.8066185,30.4579502464752
1704520000000000000,53.7038847,26.8389997429879
1704520000000000000,34.1095845,27.9396366112581
1704520000000000000,42.9049311,42.6650678991264
1704520000000000000,51.0586759,43.0323690624637
1704520000000000000,32.2554904,26.5961092399637
1704520000000000000,36.847097,17.0172169352634
1704520000000000000,33.3442325,28.081671857179
1704520000000000000,39.2685881,35.8710527874019
1704520000000000000,38.6922118,30.8380378330237
1704520000000000000,30.3946417,21.7799268313478
1704520000000000000,41.2793195,26.8212209144511
1704520000000000000,42.8141005,30.9219527915979
1704520000000000000,39.0802391,30.7069640746829
1704520000000000000,38.7045165,44.1182323070922
1704520000000000000,25.7864705,24.2475020835261
1704520000000000000,31.9880188,32.7076319381966
1704520000000000000,25.4136121,25.5416253562024
1704520000000000000,36.4282985,24.6033904867713
1704520000000000000,30.9495295,24.0579392551813
1704520000000000000,35.549005,24.7426790351105
1704520000000000000,40.643461,23.3363656619722
1704520000000000000,38.945371,20.4285823167502
1704520000000000000,31.740037,27.048979977893
1704520000000000000,33.42919,30.1233199061227
1704520000000000000,22.8875574,18.8591247146425
1704520000000000000,25.5866524,23.7121546774776
1704520000000000000,28.7773721,30.7676197146331
1704520000000000000,36.0452062,23.2378155054399
1704520000000000000,35.4966242,28.8211870115016
1704520000000000000,34.4214735,24.4282570944153
1704520000000000000,32.753561,26.5595361244421
1704520000000000000,36.5026801,36.9639569956985
1704520000000000000,39.2737494,29.4285454035056
1704520000000000000,46.4463508,39.7604792903656
1704520000000000000,46.9323258,32.0766374810673
1704520000000000000,45.0509984,55.9062899589483
1704520000000000000,48.8621112,60.613854541239
1704520000000000000,54.7859001,51.611990505539
1704520000000000000,56.1644745,57.3145429044272
1704520000000000000,37.7775451,31.07550086044
1704520000000000000,44.3166337,46.7653067023485
1704520000000000000,27.8572326,15.1162394742405
1704520000000000000,30.1703012,29.0686076353702
1704520000000000000,40.5052538,30.1625194235429
1704520000000000000,44.1859043,33.7617286441892
1704520000000000000,27.6566333,23.4530824368788
1704520000000000000,27.1190868,27.2872073285678
1704520000000000000,30.9357361,16.6408060445614
1704520000000000000,31.3217727,29.329044613686
1704520000000000000,24.8263705,22.6297349171275
1704520000000000000,31.4717332,36.2703863512894
1704520000000000000,33.1830605,33.8299209723135
1704520000000000000,31.9256791,30.4583078621145
1704520000000000000,44.3881214,29.4566462235654
1704520000000000000,41.468652,29.7802557728031
1704520000000000000,30.3626089,31.9048690289459
1704520000000000000,25.758586,26.92778167133
1704520000000000000,32.4383051,30.1877736527207
1704520000000000000,23.8956003,19.1233561905098
