,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish
0,1656416536630764944,1656416536630812512,Timing,ControlComponent::Proc,47568,0,0,0,1656416536630812512,1656416536630812512,1656416536630812512,0
1,1656416536640630432,1656416536640671761,Timing,ControlComponent::Proc,41329,0,0,0,1656416536640671761,1656416536640671761,1656416536640671761,0
2,1656416536650607265,1656416536650637274,Timing,ControlComponent::Proc,30009,0,0,0,1656416536650637274,1656416536650637274,1656416536650637274,0
3,1656416536660628249,1656416536660665771,Timing,ControlComponent::Proc,37522,0,0,0,1656416536660665771,1656416536660665771,1656416536660665771,0
4,1656416536670615610,1656416536670662420,Timing,ControlComponent::Proc,46810,0,0,0,1656416536670662420,1656416536670662420,1656416536670662420,0
5,1656416536680606510,1656416536680636344,Timing,ControlComponent::Proc,29834,0,0,0,1656416536680636344,1656416536680636344,1656416536680636344,0
6,1656416536690627519,1656416536690662532,Timing,ControlComponent::Proc,35013,0,0,0,1656416536690662532,1656416536690662532,1656416536690662532,0
7,1656416536700606328,1656416536700639033,Timing,ControlComponent::Proc,32705,0,0,0,1656416536700639033,1656416536700639033,1656416536700639033,0
8,1656416536710613867,1656416536710659241,Timing,ControlComponent::Proc,45374,0,0,0,1656416536710659241,1656416536710659241,1656416536710659241,0
9,1656416536720615247,1656416536720656410,Timing,ControlComponent::Proc,41163,0,0,0,1656416536720656410,1656416536720656410,1656416536720656410,0
10,1656416536730621270,1656416536730653653,Timing,ControlComponent::Proc,32383,0,0,0,1656416536730653653,1656416536730653653,1656416536730653653,0
11,1656416536740636753,1656416536740679148,Timing,ControlComponent::Proc,42395,0,0,0,1656416536740679148,1656416536740679148,1656416536740679148,0
12,1656416536750605535,1656416536750646575,Timing,ControlComponent::Proc,41040,0,0,0,1656416536750646575,1656416536750646575,1656416536750646575,0
13,1656416536760606181,1656416536760639042,Timing,ControlComponent::Proc,32861,0,0,0,1656416536760639042,1656416536760639042,1656416536760639042,0
14,1656416536770610913,1656416536770649175,Timing,ControlComponent::Proc,38262,0,0,0,1656416536770649175,1656416536770649175,1656416536770649175,0
15,1656416536780630395,1656416536780661456,Timing,ControlComponent::Proc,31061,0,0,0,1656416536780661456,1656416536780661456,1656416536780661456,0
16,1656416536790641182,1656416536790695294,Timing,ControlComponent::Proc,54112,0,0,0,1656416536790695294,1656416536790695294,1656416536790695294,0
17,1656416536800606677,1656416536800629961,Timing,ControlComponent::Proc,23284,0,0,0,1656416536800629961,1656416536800629961,1656416536800629961,0
18,1656416536810564547,1656416536810610525,Timing,ControlComponent::Proc,45978,0,0,0,1656416536810610525,1656416536810610525,1656416536810610525,0
19,1656416536820617312,1656416536820662472,Timing,ControlComponent::Proc,45160,0,0,0,1656416536820662472,1656416536820662472,1656416536820662472,0
20,1656416536830611738,1656416536830635692,Timing,ControlComponent::Proc,23954,0,0,0,1656416536830635692,1656416536830635692,1656416536830635692,0
21,1656416536840609757,1656416536840656965,Timing,ControlComponent::Proc,47208,0,0,0,1656416536840656965,1656416536840656965,1656416536840656965,0
22,1656416536850602619,1656416536850636268,Timing,ControlComponent::Proc,33649,0,0,0,1656416536850636268,1656416536850636268,1656416536850636268,0
23,1656416536860611151,1656416536860640728,Timing,ControlComponent::Proc,29577,0,0,0,1656416536860640728,1656416536860640728,1656416536860640728,0
24,1656416536870637795,1656416536870689351,Timing,ControlComponent::Proc,51556,0,0,0,1656416536870689351,1656416536870689351,1656416536870689351,0
25,1656416536880601726,1656416536880651255,Timing,ControlComponent::Proc,49529,0,0,0,1656416536880651255,1656416536880651255,1656416536880651255,0
26,1656416536890609219,1656416536890650988,Timing,ControlComponent::Proc,41769,0,0,0,1656416536890650988,1656416536890650988,1656416536890650988,0
27,1656416536900614556,1656416536900642796,Timing,ControlComponent::Proc,28240,0,0,0,1656416536900642796,1656416536900642796,1656416536900642796,0
28,1656416536910611123,1656416536910658776,Timing,ControlComponent::Proc,47653,0,0,0,1656416536910658776,1656416536910658776,1656416536910658776,0
29,1656416536920622697,1656416536920668487,Timing,ControlComponent::Proc,45790,0,0,0,1656416536920668487,1656416536920668487,1656416536920668487,0
30,1656416536930622455,1656416536930653480,Timing,ControlComponent::Proc,31025,0,0,0,1656416536930653480,1656416536930653480,1656416536930653480,0
31,1656416536940610408,1656416536940653455,Timing,ControlComponent::Proc,43047,0,0,0,1656416536940653455,1656416536940653455,1656416536940653455,0
32,1656416536950625355,1656416536950686880,Timing,ControlComponent::Proc,61525,0,0,0,1656416536950686880,1656416536950686880,1656416536950686880,0
33,1656416536960610901,1656416536960649256,Timing,ControlComponent::Proc,38355,0,0,0,1656416536960649256,1656416536960649256,1656416536960649256,0
34,1656416536970611693,1656416536970654654,Timing,ControlComponent::Proc,42961,0,0,0,1656416536970654654,1656416536970654654,1656416536970654654,0
35,1656416536980614538,1656416536980642006,Timing,ControlComponent::Proc,27468,0,0,0,1656416536980642006,1656416536980642006,1656416536980642006,0
36,1656416536990637753,1656416536990674016,Timing,ControlComponent::Proc,36263,0,0,0,1656416536990674016,1656416536990674016,1656416536990674016,0
37,1656416537000631052,1656416537000658930,Timing,ControlComponent::Proc,27878,0,0,0,1656416537000658930,1656416537000658930,1656416537000658930,0
38,1656416537010611419,1656416537010649709,Timing,ControlComponent::Proc,38290,0,0,0,1656416537010649709,1656416537010649709,1656416537010649709,0
39,1656416537020612120,1656416537020653053,Timing,ControlComponent::Proc,40933,0,0,0,1656416537020653053,1656416537020653053,1656416537020653053,0
40,1656416537030616382,1656416537030646899,Timing,ControlComponent::Proc,30517,0,0,0,1656416537030646899,1656416537030646899,1656416537030646899,0
41,1656416537040613237,1656416537040650691,Timing,ControlComponent::Proc,37454,0,0,0,1656416537040650691,1656416537040650691,1656416537040650691,0
42,1656416537050604047,1656416537050638433,Timing,ControlComponent::Proc,34386,0,0,0,1656416537050638433,1656416537050638433,1656416537050638433,0
43,1656416537060604463,1656416537060634233,Timing,ControlComponent::Proc,29770,0,0,0,1656416537060634233,1656416537060634233,1656416537060634233,0
44,1656416537070641293,1656416537070680507,Timing,ControlComponent::Proc,39214,0,0,0,1656416537070680507,1656416537070680507,1656416537070680507,0
45,1656416537080622751,1656416537080648621,Timing,ControlComponent::Proc,25870,0,0,0,1656416537080648621,1656416537080648621,1656416537080648621,0
46,1656416537090605968,1656416537090641536,Timing,ControlComponent::Proc,35568,0,0,0,1656416537090641536,1656416537090641536,1656416537090641536,0
