,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish
0,1656416334893849191,1656416334894221723,Timing,RTKLocalizationComponent::Proc,372532,0,0,0,1656416334894221723,1656416334894221723,1656416334894221723,1
1,1656416334980785782,1656416334980895992,Timing,RTKLocalizationComponent::Proc,110210,0,0,0,1656416334980895992,1656416334980895992,1656416334980895992,1
2,1656416335053436123,1656416335053505423,Timing,RTKLocalizationComponent::Proc,69300,0,0,0,1656416335053505423,1656416335053505423,1656416335053505423,1
3,1656416335133824095,1656416335133903657,Timing,RTKLocalizationComponent::Proc,79562,0,0,0,1656416335133903657,1656416335133903657,1656416335133903657,1
4,1656416335216642496,1656416335216757416,Timing,RTKLocalizationComponent::Proc,114920,0,0,0,1656416335216757416,1656416335216757416,1656416335216757416,1
5,1656416335293451822,1656416335293512181,Timing,RTKLocalizationComponent::Proc,60359,0,0,0,1656416335293512181,1656416335293512181,1656416335293512181,1
6,1656416335373318181,1656416335373381262,Timing,RTKLocalizationComponent::Proc,63081,0,0,0,1656416335373381262,1656416335373381262,1656416335373381262,1
7,1656416335456225758,1656416335456306538,Timing,RTKLocalizationComponent::Proc,80780,0,0,0,1656416335456306538,1656416335456306538,1656416335456306538,1
8,1656416335533438358,1656416335533493618,Timing,RTKLocalizationComponent::Proc,55260,0,0,0,1656416335533493618,1656416335533493618,1656416335533493618,1
9,1656416335622051210,1656416335622122868,Timing,RTKLocalizationComponent::Proc,71658,0,0,0,1656416335622122868,1656416335622122868,1656416335622122868,1
10,1656416335693384459,1656416335693442125,Timing,RTKLocalizationComponent::Proc,57666,0,0,0,1656416335693442125,1656416335693442125,1656416335693442125,1
11,1656416335775499081,1656416335775558857,Timing,RTKLocalizationComponent::Proc,59776,0,0,0,1656416335775558857,1656416335775558857,1656416335775558857,1
12,1656416335854518138,1656416335854646739,Timing,RTKLocalizationComponent::Proc,128601,0,0,0,1656416335854646739,1656416335854646739,1656416335854646739,1
13,1656416335933596570,1656416335933650137,Timing,RTKLocalizationComponent::Proc,53567,0,0,0,1656416335933650137,1656416335933650137,1656416335933650137,1
14,1656416336015077085,1656416336015147936,Timing,RTKLocalizationComponent::Proc,70851,0,0,0,1656416336015147936,1656416336015147936,1656416336015147936,1
15,1656416336093995246,1656416336094052095,Timing,RTKLocalizationComponent::Proc,56849,0,0,0,1656416336094052095,1656416336094052095,1656416336094052095,1
16,1656416336178822411,1656416336178913704,Timing,RTKLocalizationComponent::Proc,91293,0,0,0,1656416336178913704,1656416336178913704,1656416336178913704,1
17,1656416336253455390,1656416336253510564,Timing,RTKLocalizationComponent::Proc,55174,0,0,0,1656416336253510564,1656416336253510564,1656416336253510564,1
18,1656416336333386455,1656416336333470243,Timing,RTKLocalizationComponent::Proc,83788,0,0,0,1656416336333470243,1656416336333470243,1656416336333470243,1
19,1656416336416260931,1656416336416444318,Timing,RTKLocalizationComponent::Proc,183387,0,0,0,1656416336416444318,1656416336416444318,1656416336416444318,1
20,1656416336497930954,1656416336498077438,Timing,RTKLocalizationComponent::Proc,146484,0,0,0,1656416336498077438,1656416336498077438,1656416336498077438,1
21,1656416336573318864,1656416336573369296,Timing,RTKLocalizationComponent::Proc,50432,0,0,0,1656416336573369296,1656416336573369296,1656416336573369296,1
22,1656416336657027471,1656416336657174673,Timing,RTKLocalizationComponent::Proc,147202,0,0,0,1656416336657174673,1656416336657174673,1656416336657174673,1
23,1656416336733483696,1656416336733570282,Timing,RTKLocalizationComponent::Proc,86586,0,0,0,1656416336733570282,1656416336733570282,1656416336733570282,1
24,1656416336820562157,1656416336820625858,Timing,RTKLocalizationComponent::Proc,63701,0,0,0,1656416336820625858,1656416336820625858,1656416336820625858,1
25,1656416336893651283,1656416336893703506,Timing,RTKLocalizationComponent::Proc,52223,0,0,0,1656416336893703506,1656416336893703506,1656416336893703506,1
26,1656416336974006619,1656416336974440532,Timing,RTKLocalizationComponent::Proc,433913,0,0,0,1656416336974440532,1656416336974440532,1656416336974440532,1
27,1656416337055135500,1656416337055263733,Timing,RTKLocalizationComponent::Proc,128233,0,0,0,1656416337055263733,1656416337055263733,1656416337055263733,1
28,1656416337133540823,1656416337133741073,Timing,RTKLocalizationComponent::Proc,200250,0,0,0,1656416337133741073,1656416337133741073,1656416337133741073,1
29,1656416337214286043,1656416337214373877,Timing,RTKLocalizationComponent::Proc,87834,0,0,0,1656416337214373877,1656416337214373877,1656416337214373877,1
30,1656416337293308667,1656416337293391414,Timing,RTKLocalizationComponent::Proc,82747,0,0,0,1656416337293391414,1656416337293391414,1656416337293391414,1
31,1656416337373438326,1656416337373507014,Timing,RTKLocalizationComponent::Proc,68688,0,0,0,1656416337373507014,1656416337373507014,1656416337373507014,1
32,1656416337453410729,1656416337453486747,Timing,RTKLocalizationComponent::Proc,76018,0,0,0,1656416337453486747,1656416337453486747,1656416337453486747,1
33,1656416337533310175,1656416337533396406,Timing,RTKLocalizationComponent::Proc,86231,0,0,0,1656416337533396406,1656416337533396406,1656416337533396406,1
34,1656416337618542358,1656416337618939684,Timing,RTKLocalizationComponent::Proc,397326,0,0,0,1656416337618939684,1656416337618939684,1656416337618939684,1
35,1656416337693806959,1656416337693888338,Timing,RTKLocalizationComponent::Proc,81379,0,0,0,1656416337693888338,1656416337693888338,1656416337693888338,1
36,1656416337776005856,1656416337776118835,Timing,RTKLocalizationComponent::Proc,112979,0,0,0,1656416337776118835,1656416337776118835,1656416337776118835,1
