ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish
1656406905386171110,1656406905388313338,Timing,PlanningComponent::Proc,2142228,1656406905322495014,1656406905364120534,1656406905354868260,65818324,24192804,33445078,1
1656406905465655544,1656406905465911463,Timing,PlanningComponent::Proc,255919,1656406905398226965,1656406905448410308,1656406905431954488,67684498,17501155,33956975,1
1656406905545488131,1656406905545711653,Timing,PlanningComponent::Proc,223522,1656406905482040905,1656406905526972024,1656406905519721453,63670748,18739629,25990200,1
1656406905639743506,1656406905639971516,Timing,PlanningComponent::Proc,228010,1656406905575094546,1656406905623405674,1656406905615184444,64876970,16565842,24787072,1
1656406905712060322,1656406905712248401,Timing,PlanningComponent::Proc,188079,1656406905655725035,1656406905696602210,1656406905684653039,56523366,15646191,27595362,1
1656406905787337964,1656406905787554826,Timing,PlanningComponent::Proc,216862,1656406905731335483,1656406905763972695,1656406905684653039,56219343,23582131,102901787,1
1656406905891215825,1656406905891453012,Timing,PlanningComponent::Proc,237187,1656406905802465349,1656406905875843915,1656406905867545582,88987663,15609097,23907430,1
1656406906046135985,1656406906046314399,Timing,PlanningComponent::Proc,178414,1656406905986068285,1656406906030093706,1656406905942892823,60246114,16220693,103421576,1
1656406906121769917,1656406906121967101,Timing,PlanningComponent::Proc,197184,1656406906066307263,1656406906101177780,1656406906096615541,55659838,20789321,25351560,1
1656406906221714156,1656406906221884448,Timing,PlanningComponent::Proc,170292,1656406906138183251,1656406906204678969,1656406906196732956,83701197,17205479,25151492,1
1656406906304184687,1656406906304435979,Timing,PlanningComponent::Proc,251292,1656406906242251147,1656406906286596271,1656406906270994718,62184832,17839708,33441261,1
1656406906440968171,1656406906441172172,Timing,PlanningComponent::Proc,204001,1656406906383413298,1656406906419143782,1656406906412150999,57758874,22028390,29021173,1
1656406906523651217,1656406906523951686,Timing,PlanningComponent::Proc,300469,1656406906456305210,1656406906506815408,1656406906505032414,67646476,17136278,18919272,1
1656406906623015100,1656406906623481444,Timing,PlanningComponent::Proc,466344,1656406906540075103,1656406906577788424,1656406906505032414,83406341,45693020,118449030,1
1656406906679649971,1656406906679944137,Timing,PlanningComponent::Proc,294166,1656406906624502301,1656406906663219736,1656406906653336675,55441836,16724401,26607462,1
1656406906821138808,1656406906821314741,Timing,PlanningComponent::Proc,175933,1656406906765063453,1656406906798843920,1656406906721140692,56251288,22470821,100174049,1
1656406906894028710,1656406906894208855,Timing,PlanningComponent::Proc,180145,1656406906832208644,1656406906872136042,1656406906856589054,62000211,22072813,37619801,1
1656406906952404962,1656406906952583054,Timing,PlanningComponent::Proc,178092,1656406906907709839,1656406906935201481,1656406906856589054,44873215,17381573,95994000,1
1656406907096255710,1656406907096539979,Timing,PlanningComponent::Proc,284269,1656406907045116621,1656406907080626934,1656406907004945938,51423358,15913045,91594041,1
1656406907141478688,1656406907141715336,Timing,PlanningComponent::Proc,236648,1656406907045116621,1656406907126403774,1656406907116673780,96598715,15311562,25041556,1
1656406908278707812,1656406908279025589,Timing,PlanningComponent::Proc,317777,1656406908143654565,1656406907266730556,1656406907259130130,135371024,1012295033,1019895459,1
1656406909203281187,1656406909203602439,Timing,PlanningComponent::Proc,321252,1656406909131310192,1656406908203999393,1656406908196558345,72292247,999603046,1007044094,1
1656406909207153417,1656406909207396684,Timing,PlanningComponent::Proc,243267,1656406909131310192,1656406909103317117,1656406909093685438,76086492,104079567,113711246,1
1656406909287640250,1656406909287875089,Timing,PlanningComponent::Proc,234839,1656406909217298000,1656406909269465546,1656406909260865173,70577089,18409543,27009916,1
1656406909417274490,1656406909417474524,Timing,PlanningComponent::Proc,200034,1656406909304627584,1656406909390790773,1656406909380378726,112846940,26683751,37095798,1
