ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish,info
1656495030413278618,1656495030467833079,Timing,FusionCameraDetectionComponent::OnReceiveImage,54554461,1656495030459774102,0,0,8058977,1656495030467833079,1656495030467833079,0,
1656495030459775204,1656495030506362043,Timing,FusionCameraDetectionComponent::OnReceiveImage,46586839,1656495030459774102,0,0,46587941,1656495030506362043,1656495030506362043,0,
1656495030541503169,1656495030579444787,Timing,FusionCameraDetectionComponent::OnReceiveImage,37941618,1656495030545486485,0,0,33958302,1656495030579444787,1656495030579444787,0,
1656495030545488169,1656495030622096920,Timing,FusionCameraDetectionComponent::OnReceiveImage,76608751,1656495030606747953,0,0,15348967,1656495030622096920,1656495030622096920,0,
1656495030606749233,1656495030651662811,Timing,FusionCameraDetectionComponent::OnReceiveImage,44913578,1656495030622163594,0,0,29499217,1656495030651662811,1656495030651662811,0,
1656495030622164709,1656495030689912098,Timing,FusionCameraDetectionComponent::OnReceiveImage,67747389,1656495030679548434,0,0,10363664,1656495030689912098,1656495030689912098,0,
1656495030679549351,1656495030713126159,Timing,FusionCameraDetectionComponent::OnReceiveImage,33576808,1656495030689959281,0,0,23166878,1656495030713126159,1656495030713126159,0,
1656495030689960059,1656495030733860093,Timing,FusionCameraDetectionComponent::OnReceiveImage,43900034,1656495030689959281,0,0,43900812,1656495030733860093,1656495030733860093,0,
1656495030734001649,1656495030760037247,Timing,FusionCameraDetectionComponent::OnReceiveImage,26035598,1656495030737437215,0,0,22600032,1656495030760037247,1656495030760037247,0,
1656495030737442835,1656495030792969422,Timing,FusionCameraDetectionComponent::OnReceiveImage,55526587,1656495030737437215,0,0,55532207,1656495030792969422,1656495030792969422,0,
1656495030793232068,1656495030824241927,Timing,FusionCameraDetectionComponent::OnReceiveImage,31009859,1656495030803127866,0,0,21114061,1656495030824241927,1656495030824241927,0,
1656495030803129484,1656495030851173352,Timing,FusionCameraDetectionComponent::OnReceiveImage,48043868,1656495030803127866,0,0,48045486,1656495030851173352,1656495030851173352,0,
1656495030857434311,1656495030886048886,Timing,FusionCameraDetectionComponent::OnReceiveImage,28614575,1656495030861582013,0,0,24466873,1656495030886048886,1656495030886048886,0,
1656495030861583583,1656495030903173331,Timing,FusionCameraDetectionComponent::OnReceiveImage,41589748,1656495030861582013,0,0,41591318,1656495030903173331,1656495030903173331,0,
1656495030936328490,1656495030966882071,Timing,FusionCameraDetectionComponent::OnReceiveImage,30553581,1656495030939418805,0,0,27463266,1656495030966882071,1656495030966882071,0,
1656495030939420205,1656495030988275891,Timing,FusionCameraDetectionComponent::OnReceiveImage,48855686,1656495030939418805,0,0,48857086,1656495030988275891,1656495030988275891,0,
1656495030998636168,1656495031023848705,Timing,FusionCameraDetectionComponent::OnReceiveImage,25212537,1656495031003909526,0,0,19939179,1656495031023848705,1656495031023848705,0,
1656495031003911058,1656495031039742773,Timing,FusionCameraDetectionComponent::OnReceiveImage,35831715,1656495031003909526,0,0,35833247,1656495031039742773,1656495031039742773,0,
1656495031067902955,1656495031093050897,Timing,FusionCameraDetectionComponent::OnReceiveImage,25147942,1656495031070323905,0,0,22726992,1656495031093050897,1656495031093050897,0,
1656495031070325561,1656495031111549817,Timing,FusionCameraDetectionComponent::OnReceiveImage,41224256,1656495031070323905,0,0,41225912,1656495031111549817,1656495031111549817,0,
1656495031129974123,1656495031158865980,Timing,FusionCameraDetectionComponent::OnReceiveImage,28891857,1656495031135252154,0,0,23613826,1656495031158865980,1656495031158865980,0,
1656495031135253900,1656495031180590706,Timing,FusionCameraDetectionComponent::OnReceiveImage,45336806,1656495031135252154,0,0,45338552,1656495031180590706,1656495031180590706,0,
1656495031203609734,1656495031231453793,Timing,FusionCameraDetectionComponent::OnReceiveImage,27844059,1656495031221415665,0,0,10038128,1656495031231453793,1656495031231453793,0,
1656495031221417928,1656495031264131329,Timing,FusionCameraDetectionComponent::OnReceiveImage,42713401,1656495031221415665,0,0,42715664,1656495031264131329,1656495031264131329,0,
1656495031274614000,1656495031301784131,Timing,FusionCameraDetectionComponent::OnReceiveImage,27170131,1656495031293785817,0,0,7998314,1656495031301784131,1656495031301784131,0,
1656495031293788141,1656495031323373983,Timing,FusionCameraDetectionComponent::OnReceiveImage,29585842,1656495031293785817,0,0,29588166,1656495031323373983,1656495031323373983,0,
1656495031343309179,1656495031374073140,Timing,FusionCameraDetectionComponent::OnReceiveImage,30763961,1656495031348055916,0,0,26017224,1656495031374073140,1656495031374073140,0,
1656495031348057561,1656495031391258568,Timing,FusionCameraDetectionComponent::OnReceiveImage,43201007,1656495031348055916,0,0,43202652,1656495031391258568,1656495031391258568,0,
1656495031406206503,1656495031431234547,Timing,FusionCameraDetectionComponent::OnReceiveImage,25028044,1656495031412663987,0,0,18570560,1656495031431234547,1656495031431234547,0,
1656495031412665406,1656495031452474897,Timing,FusionCameraDetectionComponent::OnReceiveImage,39809491,1656495031412663987,0,0,39810910,1656495031452474897,1656495031452474897,0,
1656495031476446964,1656495031504566062,Timing,FusionCameraDetectionComponent::OnReceiveImage,28119098,1656495031486124109,0,0,18441953,1656495031504566062,1656495031504566062,0,
1656495031486126310,1656495031534595005,Timing,FusionCameraDetectionComponent::OnReceiveImage,48468695,1656495031486124109,0,0,48470896,1656495031534595005,1656495031534595005,0,
1656495031549889307,1656495031579162841,Timing,FusionCameraDetectionComponent::OnReceiveImage,29273534,1656495031552621995,0,0,26540846,1656495031579162841,1656495031579162841,0,
1656495031552623233,1656495031602505938,Timing,FusionCameraDetectionComponent::OnReceiveImage,49882705,1656495031552621995,0,0,49883943,1656495031602505938,1656495031602505938,0,
1656495031611230039,1656495031643509826,Timing,FusionCameraDetectionComponent::OnReceiveImage,32279787,1656495031621788142,0,0,21721684,1656495031643509826,1656495031643509826,0,
1656495031621789542,1656495031670878045,Timing,FusionCameraDetectionComponent::OnReceiveImage,49088503,1656495031621788142,0,0,49089903,1656495031670878045,1656495031670878045,0,
1656495031680019790,1656495031708446297,Timing,FusionCameraDetectionComponent::OnReceiveImage,28426507,1656495031686615966,0,0,21830331,1656495031708446297,1656495031708446297,0,
1656495031686617361,1656495031727958815,Timing,FusionCameraDetectionComponent::OnReceiveImage,41341454,1656495031686615966,0,0,41342849,1656495031727958815,1656495031727958815,0,
1656495031757373770,1656495031782114862,Timing,FusionCameraDetectionComponent::OnReceiveImage,24741092,1656495031760355178,0,0,21759684,1656495031782114862,1656495031782114862,0,
