,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish,info
25,1656495031293790003,1656495031293851806,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,61803,0,0,0,1656495031293851806,1656495031293851806,1656495031293851806,0,
26,1656495031343308557,1656495031373232823,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,29924266,1656495031348086352,0,0,25146471,1656495031373232823,1656495031373232823,0,
27,1656495031348087381,1656495031373426918,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,25339537,0,0,0,1656495031373426918,1656495031373426918,1656495031373426918,0,
28,1656495031406177819,1656495031406223170,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,45351,0,0,0,1656495031406223170,1656495031406223170,1656495031406223170,0,
29,1656495031412670316,1656495031412728700,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,58384,0,0,0,1656495031412728700,1656495031412728700,1656495031412728700,0,
30,1656495031476444282,1656495031513572520,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37128238,1656495031486140930,0,0,27431590,1656495031513572520,1656495031513572520,0,
31,1656495031486142169,1656495031513749086,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,27606917,0,0,0,1656495031513749086,1656495031513749086,1656495031513749086,0,
32,1656495031549954609,1656495031550412401,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,457792,0,0,0,1656495031550412401,1656495031550412401,1656495031550412401,0,
33,1656495031552619018,1656495031552665898,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,46880,0,0,0,1656495031552665898,1656495031552665898,1656495031552665898,0,
34,1656495031611230695,1656495031644008075,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,32777380,1656495031621900558,0,0,22107517,1656495031644008075,1656495031644008075,0,
35,1656495031621901730,1656495031644148919,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,22247189,0,0,0,1656495031644148919,1656495031644148919,1656495031644148919,0,
36,1656495031686630827,1656495031686679837,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,49010,0,0,0,1656495031686679837,1656495031686679837,1656495031686679837,0,
37,1656495031686702595,1656495031686713493,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,10898,0,0,0,1656495031686713493,1656495031686713493,1656495031686713493,0,
38,1656495031757374322,1656495031793963461,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,36589139,1656495031760389527,0,0,33573934,1656495031793963461,1656495031793963461,0,
39,1656495031760391246,1656495031794088213,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,33696967,0,0,0,1656495031794088213,1656495031794088213,1656495031794088213,0,
40,1656495031827170961,1656495031827218710,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,47749,0,0,0,1656495031827218710,1656495031827218710,1656495031827218710,0,
41,1656495031829639326,1656495031829673565,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,34239,0,0,0,1656495031829673565,1656495031829673565,1656495031829673565,0,
42,1656495031889728330,1656495031889970839,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,242509,0,0,0,1656495031889970839,1656495031889970839,1656495031889970839,0,
43,1656495031907460736,1656495031951718633,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,44257897,1656495031907459261,0,0,44259372,1656495031951718633,1656495031951718633,0,
44,1656495031956534090,1656495031956577300,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,43210,0,0,0,1656495031956577300,1656495031956577300,1656495031956577300,0,
45,1656495031965670540,1656495031965722127,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,51587,0,0,0,1656495031965722127,1656495031965722127,1656495031965722127,0,
46,1656495032036459706,1656495032036495972,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,36266,0,0,0,1656495032036495972,1656495032036495972,1656495032036495972,0,
47,1656495032038118856,1656495032083127571,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,45008715,1656495032038117557,0,0,45010014,1656495032083127571,1656495032083127571,0,
48,1656495032101484669,1656495032101531989,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,47320,0,0,0,1656495032101531989,1656495032101531989,1656495032101531989,0,
49,1656495032103990922,1656495032104040590,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,49668,0,0,0,1656495032104040590,1656495032104040590,1656495032104040590,0,
50,1656495032156722104,1656495032156763252,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,41148,0,0,0,1656495032156763252,1656495032156763252,1656495032156763252,0,
51,1656495032166272255,1656495032166333567,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,61312,0,0,0,1656495032166333567,1656495032166333567,1656495032166333567,0,
52,1656495032223578371,1656495032271504086,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,47925715,1656495032226802100,0,0,44701986,1656495032271504086,1656495032271504086,0,
53,1656495032226803033,1656495032271724732,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,44921699,0,0,0,1656495032271724732,1656495032271724732,1656495032271724732,0,
54,1656495032285790531,1656495032285835244,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,44713,0,0,0,1656495032285835244,1656495032285835244,1656495032285835244,0,
55,1656495032291856669,1656495032291896491,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,39822,0,0,0,1656495032291896491,1656495032291896491,1656495032291896491,0,
56,1656495032353226875,1656495032388892708,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,35665833,1656495032362845131,0,0,26047577,1656495032388892708,1656495032388892708,0,
57,1656495032362846678,1656495032389032132,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,26185454,0,0,0,1656495032389032132,1656495032389032132,1656495032389032132,0,
58,1656495032413561872,1656495032413605105,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,43233,0,0,0,1656495032413605105,1656495032413605105,1656495032413605105,0,
59,1656495032416488381,1656495032416523294,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,34913,0,0,0,1656495032416523294,1656495032416523294,1656495032416523294,0,
60,1656495032463724246,1656495032463759920,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,35674,0,0,0,1656495032463759920,1656495032463759920,1656495032463759920,0,
61,1656495032472128814,1656495032472204327,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,75513,0,0,0,1656495032472204327,1656495032472204327,1656495032472204327,0,
62,1656495032528120911,1656495032563709900,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,35588989,1656495032537983338,0,0,25726562,1656495032563709900,1656495032563709900,0,
63,1656495032537984686,1656495032563883617,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,25898931,0,0,0,1656495032563883617,1656495032563883617,1656495032563883617,0,
64,1656495032593733516,1656495032593815619,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,82103,0,0,0,1656495032593815619,1656495032593815619,1656495032593815619,0,
65,1656495032595056388,1656495032595115107,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,58719,0,0,0,1656495032595115107,1656495032595115107,1656495032595115107,0,
66,1656495032655011400,1656495032704951613,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,49940213,1656495032670084076,0,0,34867537,1656495032704951613,1656495032704951613,0,
67,1656495032670086394,1656495032705150778,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,35064384,0,0,0,1656495032705150778,1656495032705150778,1656495032705150778,0,
68,1656495032713988757,1656495032714068446,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,79689,0,0,0,1656495032714068446,1656495032714068446,1656495032714068446,0,
69,1656495032721227314,1656495032721278415,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,51101,0,0,0,1656495032721278415,1656495032721278415,1656495032721278415,0,
70,1656495032787179191,1656495032787240878,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,61687,0,0,0,1656495032787240878,1656495032787240878,1656495032787240878,0,
71,1656495032789405387,1656495032822249828,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,32844441,1656495032789401154,0,0,32848674,1656495032822249828,1656495032822249828,0,
72,1656495032847984444,1656495032848396494,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,412050,0,0,0,1656495032848396494,1656495032848396494,1656495032848396494,0,
73,1656495032854659679,1656495032854725546,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,65867,0,0,0,1656495032854725546,1656495032854725546,1656495032854725546,0,
74,1656495032903551108,1656495032903595846,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,44738,0,0,0,1656495032903595846,1656495032903595846,1656495032903595846,0,
75,1656495032909694891,1656495032909738635,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,43744,0,0,0,1656495032909738635,1656495032909738635,1656495032909738635,0,
76,1656495032963119081,1656495032963167598,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,48517,0,0,0,1656495032963167598,1656495032963167598,1656495032963167598,0,
77,1656495032969115761,1656495033007956831,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,38841070,1656495032969113651,0,0,38843180,1656495033007956831,1656495033007956831,0,
78,1656495033020687575,1656495033020784692,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,97117,0,0,0,1656495033020784692,1656495033020784692,1656495033020784692,0,
79,1656495033025447195,1656495033025502462,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,55267,0,0,0,1656495033025502462,1656495033025502462,1656495033025502462,0,
80,1656495033070429645,1656495033070587889,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,158244,0,0,0,1656495033070587889,1656495033070587889,1656495033070587889,0,
81,1656495033073676758,1656495033073720638,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,43880,0,0,0,1656495033073720638,1656495033073720638,1656495033073720638,0,
82,1656495033130538550,1656495033167776299,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37237749,1656495033137187439,0,0,30588860,1656495033167776299,1656495033167776299,0,
83,1656495033137189659,1656495033168107490,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,30917831,0,0,0,1656495033168107490,1656495033168107490,1656495033168107490,0,
84,1656495033225811684,1656495033225851701,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,40017,0,0,0,1656495033225851701,1656495033225851701,1656495033225851701,0,
85,1656495033236289036,1656495033236343632,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,54596,0,0,0,1656495033236343632,1656495033236343632,1656495033236343632,0,
86,1656495033293551908,1656495033293625543,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,73635,0,0,0,1656495033293625543,1656495033293625543,1656495033293625543,0,
87,1656495033296413276,1656495033331416026,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,35002750,1656495033296411420,0,0,35004606,1656495033331416026,1656495033331416026,0,
88,1656495033338453915,1656495033338509384,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,55469,0,0,0,1656495033338509384,1656495033338509384,1656495033338509384,0,
89,1656495033343710578,1656495033343763451,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,52873,0,0,0,1656495033343763451,1656495033343763451,1656495033343763451,0,
90,1656495033401704885,1656495033401774586,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,69701,0,0,0,1656495033401774586,1656495033401774586,1656495033401774586,0,
91,1656495033404421933,1656495033404469346,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,47413,0,0,0,1656495033404469346,1656495033404469346,1656495033404469346,0,
92,1656495033507557461,1656495033538292963,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,30735502,1656495033527946010,0,0,10346953,1656495033538292963,1656495033538292963,0,
93,1656495033527947689,1656495033538426030,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,10478341,0,0,0,1656495033538426030,1656495033538426030,1656495033538426030,0,
94,1656495033570301026,1656495033570343127,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,42101,0,0,0,1656495033570343127,1656495033570343127,1656495033570343127,0,
95,1656495033579435800,1656495033579490214,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,54414,0,0,0,1656495033579490214,1656495033579490214,1656495033579490214,0,
96,1656495033631337198,1656495033631389914,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,52716,0,0,0,1656495033631389914,1656495033631389914,1656495033631389914,0,
97,1656495033633906034,1656495033634669671,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,763637,0,0,0,1656495033634669671,1656495033634669671,1656495033634669671,0,
98,1656495033686363116,1656495033686416767,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,53651,0,0,0,1656495033686416767,1656495033686416767,1656495033686416767,0,
99,1656495033688780804,1656495033730396351,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,41615547,1656495033688778443,0,0,41617908,1656495033730396351,1656495033730396351,0,
100,1656495033741293614,1656495033741343096,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,49482,0,0,0,1656495033741343096,1656495033741343096,1656495033741343096,0,
101,1656495033744356273,1656495033744427667,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,71394,0,0,0,1656495033744427667,1656495033744427667,1656495033744427667,0,
102,1656495033801757833,1656495033801824078,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,66245,0,0,0,1656495033801824078,1656495033801824078,1656495033801824078,0,
103,1656495033808604633,1656495033808815417,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,210784,0,0,0,1656495033808815417,1656495033808815417,1656495033808815417,0,
104,1656495033926589193,1656495033964762319,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,38173126,1656495033935716945,0,0,29045374,1656495033964762319,1656495033964762319,0,
105,1656495033935718244,1656495033964974637,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,29256393,0,0,0,1656495033964974637,1656495033964974637,1656495033964974637,0,
106,1656495034028021574,1656495034028072462,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,50888,0,0,0,1656495034028072462,1656495034028072462,1656495034028072462,0,
107,1656495034033014561,1656495034033051718,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37157,0,0,0,1656495034033051718,1656495034033051718,1656495034033051718,0,
108,1656495034106598487,1656495034143939334,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37340847,1656495034116797491,0,0,27141843,1656495034143939334,1656495034143939334,0,
109,1656495034116799363,1656495034144278575,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,27479212,0,0,0,1656495034144278575,1656495034144278575,1656495034144278575,0,
110,1656495034190982687,1656495034191042596,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,59909,0,0,0,1656495034191042596,1656495034191042596,1656495034191042596,0,
111,1656495034196593144,1656495034196637096,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,43952,0,0,0,1656495034196637096,1656495034196637096,1656495034196637096,0,
112,1656495034253851977,1656495034292258122,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,38406145,1656495034260502683,0,0,31755439,1656495034292258122,1656495034292258122,0,
113,1656495034260504232,1656495034292401394,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,31897162,0,0,0,1656495034292401394,1656495034292401394,1656495034292401394,0,
114,1656495034311739889,1656495034311820505,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,80616,0,0,0,1656495034311820505,1656495034311820505,1656495034311820505,0,
115,1656495034314231576,1656495034314295851,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,64275,0,0,0,1656495034314295851,1656495034314295851,1656495034314295851,0,
116,1656495034361289280,1656495034361340927,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,51647,0,0,0,1656495034361340927,1656495034361340927,1656495034361340927,0,
117,1656495034367070080,1656495034367098393,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28313,0,0,0,1656495034367098393,1656495034367098393,1656495034367098393,0,
118,1656495034513664112,1656495034551342145,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37678033,1656495034520469474,0,0,30872671,1656495034551342145,1656495034551342145,0,
119,1656495034520470718,1656495034551498564,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,31027846,0,0,0,1656495034551498564,1656495034551498564,1656495034551498564,0,
120,1656495034622241155,1656495034622306216,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,65061,0,0,0,1656495034622306216,1656495034622306216,1656495034622306216,0,
121,1656495034628884625,1656495034628920581,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,35956,0,0,0,1656495034628920581,1656495034628920581,1656495034628920581,0,
122,1656495034681275367,1656495034718533552,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37258185,1656495034689076849,0,0,29456703,1656495034718533552,1656495034718533552,0,
123,1656495034689078409,1656495034718665394,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,29586985,0,0,0,1656495034718665394,1656495034718665394,1656495034718665394,0,
124,1656495034742123191,1656495034742160923,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37732,0,0,0,1656495034742160923,1656495034742160923,1656495034742160923,0,
125,1656495034750943030,1656495034751031838,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,88808,0,0,0,1656495034751031838,1656495034751031838,1656495034751031838,0,
126,1656495034809805369,1656495034848925571,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,39120202,1656495034820467459,0,0,28458112,1656495034848925571,1656495034848925571,0,
127,1656495034820469118,1656495034849312448,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28843330,0,0,0,1656495034849312448,1656495034849312448,1656495034849312448,0,
128,1656495034907316310,1656495034907354278,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37968,0,0,0,1656495034907354278,1656495034907354278,1656495034907354278,0,
129,1656495034921246431,1656495034921320201,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,73770,0,0,0,1656495034921320201,1656495034921320201,1656495034921320201,0,
130,1656495034977870015,1656495035014563114,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,36693099,1656495034981744381,0,0,32818733,1656495035014563114,1656495035014563114,0,
131,1656495034981746313,1656495035014734525,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,32988212,0,0,0,1656495035014734525,1656495035014734525,1656495035014734525,0,
132,1656495035036007355,1656495035036065372,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,58017,0,0,0,1656495035036065372,1656495035036065372,1656495035036065372,0,
133,1656495035044558613,1656495035044596250,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37637,0,0,0,1656495035044596250,1656495035044596250,1656495035044596250,0,
134,1656495035107557597,1656495035144965906,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37408309,1656495035121382198,0,0,23583708,1656495035144965906,1656495035144965906,0,
135,1656495035121384650,1656495035145136230,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,23751580,0,0,0,1656495035145136230,1656495035145136230,1656495035145136230,0,
136,1656495035177269153,1656495035177659260,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,390107,0,0,0,1656495035177659260,1656495035177659260,1656495035177659260,0,
137,1656495035183229962,1656495035183272741,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,42779,0,0,0,1656495035183272741,1656495035183272741,1656495035183272741,0,
138,1656495035258066338,1656495035295354393,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37288055,1656495035273476041,0,0,21878352,1656495035295354393,1656495035295354393,0,
139,1656495035273480803,1656495035295497447,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,22016644,0,0,0,1656495035295497447,1656495035295497447,1656495035295497447,0,
140,1656495035328880100,1656495035328937943,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,57843,0,0,0,1656495035328937943,1656495035328937943,1656495035328937943,0,
141,1656495035332636101,1656495035332673275,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37174,0,0,0,1656495035332673275,1656495035332673275,1656495035332673275,0,
142,1656495035404340208,1656495035404420636,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,80428,0,0,0,1656495035404420636,1656495035404420636,1656495035404420636,0,
143,1656495035407030439,1656495035446940042,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,39909603,1656495035407028527,0,0,39911515,1656495035446940042,1656495035446940042,0,
144,1656495035467558597,1656495035467615745,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,57148,0,0,0,1656495035467615745,1656495035467615745,1656495035467615745,0,
145,1656495035472565052,1656495035472629563,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,64511,0,0,0,1656495035472629563,1656495035472629563,1656495035472629563,0,
146,1656495035538426075,1656495035577864583,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,39438508,1656495035543139146,0,0,34725437,1656495035577864583,1656495035577864583,0,
147,1656495035543141476,1656495035578020953,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,34879477,0,0,0,1656495035578020953,1656495035578020953,1656495035578020953,0,
148,1656495035623513565,1656495035623549476,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,35911,0,0,0,1656495035623549476,1656495035623549476,1656495035623549476,0,
149,1656495035632621574,1656495035632677954,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,56380,0,0,0,1656495035632677954,1656495035632677954,1656495035632677954,0,
150,1656495035699389900,1656495035737369796,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37979896,1656495035702424522,0,0,34945274,1656495035737369796,1656495035737369796,0,
151,1656495035702425857,1656495035737503823,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,35077966,0,0,0,1656495035737503823,1656495035737503823,1656495035737503823,0,
152,1656495035764509282,1656495035764548549,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,39267,0,0,0,1656495035764548549,1656495035764548549,1656495035764548549,0,
153,1656495035774383125,1656495035774441273,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,58148,0,0,0,1656495035774441273,1656495035774441273,1656495035774441273,0,
154,1656495035849445248,1656495035888309765,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,38864517,1656495035858971520,0,0,29338245,1656495035888309765,1656495035888309765,0,
155,1656495035858974066,1656495035888488379,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,29514313,0,0,0,1656495035888488379,1656495035888488379,1656495035888488379,0,
156,1656495035922771046,1656495035922808740,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37694,0,0,0,1656495035922808740,1656495035922808740,1656495035922808740,0,
157,1656495035928931808,1656495035928976991,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,45183,0,0,0,1656495035928976991,1656495035928976991,1656495035928976991,0,
158,1656495035981416568,1656495036017401078,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,35984510,1656495035991863490,0,0,25537588,1656495036017401078,1656495036017401078,0,
159,1656495035991865365,1656495036017542896,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,25677531,0,0,0,1656495036017542896,1656495036017542896,1656495036017542896,0,
160,1656495036058105954,1656495036058206627,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,100673,0,0,0,1656495036058206627,1656495036058206627,1656495036058206627,0,
161,1656495036059247149,1656495036059298280,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,51131,0,0,0,1656495036059298280,1656495036059298280,1656495036059298280,0,
162,1656495036179422471,1656495036225462435,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,46039964,1656495036188072812,0,0,37389623,1656495036225462435,1656495036225462435,0,
163,1656495036188074799,1656495036225592244,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37517445,0,0,0,1656495036225592244,1656495036225592244,1656495036225592244,0,
164,1656495036225561896,1656495036225605748,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,43852,0,0,0,1656495036225605748,1656495036225605748,1656495036225605748,0,
