,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish,info
79,1656495031186535584,1656495031187056734,Timing,FusionComponent::Proc,521150,1656495031135252154,1656495031169479320,1656495031094708023,51804580,17577414,92348711,0,
80,1656495031203609734,1656495031231453793,Timing,FusionCameraDetectionComponent::OnReceiveImage,27844059,1656495031221415665,0,0,10038128,1656495031231453793,1656495031231453793,0,
81,1656495031231488885,1656495031231514975,Timing,FusionComponent::Proc,26090,0,0,0,1656495031231514975,1656495031231514975,1656495031231514975,0,
82,1656495031233452123,1656495031233735793,Timing,RadarDetectionComponent::Proc,283670,0,0,1656495031233451271,1656495031233735793,1656495031233735793,284522,0,
83,1656495031233768469,1656495031233791771,Timing,FusionComponent::Proc,23302,0,0,0,1656495031233791771,1656495031233791771,1656495031233791771,0,
84,1656495031221417928,1656495031264131329,Timing,FusionCameraDetectionComponent::OnReceiveImage,42713401,1656495031221415665,0,0,42715664,1656495031264131329,1656495031264131329,0,
85,1656495031264201640,1656495031264231217,Timing,FusionComponent::Proc,29577,0,0,0,1656495031264231217,1656495031264231217,1656495031264231217,0,
86,1656495031244950116,1656495031265997806,Timing,DetectionComponent::Proc,21047690,0,1656495031244948585,0,1656495031265997806,21049221,1656495031265997806,0,
87,1656495031266061040,1656495031266311036,Timing,RecognitionComponent::Proc,249996,0,1656495031244948585,0,1656495031266311036,21362451,1656495031266311036,0,
88,1656495031266319881,1656495031266992895,Timing,FusionComponent::Proc,673014,1656495031221415665,1656495031244948585,1656495031233451271,45577230,22044310,33541624,0,
89,1656495031274614000,1656495031301784131,Timing,FusionCameraDetectionComponent::OnReceiveImage,27170131,1656495031293785817,0,0,7998314,1656495031301784131,1656495031301784131,0,
90,1656495031301832029,1656495031301859927,Timing,FusionComponent::Proc,27898,0,0,0,1656495031301859927,1656495031301859927,1656495031301859927,0,
91,1656495031293788141,1656495031323373983,Timing,FusionCameraDetectionComponent::OnReceiveImage,29585842,1656495031293785817,0,0,29588166,1656495031323373983,1656495031323373983,0,
92,1656495031323422367,1656495031323453332,Timing,FusionComponent::Proc,30965,0,0,0,1656495031323453332,1656495031323453332,1656495031323453332,0,
93,1656495031314424728,1656495031334515295,Timing,DetectionComponent::Proc,20090567,0,1656495031314422596,0,1656495031334515295,20092699,1656495031334515295,0,
94,1656495031334600302,1656495031334817942,Timing,RecognitionComponent::Proc,217640,0,1656495031314422596,0,1656495031334817942,20395346,1656495031334817942,0,
95,1656495031334824624,1656495031335605370,Timing,FusionComponent::Proc,780746,1656495031293785817,1656495031314422596,1656495031233451271,41819553,21182774,102154099,0,
96,1656495031343309179,1656495031374073140,Timing,FusionCameraDetectionComponent::OnReceiveImage,30763961,1656495031348055916,0,0,26017224,1656495031374073140,1656495031374073140,0,
97,1656495031374116576,1656495031374149080,Timing,FusionComponent::Proc,32504,0,0,0,1656495031374149080,1656495031374149080,1656495031374149080,0,
98,1656495031372732337,1656495031385430534,Timing,RadarDetectionComponent::Proc,12698197,0,0,1656495031372729080,1656495031385430534,1656495031385430534,12701454,0,
99,1656495031385474275,1656495031385505929,Timing,FusionComponent::Proc,31654,0,0,0,1656495031385505929,1656495031385505929,1656495031385505929,0,
100,1656495031348057561,1656495031391258568,Timing,FusionCameraDetectionComponent::OnReceiveImage,43201007,1656495031348055916,0,0,43202652,1656495031391258568,1656495031391258568,0,
101,1656495031391320514,1656495031391343980,Timing,FusionComponent::Proc,23466,0,0,0,1656495031391343980,1656495031391343980,1656495031391343980,0,
102,1656495031406206503,1656495031431234547,Timing,FusionCameraDetectionComponent::OnReceiveImage,25028044,1656495031412663987,0,0,18570560,1656495031431234547,1656495031431234547,0,
103,1656495031431281359,1656495031431321658,Timing,FusionComponent::Proc,40299,0,0,0,1656495031431321658,1656495031431321658,1656495031431321658,0,
104,1656495031412665406,1656495031452474897,Timing,FusionCameraDetectionComponent::OnReceiveImage,39809491,1656495031412663987,0,0,39810910,1656495031452474897,1656495031452474897,0,
105,1656495031452524710,1656495031452552266,Timing,FusionComponent::Proc,27556,0,0,0,1656495031452552266,1656495031452552266,1656495031452552266,0,
106,1656495031444701747,1656495031463038990,Timing,DetectionComponent::Proc,18337243,0,1656495031444700321,0,1656495031463038990,18338669,1656495031463038990,0,
107,1656495031463116720,1656495031463339908,Timing,RecognitionComponent::Proc,223188,0,1656495031444700321,0,1656495031463339908,18639587,1656495031463339908,0,
108,1656495031463349129,1656495031463926905,Timing,FusionComponent::Proc,577776,1656495031412663987,1656495031444700321,1656495031372729080,51262918,19226584,91197825,0,
109,1656495031476446964,1656495031504566062,Timing,FusionCameraDetectionComponent::OnReceiveImage,28119098,1656495031486124109,0,0,18441953,1656495031504566062,1656495031504566062,0,
110,1656495031504615278,1656495031504656611,Timing,FusionComponent::Proc,41333,0,0,0,1656495031504656611,1656495031504656611,1656495031504656611,0,
111,1656495031506255573,1656495031519073901,Timing,RadarDetectionComponent::Proc,12818328,0,0,1656495031506253730,1656495031519073901,1656495031519073901,12820171,0,
112,1656495031519129114,1656495031519160467,Timing,FusionComponent::Proc,31353,0,0,0,1656495031519160467,1656495031519160467,1656495031519160467,0,
113,1656495031486126310,1656495031534595005,Timing,FusionCameraDetectionComponent::OnReceiveImage,48468695,1656495031486124109,0,0,48470896,1656495031534595005,1656495031534595005,0,
114,1656495031534658615,1656495031534698961,Timing,FusionComponent::Proc,40346,0,0,0,1656495031534698961,1656495031534698961,1656495031534698961,0,
115,1656495031514284205,1656495031534882901,Timing,DetectionComponent::Proc,20598696,0,1656495031514282924,0,1656495031534882901,20599977,1656495031534882901,0,
116,1656495031534957776,1656495031535357412,Timing,RecognitionComponent::Proc,399636,0,1656495031514282924,0,1656495031535357412,21074488,1656495031535357412,0,
117,1656495031535366518,1656495031535931012,Timing,FusionComponent::Proc,564494,1656495031486124109,1656495031514282924,1656495031506253730,49806903,21648088,29677282,0,
118,1656495031549889307,1656495031579162841,Timing,FusionCameraDetectionComponent::OnReceiveImage,29273534,1656495031552621995,0,0,26540846,1656495031579162841,1656495031579162841,0,
119,1656495031579206019,1656495031579240417,Timing,FusionComponent::Proc,34398,0,0,0,1656495031579240417,1656495031579240417,1656495031579240417,0,
120,1656495031552623233,1656495031602505938,Timing,FusionCameraDetectionComponent::OnReceiveImage,49882705,1656495031552621995,0,0,49883943,1656495031602505938,1656495031602505938,0,
121,1656495031602571256,1656495031602604699,Timing,FusionComponent::Proc,33443,0,0,0,1656495031602604699,1656495031602604699,1656495031602604699,0,
122,1656495031642422624,1656495031642710170,Timing,RadarDetectionComponent::Proc,287546,0,0,1656495031642420810,1656495031642710170,1656495031642710170,289360,0,
123,1656495031642748790,1656495031642774032,Timing,FusionComponent::Proc,25242,0,0,0,1656495031642774032,1656495031642774032,1656495031642774032,0,
124,1656495031611230039,1656495031643509826,Timing,FusionCameraDetectionComponent::OnReceiveImage,32279787,1656495031621788142,0,0,21721684,1656495031643509826,1656495031643509826,0,
125,1656495031643542974,1656495031643566051,Timing,FusionComponent::Proc,23077,0,0,0,1656495031643566051,1656495031643566051,1656495031643566051,0,
126,1656495031650208296,1656495031670204654,Timing,DetectionComponent::Proc,19996358,0,1656495031650207043,0,1656495031670204654,19997611,1656495031670204654,0,
127,1656495031670298971,1656495031670566760,Timing,RecognitionComponent::Proc,267789,0,1656495031650207043,0,1656495031670566760,20359717,1656495031670566760,0,
128,1656495031621789542,1656495031670878045,Timing,FusionCameraDetectionComponent::OnReceiveImage,49088503,1656495031621788142,0,0,49089903,1656495031670878045,1656495031670878045,0,
129,1656495031670578845,1656495031671390983,Timing,FusionComponent::Proc,812138,1656495031621788142,1656495031650207043,1656495031642420810,49602841,21183940,28970173,0,
130,1656495031671437910,1656495031671466766,Timing,FusionComponent::Proc,28856,0,0,0,1656495031671466766,1656495031671466766,1656495031671466766,0,
131,1656495031680019790,1656495031708446297,Timing,FusionCameraDetectionComponent::OnReceiveImage,28426507,1656495031686615966,0,0,21830331,1656495031708446297,1656495031708446297,0,
132,1656495031708490380,1656495031708520454,Timing,FusionComponent::Proc,30074,0,0,0,1656495031708520454,1656495031708520454,1656495031708520454,0,
133,1656495031686617361,1656495031727958815,Timing,FusionCameraDetectionComponent::OnReceiveImage,41341454,1656495031686615966,0,0,41342849,1656495031727958815,1656495031727958815,0,
134,1656495031728003354,1656495031728037292,Timing,FusionComponent::Proc,33938,0,0,0,1656495031728037292,1656495031728037292,1656495031728037292,0,
135,1656495031720538933,1656495031737980169,Timing,DetectionComponent::Proc,17441236,0,1656495031720537653,0,1656495031737980169,17442516,1656495031737980169,0,
136,1656495031738060762,1656495031738314672,Timing,RecognitionComponent::Proc,253910,0,1656495031720537653,0,1656495031738314672,17777019,1656495031738314672,0,
137,1656495031738323556,1656495031738875834,Timing,FusionComponent::Proc,552278,1656495031686615966,1656495031720537653,1656495031642420810,52259868,18338181,96455024,0,
138,1656495031757373770,1656495031782114862,Timing,FusionCameraDetectionComponent::OnReceiveImage,24741092,1656495031760355178,0,0,21759684,1656495031782114862,1656495031782114862,0,
139,1656495031782161048,1656495031782193744,Timing,FusionComponent::Proc,32696,0,0,0,1656495031782193744,1656495031782193744,1656495031782193744,0,
140,1656495031788351506,1656495031801017591,Timing,RadarDetectionComponent::Proc,12666085,0,0,1656495031788350287,1656495031801017591,1656495031801017591,12667304,0,
141,1656495031801077442,1656495031801112081,Timing,FusionComponent::Proc,34639,0,0,0,1656495031801112081,1656495031801112081,1656495031801112081,0,
142,1656495031760356832,1656495031802153922,Timing,FusionCameraDetectionComponent::OnReceiveImage,41797090,1656495031760355178,0,0,41798744,1656495031802153922,1656495031802153922,0,
143,1656495031802184806,1656495031802207194,Timing,FusionComponent::Proc,22388,0,0,0,1656495031802207194,1656495031802207194,1656495031802207194,0,
144,1656495031827170150,1656495031848638469,Timing,FusionCameraDetectionComponent::OnReceiveImage,21468319,1656495031829635331,0,0,19003138,1656495031848638469,1656495031848638469,0,
145,1656495031848679119,1656495031848718674,Timing,FusionComponent::Proc,39555,0,0,0,1656495031848718674,1656495031848718674,1656495031848718674,0,
146,1656495031829636840,1656495031876294770,Timing,FusionCameraDetectionComponent::OnReceiveImage,46657930,1656495031829635331,0,0,46659439,1656495031876294770,1656495031876294770,0,
147,1656495031876356094,1656495031876372514,Timing,FusionComponent::Proc,16420,0,0,0,1656495031876372514,1656495031876372514,1656495031876372514,0,
148,1656495031858020654,1656495031876716399,Timing,DetectionComponent::Proc,18695745,0,1656495031858018642,0,1656495031876716399,18697757,1656495031876716399,0,
149,1656495031876779087,1656495031877032572,Timing,RecognitionComponent::Proc,253485,0,1656495031858018642,0,1656495031877032572,19013930,1656495031877032572,0,
150,1656495031877044020,1656495031877587123,Timing,FusionComponent::Proc,543103,1656495031829635331,1656495031858018642,1656495031788350287,47951792,19568481,89236836,0,
151,1656495031889730569,1656495031909280407,Timing,FusionCameraDetectionComponent::OnReceiveImage,19549838,1656495031907572736,0,0,1707671,1656495031909280407,1656495031909280407,0,
152,1656495031909321840,1656495031909357041,Timing,FusionComponent::Proc,35201,0,0,0,1656495031909357041,1656495031909357041,1656495031909357041,0,
153,1656495031916436065,1656495031929193311,Timing,RadarDetectionComponent::Proc,12757246,0,0,1656495031916433835,1656495031929193311,1656495031929193311,12759476,0,
