,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish,info
50,1656495034347149641,1656495034347231451,Timing,RTKLocalizationComponent::Proc,81810,0,0,0,1656495034347231451,1656495034347231451,1656495034347231451,0,
51,1656495034427070328,1656495034427148223,Timing,RTKLocalizationComponent::Proc,77895,0,0,0,1656495034427148223,1656495034427148223,1656495034427148223,0,
52,1656495034507214640,1656495034507381383,Timing,RTKLocalizationComponent::Proc,166743,0,0,0,1656495034507381383,1656495034507381383,1656495034507381383,0,
53,1656495034587037693,1656495034587109223,Timing,RTKLocalizationComponent::Proc,71530,0,0,0,1656495034587109223,1656495034587109223,1656495034587109223,0,
54,1656495034667329555,1656495034667472482,Timing,RTKLocalizationComponent::Proc,142927,0,0,0,1656495034667472482,1656495034667472482,1656495034667472482,0,
55,1656495034747095010,1656495034747181004,Timing,RTKLocalizationComponent::Proc,85994,0,0,0,1656495034747181004,1656495034747181004,1656495034747181004,0,
56,1656495034827180670,1656495034827372657,Timing,RTKLocalizationComponent::Proc,191987,0,0,0,1656495034827372657,1656495034827372657,1656495034827372657,0,
57,1656495034907166393,1656495034907246802,Timing,RTKLocalizationComponent::Proc,80409,0,0,0,1656495034907246802,1656495034907246802,1656495034907246802,0,
58,1656495034987111535,1656495034987213702,Timing,RTKLocalizationComponent::Proc,102167,0,0,0,1656495034987213702,1656495034987213702,1656495034987213702,0,
59,1656495035067131906,1656495035067293307,Timing,RTKLocalizationComponent::Proc,161401,0,0,0,1656495035067293307,1656495035067293307,1656495035067293307,0,
60,1656495035147080170,1656495035147158098,Timing,RTKLocalizationComponent::Proc,77928,0,0,0,1656495035147158098,1656495035147158098,1656495035147158098,0,
61,1656495035227056521,1656495035227137730,Timing,RTKLocalizationComponent::Proc,81209,0,0,0,1656495035227137730,1656495035227137730,1656495035227137730,0,
62,1656495035310059075,1656495035310129550,Timing,RTKLocalizationComponent::Proc,70475,0,0,0,1656495035310129550,1656495035310129550,1656495035310129550,0,
63,1656495035387396504,1656495035387485438,Timing,RTKLocalizationComponent::Proc,88934,0,0,0,1656495035387485438,1656495035387485438,1656495035387485438,0,
64,1656495035467396264,1656495035467594500,Timing,RTKLocalizationComponent::Proc,198236,0,0,0,1656495035467594500,1656495035467594500,1656495035467594500,0,
65,1656495035547139799,1656495035547264574,Timing,RTKLocalizationComponent::Proc,124775,0,0,0,1656495035547264574,1656495035547264574,1656495035547264574,0,
66,1656495035627195095,1656495035627279664,Timing,RTKLocalizationComponent::Proc,84569,0,0,0,1656495035627279664,1656495035627279664,1656495035627279664,0,
67,1656495035707030911,1656495035707119806,Timing,RTKLocalizationComponent::Proc,88895,0,0,0,1656495035707119806,1656495035707119806,1656495035707119806,0,
68,1656495035787477237,1656495035787550646,Timing,RTKLocalizationComponent::Proc,73409,0,0,0,1656495035787550646,1656495035787550646,1656495035787550646,0,
69,1656495035867132862,1656495035867260109,Timing,RTKLocalizationComponent::Proc,127247,0,0,0,1656495035867260109,1656495035867260109,1656495035867260109,0,
70,1656495035947127872,1656495035947206307,Timing,RTKLocalizationComponent::Proc,78435,0,0,0,1656495035947206307,1656495035947206307,1656495035947206307,0,
71,1656495036028245196,1656495036028320851,Timing,RTKLocalizationComponent::Proc,75655,0,0,0,1656495036028320851,1656495036028320851,1656495036028320851,0,
72,1656495036107023665,1656495036107123564,Timing,RTKLocalizationComponent::Proc,99899,0,0,0,1656495036107123564,1656495036107123564,1656495036107123564,0,
73,1656495036187456428,1656495036187732583,Timing,RTKLocalizationComponent::Proc,276155,0,0,0,1656495036187732583,1656495036187732583,1656495036187732583,0,
74,1656495036268245516,1656495036268545530,Timing,RTKLocalizationComponent::Proc,300014,0,0,0,1656495036268545530,1656495036268545530,1656495036268545530,0,
75,1656495036347801499,1656495036347902357,Timing,RTKLocalizationComponent::Proc,100858,0,0,0,1656495036347902357,1656495036347902357,1656495036347902357,0,
76,1656495036428759049,1656495036428889291,Timing,RTKLocalizationComponent::Proc,130242,0,0,0,1656495036428889291,1656495036428889291,1656495036428889291,0,
77,1656495036507575918,1656495036507678708,Timing,RTKLocalizationComponent::Proc,102790,0,0,0,1656495036507678708,1656495036507678708,1656495036507678708,0,
78,1656495036587118630,1656495036587239654,Timing,RTKLocalizationComponent::Proc,121024,0,0,0,1656495036587239654,1656495036587239654,1656495036587239654,0,
79,1656495036667586743,1656495036667667665,Timing,RTKLocalizationComponent::Proc,80922,0,0,0,1656495036667667665,1656495036667667665,1656495036667667665,0,
80,1656495036747147429,1656495036747237445,Timing,RTKLocalizationComponent::Proc,90016,0,0,0,1656495036747237445,1656495036747237445,1656495036747237445,0,
81,1656495036827537287,1656495036827631514,Timing,RTKLocalizationComponent::Proc,94227,0,0,0,1656495036827631514,1656495036827631514,1656495036827631514,0,
82,1656495036907143588,1656495036907264731,Timing,RTKLocalizationComponent::Proc,121143,0,0,0,1656495036907264731,1656495036907264731,1656495036907264731,0,
83,1656495036987146935,1656495036987239948,Timing,RTKLocalizationComponent::Proc,93013,0,0,0,1656495036987239948,1656495036987239948,1656495036987239948,0,
84,1656495037067412607,1656495037067504264,Timing,RTKLocalizationComponent::Proc,91657,0,0,0,1656495037067504264,1656495037067504264,1656495037067504264,0,
85,1656495037147327761,1656495037147413272,Timing,RTKLocalizationComponent::Proc,85511,0,0,0,1656495037147413272,1656495037147413272,1656495037147413272,0,
86,1656495037227123610,1656495037227210917,Timing,RTKLocalizationComponent::Proc,87307,0,0,0,1656495037227210917,1656495037227210917,1656495037227210917,0,
87,1656495037307081299,1656495037307167092,Timing,RTKLocalizationComponent::Proc,85793,0,0,0,1656495037307167092,1656495037307167092,1656495037307167092,0,
88,1656495037391097276,1656495037391190995,Timing,RTKLocalizationComponent::Proc,93719,0,0,0,1656495037391190995,1656495037391190995,1656495037391190995,0,
89,1656495037469800634,1656495037469889112,Timing,RTKLocalizationComponent::Proc,88478,0,0,0,1656495037469889112,1656495037469889112,1656495037469889112,0,
90,1656495037549495172,1656495037549576259,Timing,RTKLocalizationComponent::Proc,81087,0,0,0,1656495037549576259,1656495037549576259,1656495037549576259,0,
91,1656495037629571887,1656495037629818913,Timing,RTKLocalizationComponent::Proc,247026,0,0,0,1656495037629818913,1656495037629818913,1656495037629818913,0,
92,1656495037709758726,1656495037709832291,Timing,RTKLocalizationComponent::Proc,73565,0,0,0,1656495037709832291,1656495037709832291,1656495037709832291,0,
93,1656495037789486505,1656495037789572739,Timing,RTKLocalizationComponent::Proc,86234,0,0,0,1656495037789572739,1656495037789572739,1656495037789572739,0,
94,1656495037869511936,1656495037869629425,Timing,RTKLocalizationComponent::Proc,117489,0,0,0,1656495037869629425,1656495037869629425,1656495037869629425,0,
95,1656495037949545581,1656495037949651214,Timing,RTKLocalizationComponent::Proc,105633,0,0,0,1656495037949651214,1656495037949651214,1656495037949651214,0,
96,1656495038029467461,1656495038029552176,Timing,RTKLocalizationComponent::Proc,84715,0,0,0,1656495038029552176,1656495038029552176,1656495038029552176,0,
97,1656495038109834949,1656495038110064635,Timing,RTKLocalizationComponent::Proc,229686,0,0,0,1656495038110064635,1656495038110064635,1656495038110064635,0,
98,1656495038189573400,1656495038189686446,Timing,RTKLocalizationComponent::Proc,113046,0,0,0,1656495038189686446,1656495038189686446,1656495038189686446,0,
99,1656495038271698671,1656495038271789952,Timing,RTKLocalizationComponent::Proc,91281,0,0,0,1656495038271789952,1656495038271789952,1656495038271789952,0,
100,1656495038349496795,1656495038349587307,Timing,RTKLocalizationComponent::Proc,90512,0,0,0,1656495038349587307,1656495038349587307,1656495038349587307,0,
101,1656495038429485020,1656495038429565901,Timing,RTKLocalizationComponent::Proc,80881,0,0,0,1656495038429565901,1656495038429565901,1656495038429565901,0,
102,1656495038509552439,1656495038509642615,Timing,RTKLocalizationComponent::Proc,90176,0,0,0,1656495038509642615,1656495038509642615,1656495038509642615,0,
103,1656495038589592293,1656495038589694678,Timing,RTKLocalizationComponent::Proc,102385,0,0,0,1656495038589694678,1656495038589694678,1656495038589694678,0,
104,1656495038669492899,1656495038669633037,Timing,RTKLocalizationComponent::Proc,140138,0,0,0,1656495038669633037,1656495038669633037,1656495038669633037,0,
105,1656495038750073591,1656495038750199926,Timing,RTKLocalizationComponent::Proc,126335,0,0,0,1656495038750199926,1656495038750199926,1656495038750199926,0,
106,1656495038829514286,1656495038829673245,Timing,RTKLocalizationComponent::Proc,158959,0,0,0,1656495038829673245,1656495038829673245,1656495038829673245,0,
107,1656495038909746941,1656495038909819722,Timing,RTKLocalizationComponent::Proc,72781,0,0,0,1656495038909819722,1656495038909819722,1656495038909819722,0,
108,1656495038990981049,1656495038991060596,Timing,RTKLocalizationComponent::Proc,79547,0,0,0,1656495038991060596,1656495038991060596,1656495038991060596,0,
109,1656495039069712197,1656495039070002839,Timing,RTKLocalizationComponent::Proc,290642,0,0,0,1656495039070002839,1656495039070002839,1656495039070002839,0,
110,1656495039149516195,1656495039149617655,Timing,RTKLocalizationComponent::Proc,101460,0,0,0,1656495039149617655,1656495039149617655,1656495039149617655,0,
111,1656495039229581513,1656495039229666827,Timing,RTKLocalizationComponent::Proc,85314,0,0,0,1656495039229666827,1656495039229666827,1656495039229666827,0,
112,1656495039309485103,1656495039309562987,Timing,RTKLocalizationComponent::Proc,77884,0,0,0,1656495039309562987,1656495039309562987,1656495039309562987,0,
113,1656495039389490543,1656495039389571423,Timing,RTKLocalizationComponent::Proc,80880,0,0,0,1656495039389571423,1656495039389571423,1656495039389571423,0,
114,1656495039475493684,1656495039475673458,Timing,RTKLocalizationComponent::Proc,179774,0,0,0,1656495039475673458,1656495039475673458,1656495039475673458,0,
115,1656495039553779745,1656495039553901516,Timing,RTKLocalizationComponent::Proc,121771,0,0,0,1656495039553901516,1656495039553901516,1656495039553901516,0,
116,1656495039633811949,1656495039633890840,Timing,RTKLocalizationComponent::Proc,78891,0,0,0,1656495039633890840,1656495039633890840,1656495039633890840,0,
117,1656495039714057427,1656495039714176321,Timing,RTKLocalizationComponent::Proc,118894,0,0,0,1656495039714176321,1656495039714176321,1656495039714176321,0,
118,1656495039794025513,1656495039794119070,Timing,RTKLocalizationComponent::Proc,93557,0,0,0,1656495039794119070,1656495039794119070,1656495039794119070,0,
119,1656495039873782037,1656495039873862527,Timing,RTKLocalizationComponent::Proc,80490,0,0,0,1656495039873862527,1656495039873862527,1656495039873862527,0,
120,1656495039953808682,1656495039953923596,Timing,RTKLocalizationComponent::Proc,114914,0,0,0,1656495039953923596,1656495039953923596,1656495039953923596,0,
121,1656495040034085688,1656495040034164079,Timing,RTKLocalizationComponent::Proc,78391,0,0,0,1656495040034164079,1656495040034164079,1656495040034164079,0,
122,1656495040114004623,1656495040114199975,Timing,RTKLocalizationComponent::Proc,195352,0,0,0,1656495040114199975,1656495040114199975,1656495040114199975,0,
123,1656495040195382200,1656495040195455254,Timing,RTKLocalizationComponent::Proc,73054,0,0,0,1656495040195455254,1656495040195455254,1656495040195455254,0,
124,1656495040273743144,1656495040273820003,Timing,RTKLocalizationComponent::Proc,76859,0,0,0,1656495040273820003,1656495040273820003,1656495040273820003,0,
125,1656495040353880958,1656495040353977230,Timing,RTKLocalizationComponent::Proc,96272,0,0,0,1656495040353977230,1656495040353977230,1656495040353977230,0,
126,1656495040435086313,1656495040435198404,Timing,RTKLocalizationComponent::Proc,112091,0,0,0,1656495040435198404,1656495040435198404,1656495040435198404,0,
127,1656495040522033659,1656495040522138321,Timing,RTKLocalizationComponent::Proc,104662,0,0,0,1656495040522138321,1656495040522138321,1656495040522138321,0,
128,1656495040600330173,1656495040600414302,Timing,RTKLocalizationComponent::Proc,84129,0,0,0,1656495040600414302,1656495040600414302,1656495040600414302,0,
129,1656495040680467889,1656495040680671268,Timing,RTKLocalizationComponent::Proc,203379,0,0,0,1656495040680671268,1656495040680671268,1656495040680671268,0,
130,1656495040763615745,1656495040763836982,Timing,RTKLocalizationComponent::Proc,221237,0,0,0,1656495040763836982,1656495040763836982,1656495040763836982,0,
131,1656495040845344712,1656495040845490740,Timing,RTKLocalizationComponent::Proc,146028,0,0,0,1656495040845490740,1656495040845490740,1656495040845490740,0,
132,1656495040920254236,1656495040920378685,Timing,RTKLocalizationComponent::Proc,124449,0,0,0,1656495040920378685,1656495040920378685,1656495040920378685,0,
133,1656495041001653431,1656495041001756974,Timing,RTKLocalizationComponent::Proc,103543,0,0,0,1656495041001756974,1656495041001756974,1656495041001756974,0,
134,1656495041080451712,1656495041080535156,Timing,RTKLocalizationComponent::Proc,83444,0,0,0,1656495041080535156,1656495041080535156,1656495041080535156,0,
135,1656495041160361482,1656495041160431013,Timing,RTKLocalizationComponent::Proc,69531,0,0,0,1656495041160431013,1656495041160431013,1656495041160431013,0,
136,1656495041240516371,1656495041240632605,Timing,RTKLocalizationComponent::Proc,116234,0,0,0,1656495041240632605,1656495041240632605,1656495041240632605,0,
137,1656495041320346248,1656495041320436229,Timing,RTKLocalizationComponent::Proc,89981,0,0,0,1656495041320436229,1656495041320436229,1656495041320436229,0,
138,1656495041400310144,1656495041400423090,Timing,RTKLocalizationComponent::Proc,112946,0,0,0,1656495041400423090,1656495041400423090,1656495041400423090,0,
139,1656495041480365561,1656495041480483157,Timing,RTKLocalizationComponent::Proc,117596,0,0,0,1656495041480483157,1656495041480483157,1656495041480483157,0,
140,1656495041560311308,1656495041560433608,Timing,RTKLocalizationComponent::Proc,122300,0,0,0,1656495041560433608,1656495041560433608,1656495041560433608,0,
141,1656495041640301470,1656495041640389543,Timing,RTKLocalizationComponent::Proc,88073,0,0,0,1656495041640389543,1656495041640389543,1656495041640389543,0,
142,1656495041720243678,1656495041720330513,Timing,RTKLocalizationComponent::Proc,86835,0,0,0,1656495041720330513,1656495041720330513,1656495041720330513,0,
143,1656495041800320391,1656495041800477987,Timing,RTKLocalizationComponent::Proc,157596,0,0,0,1656495041800477987,1656495041800477987,1656495041800477987,0,
144,1656495041880320081,1656495041880404389,Timing,RTKLocalizationComponent::Proc,84308,0,0,0,1656495041880404389,1656495041880404389,1656495041880404389,0,
145,1656495041960561286,1656495041960636257,Timing,RTKLocalizationComponent::Proc,74971,0,0,0,1656495041960636257,1656495041960636257,1656495041960636257,0,
146,1656495042040272392,1656495042040347169,Timing,RTKLocalizationComponent::Proc,74777,0,0,0,1656495042040347169,1656495042040347169,1656495042040347169,0,
147,1656495042120341650,1656495042120425878,Timing,RTKLocalizationComponent::Proc,84228,0,0,0,1656495042120425878,1656495042120425878,1656495042120425878,0,
148,1656495042200664430,1656495042200850004,Timing,RTKLocalizationComponent::Proc,185574,0,0,0,1656495042200850004,1656495042200850004,1656495042200850004,0,
149,1656495042280480068,1656495042280704905,Timing,RTKLocalizationComponent::Proc,224837,0,0,0,1656495042280704905,1656495042280704905,1656495042280704905,0,
150,1656495042360328787,1656495042360404572,Timing,RTKLocalizationComponent::Proc,75785,0,0,0,1656495042360404572,1656495042360404572,1656495042360404572,0,
151,1656495042440424250,1656495042440538248,Timing,RTKLocalizationComponent::Proc,113998,0,0,0,1656495042440538248,1656495042440538248,1656495042440538248,0,
152,1656495042520295934,1656495042520374384,Timing,RTKLocalizationComponent::Proc,78450,0,0,0,1656495042520374384,1656495042520374384,1656495042520374384,0,
153,1656495042600337474,1656495042600441618,Timing,RTKLocalizationComponent::Proc,104144,0,0,0,1656495042600441618,1656495042600441618,1656495042600441618,0,
154,1656495042680964881,1656495042681050210,Timing,RTKLocalizationComponent::Proc,85329,0,0,0,1656495042681050210,1656495042681050210,1656495042681050210,0,
155,1656495042760280569,1656495042760358621,Timing,RTKLocalizationComponent::Proc,78052,0,0,0,1656495042760358621,1656495042760358621,1656495042760358621,0,
156,1656495042840307597,1656495042840454955,Timing,RTKLocalizationComponent::Proc,147358,0,0,0,1656495042840454955,1656495042840454955,1656495042840454955,0,
157,1656495042923761009,1656495042923868800,Timing,RTKLocalizationComponent::Proc,107791,0,0,0,1656495042923868800,1656495042923868800,1656495042923868800,0,
158,1656495043000293731,1656495043000369595,Timing,RTKLocalizationComponent::Proc,75864,0,0,0,1656495043000369595,1656495043000369595,1656495043000369595,0,
159,1656495043080455331,1656495043080751032,Timing,RTKLocalizationComponent::Proc,295701,0,0,0,1656495043080751032,1656495043080751032,1656495043080751032,0,
160,1656495043160323466,1656495043160408293,Timing,RTKLocalizationComponent::Proc,84827,0,0,0,1656495043160408293,1656495043160408293,1656495043160408293,0,
161,1656495043240646703,1656495043240787198,Timing,RTKLocalizationComponent::Proc,140495,0,0,0,1656495043240787198,1656495043240787198,1656495043240787198,0,
162,1656495043328221332,1656495043328308601,Timing,RTKLocalizationComponent::Proc,87269,0,0,0,1656495043328308601,1656495043328308601,1656495043328308601,0,
163,1656495043406451538,1656495043406554038,Timing,RTKLocalizationComponent::Proc,102500,0,0,0,1656495043406554038,1656495043406554038,1656495043406554038,0,
164,1656495043491447516,1656495043491537121,Timing,RTKLocalizationComponent::Proc,89605,0,0,0,1656495043491537121,1656495043491537121,1656495043491537121,0,
165,1656495043566327003,1656495043566412048,Timing,RTKLocalizationComponent::Proc,85045,0,0,0,1656495043566412048,1656495043566412048,1656495043566412048,0,
166,1656495043646560973,1656495043646667795,Timing,RTKLocalizationComponent::Proc,106822,0,0,0,1656495043646667795,1656495043646667795,1656495043646667795,0,
167,1656495043726251944,1656495043726366175,Timing,RTKLocalizationComponent::Proc,114231,0,0,0,1656495043726366175,1656495043726366175,1656495043726366175,0,
168,1656495043806343253,1656495043806425217,Timing,RTKLocalizationComponent::Proc,81964,0,0,0,1656495043806425217,1656495043806425217,1656495043806425217,0,
169,1656495043886216304,1656495043886354219,Timing,RTKLocalizationComponent::Proc,137915,0,0,0,1656495043886354219,1656495043886354219,1656495043886354219,0,
170,1656495043966302461,1656495043966415010,Timing,RTKLocalizationComponent::Proc,112549,0,0,0,1656495043966415010,1656495043966415010,1656495043966415010,0,
171,1656495044046232887,1656495044046371324,Timing,RTKLocalizationComponent::Proc,138437,0,0,0,1656495044046371324,1656495044046371324,1656495044046371324,0,
172,1656495044126292174,1656495044126409614,Timing,RTKLocalizationComponent::Proc,117440,0,0,0,1656495044126409614,1656495044126409614,1656495044126409614,0,
173,1656495044206515053,1656495044206628710,Timing,RTKLocalizationComponent::Proc,113657,0,0,0,1656495044206628710,1656495044206628710,1656495044206628710,0,
174,1656495044293178933,1656495044293268960,Timing,RTKLocalizationComponent::Proc,90027,0,0,0,1656495044293268960,1656495044293268960,1656495044293268960,0,
175,1656495044367954350,1656495044368091064,Timing,RTKLocalizationComponent::Proc,136714,0,0,0,1656495044368091064,1656495044368091064,1656495044368091064,0,
176,1656495044446242210,1656495044446317410,Timing,RTKLocalizationComponent::Proc,75200,0,0,0,1656495044446317410,1656495044446317410,1656495044446317410,0,
177,1656495044526227342,1656495044526314901,Timing,RTKLocalizationComponent::Proc,87559,0,0,0,1656495044526314901,1656495044526314901,1656495044526314901,0,
178,1656495044606329477,1656495044606407947,Timing,RTKLocalizationComponent::Proc,78470,0,0,0,1656495044606407947,1656495044606407947,1656495044606407947,0,
179,1656495044686400817,1656495044686510424,Timing,RTKLocalizationComponent::Proc,109607,0,0,0,1656495044686510424,1656495044686510424,1656495044686510424,0,
180,1656495044766316772,1656495044766437584,Timing,RTKLocalizationComponent::Proc,120812,0,0,0,1656495044766437584,1656495044766437584,1656495044766437584,0,
181,1656495044846263596,1656495044846362283,Timing,RTKLocalizationComponent::Proc,98687,0,0,0,1656495044846362283,1656495044846362283,1656495044846362283,0,
182,1656495044926477778,1656495044926627733,Timing,RTKLocalizationComponent::Proc,149955,0,0,0,1656495044926627733,1656495044926627733,1656495044926627733,0,
183,1656495045006260709,1656495045006340280,Timing,RTKLocalizationComponent::Proc,79571,0,0,0,1656495045006340280,1656495045006340280,1656495045006340280,0,
184,1656495045087527103,1656495045087610728,Timing,RTKLocalizationComponent::Proc,83625,0,0,0,1656495045087610728,1656495045087610728,1656495045087610728,0,
185,1656495045168244103,1656495045168350998,Timing,RTKLocalizationComponent::Proc,106895,0,0,0,1656495045168350998,1656495045168350998,1656495045168350998,0,
186,1656495045246277077,1656495045246359322,Timing,RTKLocalizationComponent::Proc,82245,0,0,0,1656495045246359322,1656495045246359322,1656495045246359322,0,
