ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
1656595308248683560,1656595308261120160,Timing,FusionCameraDetectionComponent::OnReceiveImage,12436600,0,0,0,0,0,1656595308261120160,1656595308261120160,1656595308261120160,1656595308261120160,1656595308261120160,0,0
1656595308285767081,1656595308360210699,Timing,FusionCameraDetectionComponent::OnReceiveImage,74443618,1656595308331604616,0,0,0,0,28606083,1656595308360210699,1656595308360210699,1656595308360210699,1656595308360210699,1,0
1656595308331609596,1656595308405538879,Timing,FusionCameraDetectionComponent::OnReceiveImage,73929283,1656595308360267003,0,0,0,0,45271876,1656595308405538879,1656595308405538879,1656595308405538879,1656595308405538879,1,0
1656595308360268126,1656595308440749821,Timing,FusionCameraDetectionComponent::OnReceiveImage,80481695,1656595308405591842,0,0,0,0,35157979,1656595308440749821,1656595308440749821,1656595308440749821,1656595308440749821,1,0
1656595308405592752,1656595308457200416,Timing,FusionCameraDetectionComponent::OnReceiveImage,51607664,1656595308440797339,0,0,0,0,16403077,1656595308457200416,1656595308457200416,1656595308457200416,1656595308457200416,1,0
1656595308440797997,1656595308474553492,Timing,FusionCameraDetectionComponent::OnReceiveImage,33755495,1656595308440797339,0,0,0,0,33756153,1656595308474553492,1656595308474553492,1656595308474553492,1656595308474553492,1,0
1656595308480997949,1656595308504325092,Timing,FusionCameraDetectionComponent::OnReceiveImage,23327143,1656595308485464687,0,0,0,0,18860405,1656595308504325092,1656595308504325092,1656595308504325092,1656595308504325092,1,0
1656595308485466773,1656595308526471853,Timing,FusionCameraDetectionComponent::OnReceiveImage,41005080,1656595308485464687,0,0,0,0,41007166,1656595308526471853,1656595308526471853,1656595308526471853,1656595308526471853,1,0
1656595308555904452,1656595308581655554,Timing,FusionCameraDetectionComponent::OnReceiveImage,25751102,1656595308561973188,0,0,0,0,19682366,1656595308581655554,1656595308581655554,1656595308581655554,1656595308581655554,1,0
1656595308561974358,1656595308609884533,Timing,FusionCameraDetectionComponent::OnReceiveImage,47910175,1656595308561973188,0,0,0,0,47911345,1656595308609884533,1656595308609884533,1656595308609884533,1656595308609884533,1,0
1656595308625449342,1656595308650818139,Timing,FusionCameraDetectionComponent::OnReceiveImage,25368797,1656595308628530160,0,0,0,0,22287979,1656595308650818139,1656595308650818139,1656595308650818139,1656595308650818139,1,0
1656595308628531134,1656595308671876997,Timing,FusionCameraDetectionComponent::OnReceiveImage,43345863,1656595308628530160,0,0,0,0,43346837,1656595308671876997,1656595308671876997,1656595308671876997,1656595308671876997,1,0
1656595308694626045,1656595308716350510,Timing,FusionCameraDetectionComponent::OnReceiveImage,21724465,1656595308701688328,0,0,0,0,14662182,1656595308716350510,1656595308716350510,1656595308716350510,1656595308716350510,1,0
1656595308701689397,1656595308737056297,Timing,FusionCameraDetectionComponent::OnReceiveImage,35366900,1656595308701688328,0,0,0,0,35367969,1656595308737056297,1656595308737056297,1656595308737056297,1656595308737056297,1,0
1656595308779464403,1656595308809363371,Timing,FusionCameraDetectionComponent::OnReceiveImage,29898968,1656595308781964802,0,0,0,0,27398569,1656595308809363371,1656595308809363371,1656595308809363371,1656595308809363371,1,0
1656595308781966675,1656595308828081225,Timing,FusionCameraDetectionComponent::OnReceiveImage,46114550,1656595308781964802,0,0,0,0,46116423,1656595308828081225,1656595308828081225,1656595308828081225,1656595308828081225,1,0
