ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
1656595308253118592,1656595308265483029,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12364437,0,0,0,0,0,1656595308265483029,1656595308265483029,1656595308265483029,1656595308265483029,1656595308265483029,0,0
1656595308289790054,1656595308302169394,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12379340,0,0,0,0,0,1656595308302169394,1656595308302169394,1656595308302169394,1656595308302169394,1656595308302169394,0,0
1656595308314877683,1656595308327297534,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12419851,0,0,0,0,0,1656595308327297534,1656595308327297534,1656595308327297534,1656595308327297534,1656595308327297534,0,0
1656595308331466565,1656595308343953663,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12487098,0,0,0,0,0,1656595308343953663,1656595308343953663,1656595308343953663,1656595308343953663,1656595308343953663,0,0
1656595308349902884,1656595308362441685,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12538801,0,0,0,0,0,1656595308362441685,1656595308362441685,1656595308362441685,1656595308362441685,1656595308362441685,0,0
1656595308354921724,1656595308374931436,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,20009712,0,0,0,0,0,1656595308374931436,1656595308374931436,1656595308374931436,1656595308374931436,1656595308374931436,0,0
1656595308394657721,1656595308394924617,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,266896,0,0,0,0,0,1656595308394924617,1656595308394924617,1656595308394924617,1656595308394924617,1656595308394924617,0,0
1656595308401218682,1656595308403147299,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,1928617,0,0,0,0,0,1656595308403147299,1656595308403147299,1656595308403147299,1656595308403147299,1656595308403147299,1,0
1656595308480961550,1656595308481023390,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,61840,0,0,0,0,0,1656595308481023390,1656595308481023390,1656595308481023390,1656595308481023390,1656595308481023390,0,0
1656595308485470700,1656595308485508866,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,38166,0,0,0,0,0,1656595308485508866,1656595308485508866,1656595308485508866,1656595308485508866,1656595308485508866,0,0
1656595308555921606,1656595308556059174,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,137568,0,0,0,0,0,1656595308556059174,1656595308556059174,1656595308556059174,1656595308556059174,1656595308556059174,0,0
1656595308561966949,1656595308562814008,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,847059,0,0,0,0,0,1656595308562814008,1656595308562814008,1656595308562814008,1656595308562814008,1656595308562814008,1,0
1656595308625208944,1656595308625276285,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,67341,0,0,0,0,0,1656595308625276285,1656595308625276285,1656595308625276285,1656595308625276285,1656595308625276285,0,0
1656595308627694456,1656595308627730592,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,36136,0,0,0,0,0,1656595308627730592,1656595308627730592,1656595308627730592,1656595308627730592,1656595308627730592,0,0
1656595308694627650,1656595308696715479,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,2087829,0,0,0,0,0,1656595308696715479,1656595308696715479,1656595308696715479,1656595308696715479,1656595308696715479,1,0
1656595308702033485,1656595308702213609,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,180124,0,0,0,0,0,1656595308702213609,1656595308702213609,1656595308702213609,1656595308702213609,1656595308702213609,0,0
1656595308779461246,1656595308779504245,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,42999,0,0,0,0,0,1656595308779504245,1656595308779504245,1656595308779504245,1656595308779504245,1656595308779504245,0,0
1656595308781982930,1656595308782010895,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,27965,0,0,0,0,0,1656595308782010895,1656595308782010895,1656595308782010895,1656595308782010895,1656595308782010895,0,0
1656595308846004881,1656595308846053651,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,48770,0,0,0,0,0,1656595308846053651,1656595308846053651,1656595308846053651,1656595308846053651,1656595308846053651,0,0
1656595308849320591,1656595308850141629,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,821038,0,0,0,0,0,1656595308850141629,1656595308850141629,1656595308850141629,1656595308850141629,1656595308850141629,1,0
1656595308885166553,1656595308885212756,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,46203,0,0,0,0,0,1656595308885212756,1656595308885212756,1656595308885212756,1656595308885212756,1656595308885212756,0,0
1656595308892702190,1656595308892763911,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,61721,0,0,0,0,0,1656595308892763911,1656595308892763911,1656595308892763911,1656595308892763911,1656595308892763911,0,0
