ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
1656595307901322856,1656595307913877303,Timing,DetectionComponent::Proc,12554447,0,0,0,0,0,1656595307913877303,1656595307913877303,1656595307913877303,1656595307913877303,1656595307913877303,0,0
1656595307963837148,1656595307976195745,Timing,DetectionComponent::Proc,12358597,0,0,0,0,0,1656595307976195745,1656595307976195745,1656595307976195745,1656595307976195745,1656595307976195745,0,0
1656595308123983711,1656595308136344835,Timing,DetectionComponent::Proc,12361124,0,0,0,0,0,1656595308136344835,1656595308136344835,1656595308136344835,1656595308136344835,1656595308136344835,0,0
1656595308218602869,1656595308231044615,Timing,DetectionComponent::Proc,12441746,0,0,0,0,0,1656595308231044615,1656595308231044615,1656595308231044615,1656595308231044615,1656595308231044615,0,0
1656595308319822699,1656595308358110460,Timing,DetectionComponent::Proc,38287761,0,1656595308319820571,0,0,0,1656595308358110460,38289889,1656595308358110460,1656595308358110460,1656595308358110460,1,9818
1656595308371093504,1656595308401739266,Timing,DetectionComponent::Proc,30645762,0,1656595308371091958,0,0,0,1656595308401739266,30647308,1656595308401739266,1656595308401739266,1656595308401739266,1,9818
1656595308527809072,1656595308555525965,Timing,DetectionComponent::Proc,27716893,0,1656595308527807877,0,0,0,1656595308555525965,27718088,1656595308555525965,1656595308555525965,1656595308555525965,1,9818
1656595308595464609,1656595308615847712,Timing,DetectionComponent::Proc,20383103,0,1656595308595463355,0,0,0,1656595308615847712,20384357,1656595308615847712,1656595308615847712,1656595308615847712,1,9818
1656595308755524723,1656595308771712619,Timing,DetectionComponent::Proc,16187896,0,1656595308755523512,0,0,0,1656595308771712619,16189107,1656595308771712619,1656595308771712619,1656595308771712619,1,9819
1656595308854444119,1656595308873373537,Timing,DetectionComponent::Proc,18929418,0,1656595308854443154,0,0,0,1656595308873373537,18930383,1656595308873373537,1656595308873373537,1656595308873373537,1,9819
1656595308908844568,1656595308925525144,Timing,DetectionComponent::Proc,16680576,0,1656595308908843435,0,0,0,1656595308925525144,16681709,1656595308925525144,1656595308925525144,1656595308925525144,1,9819
1656595309025775007,1656595309041643476,Timing,DetectionComponent::Proc,15868469,0,1656595309025770425,0,0,0,1656595309041643476,15873051,1656595309041643476,1656595309041643476,1656595309041643476,1,9819
1656595309131345580,1656595309153438110,Timing,DetectionComponent::Proc,22092530,0,1656595309131344110,0,0,0,1656595309153438110,22094000,1656595309153438110,1656595309153438110,1656595309153438110,1,9819
1656595309212638111,1656595309228599076,Timing,DetectionComponent::Proc,15960965,0,1656595309212636770,0,0,0,1656595309228599076,15962306,1656595309228599076,1656595309228599076,1656595309228599076,1,9819
1656595309322496102,1656595309350303235,Timing,DetectionComponent::Proc,27807133,0,1656595309322494425,0,0,0,1656595309350303235,27808810,1656595309350303235,1656595309350303235,1656595309350303235,1,9818
1656595309395981721,1656595309419707644,Timing,DetectionComponent::Proc,23725923,0,1656595309395979299,0,0,0,1656595309419707644,23728345,1656595309419707644,1656595309419707644,1656595309419707644,1,9818
1656595309498396332,1656595309518709272,Timing,DetectionComponent::Proc,20312940,0,1656595309498393668,0,0,0,1656595309518709272,20315604,1656595309518709272,1656595309518709272,1656595309518709272,1,9818
