ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
1656595308358179853,1656595308358410932,Timing,RecognitionComponent::Proc,231079,0,1656595308319820571,0,0,0,1656595308358410932,38590361,1656595308358410932,1656595308358410932,1656595308358410932,1,4
1656595308401789447,1656595308402008808,Timing,RecognitionComponent::Proc,219361,0,1656595308371091958,0,0,0,1656595308402008808,30916850,1656595308402008808,1656595308402008808,1656595308402008808,1,3
1656595308555617648,1656595308556823937,Timing,RecognitionComponent::Proc,1206289,0,1656595308527807877,0,0,0,1656595308556823937,29016060,1656595308556823937,1656595308556823937,1656595308556823937,1,3
1656595308615909471,1656595308616106806,Timing,RecognitionComponent::Proc,197335,0,1656595308595463355,0,0,0,1656595308616106806,20643451,1656595308616106806,1656595308616106806,1656595308616106806,1,4
1656595308771764433,1656595308771917841,Timing,RecognitionComponent::Proc,153408,0,1656595308755523512,0,0,0,1656595308771917841,16394329,1656595308771917841,1656595308771917841,1656595308771917841,1,2
1656595308873437379,1656595308873640261,Timing,RecognitionComponent::Proc,202882,0,1656595308854443154,0,0,0,1656595308873640261,19197107,1656595308873640261,1656595308873640261,1656595308873640261,1,1
1656595308925603943,1656595308925821140,Timing,RecognitionComponent::Proc,217197,0,1656595308908843435,0,0,0,1656595308925821140,16977705,1656595308925821140,1656595308925821140,1656595308925821140,1,2
1656595309041733607,1656595309041914020,Timing,RecognitionComponent::Proc,180413,0,1656595309025770425,0,0,0,1656595309041914020,16143595,1656595309041914020,1656595309041914020,1656595309041914020,1,2
1656595309153487905,1656595309153662731,Timing,RecognitionComponent::Proc,174826,0,1656595309131344110,0,0,0,1656595309153662731,22318621,1656595309153662731,1656595309153662731,1656595309153662731,1,3
1656595309228674284,1656595309228881864,Timing,RecognitionComponent::Proc,207580,0,1656595309212636770,0,0,0,1656595309228881864,16245094,1656595309228881864,1656595309228881864,1656595309228881864,1,2
1656595309350379888,1656595309350597449,Timing,RecognitionComponent::Proc,217561,0,1656595309322494425,0,0,0,1656595309350597449,28103024,1656595309350597449,1656595309350597449,1656595309350597449,1,4
1656595309419760968,1656595309419947637,Timing,RecognitionComponent::Proc,186669,0,1656595309395979299,0,0,0,1656595309419947637,23968338,1656595309419947637,1656595309419947637,1656595309419947637,1,4
1656595309518792670,1656595309519079612,Timing,RecognitionComponent::Proc,286942,0,1656595309498393668,0,0,0,1656595309519079612,20685944,1656595309519079612,1656595309519079612,1656595309519079612,1,3
1656595309615753650,1656595309616014444,Timing,RecognitionComponent::Proc,260794,0,1656595309593378181,0,0,0,1656595309616014444,22636263,1656595309616014444,1656595309616014444,1656595309616014444,1,3
1656595309730539316,1656595309730793117,Timing,RecognitionComponent::Proc,253801,0,1656595309715020433,0,0,0,1656595309730793117,15772684,1656595309730793117,1656595309730793117,1656595309730793117,1,4
1656595309816794391,1656595309816997493,Timing,RecognitionComponent::Proc,203102,0,1656595309803537738,0,0,0,1656595309816997493,13459755,1656595309816997493,1656595309816997493,1656595309816997493,1,3
1656595309935803447,1656595309936097783,Timing,RecognitionComponent::Proc,294336,0,1656595309922534052,0,0,0,1656595309936097783,13563731,1656595309936097783,1656595309936097783,1656595309936097783,1,3
1656595310034122622,1656595310034329646,Timing,RecognitionComponent::Proc,207024,0,1656595310019495571,0,0,0,1656595310034329646,14834075,1656595310034329646,1656595310034329646,1656595310034329646,1,3
1656595310144670482,1656595310144810297,Timing,RecognitionComponent::Proc,139815,0,1656595310116710899,0,0,0,1656595310144810297,28099398,1656595310144810297,1656595310144810297,1656595310144810297,1,1
1656595310187644863,1656595310187893987,Timing,RecognitionComponent::Proc,249124,0,1656595310161842921,0,0,0,1656595310187893987,26051066,1656595310187893987,1656595310187893987,1656595310187893987,1,3
1656595310346721638,1656595310346959868,Timing,RecognitionComponent::Proc,238230,0,1656595310326263627,0,0,0,1656595310346959868,20696241,1656595310346959868,1656595310346959868,1656595310346959868,1,3
1656595310416965169,1656595310417182121,Timing,RecognitionComponent::Proc,216952,0,1656595310396620569,0,0,0,1656595310417182121,20561552,1656595310417182121,1656595310417182121,1656595310417182121,1,4
1656595310579093975,1656595310579424816,Timing,RecognitionComponent::Proc,330841,0,1656595310561107792,0,0,0,1656595310579424816,18317024,1656595310579424816,1656595310579424816,1656595310579424816,1,2
1656595310691238327,1656595310691303335,Timing,RecognitionComponent::Proc,65008,0,1656595310670731100,0,0,0,1656595310691303335,20572235,1656595310691303335,1656595310691303335,1656595310691303335,1,0
1656595310782030169,1656595310782676601,Timing,RecognitionComponent::Proc,646432,0,1656595310763355184,0,0,0,1656595310782676601,19321417,1656595310782676601,1656595310782676601,1656595310782676601,1,0
1656595310901186081,1656595310901682844,Timing,RecognitionComponent::Proc,496763,0,1656595310885794849,0,0,0,1656595310901682844,15887995,1656595310901682844,1656595310901682844,1656595310901682844,1,1
1656595310969130493,1656595310969341546,Timing,RecognitionComponent::Proc,211053,0,1656595310948180305,0,0,0,1656595310969341546,21161241,1656595310969341546,1656595310969341546,1656595310969341546,1,2
1656595311117594759,1656595311117728064,Timing,RecognitionComponent::Proc,133305,0,1656595311103053381,0,0,0,1656595311117728064,14674683,1656595311117728064,1656595311117728064,1656595311117728064,1,1
1656595311160313189,1656595311160738504,Timing,RecognitionComponent::Proc,425315,0,1656595311136931737,0,0,0,1656595311160738504,23806767,1656595311160738504,1656595311160738504,1656595311160738504,1,2
1656595311245171113,1656595311245375697,Timing,RecognitionComponent::Proc,204584,0,1656595311229783075,0,0,0,1656595311245375697,15592622,1656595311245375697,1656595311245375697,1656595311245375697,1,1
1656595311392935349,1656595311393066830,Timing,RecognitionComponent::Proc,131481,0,1656595311362722931,0,0,0,1656595311393066830,30343899,1656595311393066830,1656595311393066830,1656595311393066830,1,0
1656595311452229939,1656595311452328065,Timing,RecognitionComponent::Proc,98126,0,1656595311437487553,0,0,0,1656595311452328065,14840512,1656595311452328065,1656595311452328065,1656595311452328065,1,0
1656595311588808232,1656595311588899679,Timing,RecognitionComponent::Proc,91447,0,1656595311575334124,0,0,0,1656595311588899679,13565555,1656595311588899679,1656595311588899679,1656595311588899679,1,0
1656595311738126049,1656595311738273863,Timing,RecognitionComponent::Proc,147814,0,1656595311722866884,0,0,0,1656595311738273863,15406979,1656595311738273863,1656595311738273863,1656595311738273863,1,1
1656595311788588034,1656595311788809031,Timing,RecognitionComponent::Proc,220997,0,1656595311762498441,0,0,0,1656595311788809031,26310590,1656595311788809031,1656595311788809031,1656595311788809031,1,1
1656595311881405919,1656595311881516420,Timing,RecognitionComponent::Proc,110501,0,1656595311864954872,0,0,0,1656595311881516420,16561548,1656595311881516420,1656595311881516420,1656595311881516420,1,0
1656595312004622867,1656595312004781369,Timing,RecognitionComponent::Proc,158502,0,1656595311984964828,0,0,0,1656595312004781369,19816541,1656595312004781369,1656595312004781369,1656595312004781369,1,1
1656595312098653342,1656595312098813668,Timing,RecognitionComponent::Proc,160326,0,1656595312078348057,0,0,0,1656595312098813668,20465611,1656595312098813668,1656595312098813668,1656595312098813668,1,0
1656595312187591506,1656595312187701671,Timing,RecognitionComponent::Proc,110165,0,1656595312169472705,0,0,0,1656595312187701671,18228966,1656595312187701671,1656595312187701671,1656595312187701671,1,0
1656595312285725980,1656595312285809648,Timing,RecognitionComponent::Proc,83668,0,1656595312261752320,0,0,0,1656595312285809648,24057328,1656595312285809648,1656595312285809648,1656595312285809648,1,0
1656595312373836388,1656595312382940896,Timing,RecognitionComponent::Proc,9104508,0,1656595312356533196,0,0,0,1656595312382940896,26407700,1656595312382940896,1656595312382940896,1656595312382940896,1,0
1656595312471915209,1656595312472001006,Timing,RecognitionComponent::Proc,85797,0,1656595312454420788,0,0,0,1656595312472001006,17580218,1656595312472001006,1656595312472001006,1656595312472001006,1,0
1656595312549029756,1656595312549099026,Timing,RecognitionComponent::Proc,69270,0,1656595312534628355,0,0,0,1656595312549099026,14470671,1656595312549099026,1656595312549099026,1656595312549099026,1,0
1656595312640047468,1656595312640209745,Timing,RecognitionComponent::Proc,162277,0,1656595312624455984,0,0,0,1656595312640209745,15753761,1656595312640209745,1656595312640209745,1656595312640209745,1,0
1656595312766573452,1656595312766630167,Timing,RecognitionComponent::Proc,56715,0,1656595312743859134,0,0,0,1656595312766630167,22771033,1656595312766630167,1656595312766630167,1656595312766630167,1,0
1656595312860667137,1656595312860855957,Timing,RecognitionComponent::Proc,188820,0,1656595312841817441,0,0,0,1656595312860855957,19038516,1656595312860855957,1656595312860855957,1656595312860855957,1,0
1656595312981593190,1656595312981743377,Timing,RecognitionComponent::Proc,150187,0,1656595312961490760,0,0,0,1656595312981743377,20252617,1656595312981743377,1656595312981743377,1656595312981743377,1,1
1656595313104321828,1656595313104566110,Timing,RecognitionComponent::Proc,244282,0,1656595313084812096,0,0,0,1656595313104566110,19754014,1656595313104566110,1656595313104566110,1656595313104566110,1,1
1656595313146895533,1656595313147066625,Timing,RecognitionComponent::Proc,171092,0,1656595313124490418,0,0,0,1656595313147066625,22576207,1656595313147066625,1656595313147066625,1656595313147066625,1,1
1656595313273100205,1656595313273160822,Timing,RecognitionComponent::Proc,60617,0,1656595313259351718,0,0,0,1656595313273160822,13809104,1656595313273160822,1656595313273160822,1656595313273160822,1,0
1656595313348517207,1656595313348669114,Timing,RecognitionComponent::Proc,151907,0,1656595313333118569,0,0,0,1656595313348669114,15550545,1656595313348669114,1656595313348669114,1656595313348669114,1,1
1656595313437605692,1656595313437771709,Timing,RecognitionComponent::Proc,166017,0,1656595313423329716,0,0,0,1656595313437771709,14441993,1656595313437771709,1656595313437771709,1656595313437771709,1,1
1656595313576860499,1656595313576997257,Timing,RecognitionComponent::Proc,136758,0,1656595313558956484,0,0,0,1656595313576997257,18040773,1656595313576997257,1656595313576997257,1656595313576997257,1,1
1656595313684993161,1656595313685111560,Timing,RecognitionComponent::Proc,118399,0,1656595313671156663,0,0,0,1656595313685111560,13954897,1656595313685111560,1656595313685111560,1656595313685111560,1,1
1656595313787247309,1656595313787375727,Timing,RecognitionComponent::Proc,128418,0,1656595313767945752,0,0,0,1656595313787375727,19429975,1656595313787375727,1656595313787375727,1656595313787375727,1,1
1656595313942797293,1656595313942876969,Timing,RecognitionComponent::Proc,79676,0,1656595313925424112,0,0,0,1656595313942876969,17452857,1656595313942876969,1656595313942876969,1656595313942876969,1,0
1656595313989133815,1656595313989231589,Timing,RecognitionComponent::Proc,97774,0,1656595313959490563,0,0,0,1656595313989231589,29741026,1656595313989231589,1656595313989231589,1656595313989231589,1,0
1656595314049243601,1656595314049299068,Timing,RecognitionComponent::Proc,55467,0,1656595314034642277,0,0,0,1656595314049299068,14656791,1656595314049299068,1656595314049299068,1656595314049299068,1,0
1656595314219292530,1656595314219371386,Timing,RecognitionComponent::Proc,78856,0,1656595314206104447,0,0,0,1656595314219371386,13266939,1656595314219371386,1656595314219371386,1656595314219371386,1,0
1656595314286972063,1656595314287095003,Timing,RecognitionComponent::Proc,122940,0,1656595314257705334,0,0,0,1656595314287095003,29389669,1656595314287095003,1656595314287095003,1656595314287095003,1,1
1656595314369443392,1656595314369590677,Timing,RecognitionComponent::Proc,147285,0,1656595314350762355,0,0,0,1656595314369590677,18828322,1656595314369590677,1656595314369590677,1656595314369590677,1,0
1656595314450892620,1656595314450998315,Timing,RecognitionComponent::Proc,105695,0,1656595314431592083,0,0,0,1656595314450998315,19406232,1656595314450998315,1656595314450998315,1656595314450998315,1,0
1656595314571160480,1656595314571255529,Timing,RecognitionComponent::Proc,95049,0,1656595314556792641,0,0,0,1656595314571255529,14462888,1656595314571255529,1656595314571255529,1656595314571255529,1,0
1656595314716295901,1656595314716370533,Timing,RecognitionComponent::Proc,74632,0,1656595314701971051,0,0,0,1656595314716370533,14399482,1656595314716370533,1656595314716370533,1656595314716370533,1,0
1656595314753225667,1656595314753306387,Timing,RecognitionComponent::Proc,80720,0,1656595314732978977,0,0,0,1656595314753306387,20327410,1656595314753306387,1656595314753306387,1656595314753306387,1,0
1656595314837811237,1656595314838358962,Timing,RecognitionComponent::Proc,547725,0,1656595314824112404,0,0,0,1656595314838358962,14246558,1656595314838358962,1656595314838358962,1656595314838358962,1,0
1656595314969357786,1656595314969456054,Timing,RecognitionComponent::Proc,98268,0,1656595314938471149,0,0,0,1656595314969456054,30984905,1656595314969456054,1656595314969456054,1656595314969456054,1,0
1656595315052979417,1656595315053118380,Timing,RecognitionComponent::Proc,138963,0,1656595315037516013,0,0,0,1656595315053118380,15602367,1656595315053118380,1656595315053118380,1656595315053118380,1,0
1656595315188893059,1656595315188958482,Timing,RecognitionComponent::Proc,65423,0,1656595315166670857,0,0,0,1656595315188958482,22287625,1656595315188958482,1656595315188958482,1656595315188958482,1,0
1656595315348613001,1656595315348663014,Timing,RecognitionComponent::Proc,50013,0,1656595315329212685,0,0,0,1656595315348663014,19450329,1656595315348663014,1656595315348663014,1656595315348663014,1,0
1656595315391266368,1656595315391361618,Timing,RecognitionComponent::Proc,95250,0,1656595315363133907,0,0,0,1656595315391361618,28227711,1656595315391361618,1656595315391361618,1656595315391361618,1,0
1656595315480494567,1656595315480578277,Timing,RecognitionComponent::Proc,83710,0,1656595315465129268,0,0,0,1656595315480578277,15449009,1656595315480578277,1656595315480578277,1656595315480578277,1,0
1656595315591418415,1656595315591466142,Timing,RecognitionComponent::Proc,47727,0,1656595315564929176,0,0,0,1656595315591466142,26536966,1656595315591466142,1656595315591466142,1656595315591466142,1,0
1656595315696426361,1656595315696533810,Timing,RecognitionComponent::Proc,107449,0,1656595315673524000,0,0,0,1656595315696533810,23009810,1656595315696533810,1656595315696533810,1656595315696533810,1,1
1656595315771428129,1656595315771616509,Timing,RecognitionComponent::Proc,188380,0,1656595315755883618,0,0,0,1656595315771616509,15732891,1656595315771616509,1656595315771616509,1656595315771616509,1,1
1656595315938599284,1656595315938739131,Timing,RecognitionComponent::Proc,139847,0,1656595315918113449,0,0,0,1656595315938739131,20625682,1656595315938739131,1656595315938739131,1656595315938739131,1,0
1656595315972086801,1656595315972216065,Timing,RecognitionComponent::Proc,129264,0,1656595315938873202,0,0,0,1656595315972216065,33342863,1656595315972216065,1656595315972216065,1656595315972216065,1,1
1656595316048987330,1656595316049058589,Timing,RecognitionComponent::Proc,71259,0,1656595316032338063,0,0,0,1656595316049058589,16720526,1656595316049058589,1656595316049058589,1656595316049058589,1,0
1656595316174618511,1656595316174689824,Timing,RecognitionComponent::Proc,71313,0,1656595316157937079,0,0,0,1656595316174689824,16752745,1656595316174689824,1656595316174689824,1656595316174689824,1,0
1656595316274399950,1656595316274452994,Timing,RecognitionComponent::Proc,53044,0,1656595316260490182,0,0,0,1656595316274452994,13962812,1656595316274452994,1656595316274452994,1656595316274452994,1,0
1656595316388416665,1656595316388496364,Timing,RecognitionComponent::Proc,79699,0,1656595316365611831,0,0,0,1656595316388496364,22884533,1656595316388496364,1656595316388496364,1656595316388496364,1,0
1656595316477490334,1656595316477554573,Timing,RecognitionComponent::Proc,64239,0,1656595316454698648,0,0,0,1656595316477554573,22855925,1656595316477554573,1656595316477554573,1656595316477554573,1,0
1656595316564017900,1656595316564126588,Timing,RecognitionComponent::Proc,108688,0,1656595316546942646,0,0,0,1656595316564126588,17183942,1656595316564126588,1656595316564126588,1656595316564126588,1,0
1656595316615007493,1656595316615064291,Timing,RecognitionComponent::Proc,56798,0,1656595316594595071,0,0,0,1656595316615064291,20469220,1656595316615064291,1656595316615064291,1656595316615064291,1,0
1656595316760504701,1656595316760671374,Timing,RecognitionComponent::Proc,166673,0,1656595316730640410,0,0,0,1656595316760671374,30030964,1656595316760671374,1656595316760671374,1656595316760671374,1,0
1656595316839142604,1656595316839239644,Timing,RecognitionComponent::Proc,97040,0,1656595316824911859,0,0,0,1656595316839239644,14327785,1656595316839239644,1656595316839239644,1656595316839239644,1,0
1656595316968284935,1656595316968457805,Timing,RecognitionComponent::Proc,172870,0,1656595316946055985,0,0,0,1656595316968457805,22401820,1656595316968457805,1656595316968457805,1656595316968457805,1,1
1656595317051876058,1656595317052070639,Timing,RecognitionComponent::Proc,194581,0,1656595317030962655,0,0,0,1656595317052070639,21107984,1656595317052070639,1656595317052070639,1656595317052070639,1,1
