ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
1656595308359621247,1656595308361136996,Timing,PlanningComponent::Proc,1515749,0,1656595308319820571,1656595308274805986,0,0,1656595308361136996,41316425,86331010,1656595308361136996,1656595308361136996,1,0
1656595308404009584,1656595308404209182,Timing,PlanningComponent::Proc,199598,1656595308331604616,1656595308371091958,1656595308355368683,1656595308401214486,0,72604566,33117224,48840499,2994696,1656595308404209182,1,0
1656595308562591577,1656595308562832943,Timing,PlanningComponent::Proc,241366,1656595308485464687,1656595308527807877,1656595308451242980,1656595308401214486,0,77368256,35025066,111589963,161618457,1656595308562832943,1,0
1656595308618349454,1656595308618518096,Timing,PlanningComponent::Proc,168642,1656595308561973188,1656595308595463355,1656595308558013828,1656595308561965482,0,56544908,23054741,60504268,56552614,1656595308618518096,1,3
1656595308774324685,1656595308774502629,Timing,PlanningComponent::Proc,177944,1656595308701688328,1656595308755523512,1656595308748860462,1656595308694626254,0,72814301,18979117,25642167,79876375,1656595308774502629,1,2
1656595308880687405,1656595308880914798,Timing,PlanningComponent::Proc,227393,1656595308781964802,1656595308854443154,1656595308849544135,1656595308849319512,0,98949996,26471644,31370663,31595286,1656595308880914798,1,1
1656595308928994375,1656595308929282334,Timing,PlanningComponent::Proc,287959,1656595308885145447,1656595308908843435,1656595308849544135,1656595308849319512,0,44136887,20438899,79738199,79962822,1656595308929282334,1,2
1656595309044579814,1656595309044857896,Timing,PlanningComponent::Proc,278082,1656595308948575462,1656595309025770425,1656595309017140991,1656595308849319512,0,96282434,19087471,27716905,195538384,1656595309044857896,1,1
1656595309155809183,1656595309155967635,Timing,PlanningComponent::Proc,158452,1656595309126588456,1656595309131344110,1656595309094347402,1656595309044699933,0,29379179,24623525,61620233,111267702,1656595309155967635,1,2
1656595309232899862,1656595309233098209,Timing,PlanningComponent::Proc,198347,1656595309148671650,1656595309212636770,1656595309202893655,1656595309231039799,0,84426559,20461439,30204554,2058410,1656595309233098209,1,2
1656595309353524612,1656595309353776758,Timing,PlanningComponent::Proc,252146,1656595309300151026,1656595309322494425,1656595309289641020,1656595309231039799,0,53625732,31282333,64135738,122736959,1656595309353776758,1,2
