ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
1656595307905692336,1656595307905713478,Timing,FusionComponent::Proc,21142,0,0,0,0,0,1656595307905713478,1656595307905713478,1656595307905713478,1656595307905713478,1656595307905713478,0,0
1656595308009648804,1656595308009694766,Timing,FusionComponent::Proc,45962,0,0,0,0,0,1656595308009694766,1656595308009694766,1656595308009694766,1656595308009694766,1656595308009694766,0,0
1656595308083880941,1656595308083915181,Timing,FusionComponent::Proc,34240,0,0,0,0,0,1656595308083915181,1656595308083915181,1656595308083915181,1656595308083915181,1656595308083915181,0,0
1656595308173599665,1656595308173642602,Timing,FusionComponent::Proc,42937,0,0,0,0,0,1656595308173642602,1656595308173642602,1656595308173642602,1656595308173642602,1656595308173642602,0,0
1656595308285570058,1656595308285654684,Timing,FusionComponent::Proc,84626,0,0,0,0,0,1656595308285654684,1656595308285654684,1656595308285654684,1656595308285654684,1656595308285654684,0,0
1656595308358418144,1656595308358638946,Timing,FusionComponent::Proc,220802,0,1656595308319820571,1656595308274805986,0,0,1656595308358638946,38818375,83832960,1656595308358638946,1656595308358638946,1,0
1656595308360254014,1656595308360293774,Timing,FusionComponent::Proc,39760,0,0,0,0,0,1656595308360293774,1656595308360293774,1656595308360293774,1656595308360293774,1656595308360293774,0,0
1656595308368018791,1656595308368036166,Timing,FusionComponent::Proc,17375,0,0,0,0,0,1656595308368036166,1656595308368036166,1656595308368036166,1656595308368036166,1656595308368036166,0,0
1656595308402018033,1656595308402637018,Timing,FusionComponent::Proc,618985,1656595308331604616,1656595308371091958,1656595308355368683,0,0,71032402,31545060,47268335,1656595308402637018,1656595308402637018,1,0
1656595308405580636,1656595308405609907,Timing,FusionComponent::Proc,29271,0,0,0,0,0,1656595308405609907,1656595308405609907,1656595308405609907,1656595308405609907,1656595308405609907,0,0
1656595308440790544,1656595308440819152,Timing,FusionComponent::Proc,28608,0,0,0,0,0,1656595308440819152,1656595308440819152,1656595308440819152,1656595308440819152,1656595308440819152,0,0
1656595308451535397,1656595308451569553,Timing,FusionComponent::Proc,34156,0,0,0,0,0,1656595308451569553,1656595308451569553,1656595308451569553,1656595308451569553,1656595308451569553,0,0
1656595308457234435,1656595308457255656,Timing,FusionComponent::Proc,21221,0,0,0,0,0,1656595308457255656,1656595308457255656,1656595308457255656,1656595308457255656,1656595308457255656,0,0
1656595308474599997,1656595308474635044,Timing,FusionComponent::Proc,35047,0,0,0,0,0,1656595308474635044,1656595308474635044,1656595308474635044,1656595308474635044,1656595308474635044,0,0
1656595308504371116,1656595308504404416,Timing,FusionComponent::Proc,33300,0,0,0,0,0,1656595308504404416,1656595308504404416,1656595308504404416,1656595308504404416,1656595308504404416,0,0
1656595308526523083,1656595308526548807,Timing,FusionComponent::Proc,25724,0,0,0,0,0,1656595308526548807,1656595308526548807,1656595308526548807,1656595308526548807,1656595308526548807,0,0
1656595308556099224,1656595308556732554,Timing,FusionComponent::Proc,633330,1656595308485464687,1656595308527807877,1656595308451242980,0,0,71267867,28924677,105489574,1656595308556732554,1656595308556732554,1,0
1656595308558303882,1656595308558316803,Timing,FusionComponent::Proc,12921,0,0,0,0,0,1656595308558316803,1656595308558316803,1656595308558316803,1656595308558316803,1656595308558316803,0,0
1656595308581695261,1656595308581733671,Timing,FusionComponent::Proc,38410,0,0,0,0,0,1656595308581733671,1656595308581733671,1656595308581733671,1656595308581733671,1656595308581733671,0,0
1656595308609961656,1656595308609989572,Timing,FusionComponent::Proc,27916,0,0,0,0,0,1656595308609989572,1656595308609989572,1656595308609989572,1656595308609989572,1656595308609989572,0,0
1656595308616114796,1656595308616485146,Timing,FusionComponent::Proc,370350,1656595308561973188,1656595308595463355,1656595308558013828,0,0,54511958,21021791,58471318,1656595308616485146,1656595308616485146,1,3
1656595308650863472,1656595308650891301,Timing,FusionComponent::Proc,27829,0,0,0,0,0,1656595308650891301,1656595308650891301,1656595308650891301,1656595308650891301,1656595308650891301,0,0
1656595308667751231,1656595308667775350,Timing,FusionComponent::Proc,24119,0,0,0,0,0,1656595308667775350,1656595308667775350,1656595308667775350,1656595308667775350,1656595308667775350,0,0
1656595308671918883,1656595308671941618,Timing,FusionComponent::Proc,22735,0,0,0,0,0,1656595308671941618,1656595308671941618,1656595308671941618,1656595308671941618,1656595308671941618,0,0
1656595308716393489,1656595308716422222,Timing,FusionComponent::Proc,28733,0,0,0,0,0,1656595308716422222,1656595308716422222,1656595308716422222,1656595308716422222,1656595308716422222,0,0
1656595308737106906,1656595308737129430,Timing,FusionComponent::Proc,22524,0,0,0,0,0,1656595308737129430,1656595308737129430,1656595308737129430,1656595308737129430,1656595308737129430,0,0
1656595308761458591,1656595308761490583,Timing,FusionComponent::Proc,31992,0,0,0,0,0,1656595308761490583,1656595308761490583,1656595308761490583,1656595308761490583,1656595308761490583,0,0
1656595308771927028,1656595308772712328,Timing,FusionComponent::Proc,785300,1656595308701688328,1656595308755523512,1656595308748860462,0,0,71024000,17188816,23851866,1656595308772712328,1656595308772712328,1,2
1656595308809409078,1656595308809433387,Timing,FusionComponent::Proc,24309,0,0,0,0,0,1656595308809433387,1656595308809433387,1656595308809433387,1656595308809433387,1656595308809433387,0,0
1656595308828126969,1656595308828149569,Timing,FusionComponent::Proc,22600,0,0,0,0,0,1656595308828149569,1656595308828149569,1656595308828149569,1656595308828149569,1656595308828149569,0,0
1656595308852995672,1656595308853027569,Timing,FusionComponent::Proc,31897,0,0,0,0,0,1656595308853027569,1656595308853027569,1656595308853027569,1656595308853027569,1656595308853027569,0,0
1656595308873652261,1656595308874147888,Timing,FusionComponent::Proc,495627,1656595308781964802,1656595308854443154,1656595308849544135,0,0,92183086,19704734,24603753,1656595308874147888,1656595308874147888,1,1
1656595308878666205,1656595308878706413,Timing,FusionComponent::Proc,40208,0,0,0,0,0,1656595308878706413,1656595308878706413,1656595308878706413,1656595308878706413,1656595308878706413,0,0
1656595308900778384,1656595308900802486,Timing,FusionComponent::Proc,24102,0,0,0,0,0,1656595308900802486,1656595308900802486,1656595308900802486,1656595308900802486,1656595308900802486,0,0
1656595308925832805,1656595308926174123,Timing,FusionComponent::Proc,341318,1656595308885145447,1656595308908843435,1656595308849544135,0,0,41028676,17330688,76629988,1656595308926174123,1656595308926174123,1,2
1656595308930141253,1656595308930177482,Timing,FusionComponent::Proc,36229,0,0,0,0,0,1656595308930177482,1656595308930177482,1656595308930177482,1656595308930177482,1656595308930177482,0,0
1656595308933374275,1656595308933402810,Timing,FusionComponent::Proc,28535,0,0,0,0,0,1656595308933402810,1656595308933402810,1656595308933402810,1656595308933402810,1656595308933402810,0,0
1656595308948567906,1656595308948595608,Timing,FusionComponent::Proc,27702,0,0,0,0,0,1656595308948595608,1656595308948595608,1656595308948595608,1656595308948595608,1656595308948595608,0,0
1656595308966345834,1656595308966372439,Timing,FusionComponent::Proc,26605,0,0,0,0,0,1656595308966372439,1656595308966372439,1656595308966372439,1656595308966372439,1656595308966372439,0,0
1656595308983048072,1656595308983079994,Timing,FusionComponent::Proc,31922,0,0,0,0,0,1656595308983079994,1656595308983079994,1656595308983079994,1656595308983079994,1656595308983079994,0,0
1656595309017435023,1656595309017490278,Timing,FusionComponent::Proc,55255,0,0,0,0,0,1656595309017490278,1656595309017490278,1656595309017490278,1656595309017490278,1656595309017490278,0,0
1656595309041925332,1656595309042375596,Timing,FusionComponent::Proc,450264,1656595308948575462,1656595309025770425,1656595309017140991,0,0,93800134,16605171,25234605,1656595309042375596,1656595309042375596,1,1
1656595309066892873,1656595309066918907,Timing,FusionComponent::Proc,26034,0,0,0,0,0,1656595309066918907,1656595309066918907,1656595309066918907,1656595309066918907,1656595309066918907,0,0
1656595309094852283,1656595309094889388,Timing,FusionComponent::Proc,37105,0,0,0,0,0,1656595309094889388,1656595309094889388,1656595309094889388,1656595309094889388,1656595309094889388,0,0
1656595309095692621,1656595309095723859,Timing,FusionComponent::Proc,31238,0,0,0,0,0,1656595309095723859,1656595309095723859,1656595309095723859,1656595309095723859,1656595309095723859,0,0
1656595309123130197,1656595309123162993,Timing,FusionComponent::Proc,32796,0,0,0,0,0,1656595309123162993,1656595309123162993,1656595309123162993,1656595309123162993,1656595309123162993,0,0
1656595309148662767,1656595309148705990,Timing,FusionComponent::Proc,43223,0,0,0,0,0,1656595309148705990,1656595309148705990,1656595309148705990,1656595309148705990,1656595309148705990,0,0
1656595309153672443,1656595309154063961,Timing,FusionComponent::Proc,391518,1656595309126588456,1656595309131344110,1656595309094347402,0,0,27475505,22719851,59716559,1656595309154063961,1656595309154063961,1,2
1656595309171764626,1656595309171795373,Timing,FusionComponent::Proc,30747,0,0,0,0,0,1656595309171795373,1656595309171795373,1656595309171795373,1656595309171795373,1656595309171795373,0,0
1656595309188209125,1656595309188232935,Timing,FusionComponent::Proc,23810,0,0,0,0,0,1656595309188232935,1656595309188232935,1656595309188232935,1656595309188232935,1656595309188232935,0,0
1656595309215442479,1656595309215456199,Timing,FusionComponent::Proc,13720,0,0,0,0,0,1656595309215456199,1656595309215456199,1656595309215456199,1656595309215456199,1656595309215456199,0,0
1656595309228891466,1656595309229400611,Timing,FusionComponent::Proc,509145,1656595309148671650,1656595309212636770,1656595309202893655,0,0,80728961,16763841,26506956,1656595309229400611,1656595309229400611,1,2
1656595309256072913,1656595309256106479,Timing,FusionComponent::Proc,33566,0,0,0,0,0,1656595309256106479,1656595309256106479,1656595309256106479,1656595309256106479,1656595309256106479,0,0
1656595309273699667,1656595309273727069,Timing,FusionComponent::Proc,27402,0,0,0,0,0,1656595309273727069,1656595309273727069,1656595309273727069,1656595309273727069,1656595309273727069,0,0
1656595309302297570,1656595309302324327,Timing,FusionComponent::Proc,26757,0,0,0,0,0,1656595309302324327,1656595309302324327,1656595309302324327,1656595309302324327,1656595309302324327,0,0
1656595309314731210,1656595309314748986,Timing,FusionComponent::Proc,17776,0,0,0,0,0,1656595309314748986,1656595309314748986,1656595309314748986,1656595309314748986,1656595309314748986,0,0
1656595309350610006,1656595309351171452,Timing,FusionComponent::Proc,561446,1656595309300151026,1656595309322494425,1656595309289641020,0,0,51020426,28677027,61530432,1656595309351171452,1656595309351171452,1,2
