,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish
0,1656407131544428650,1656407131556806719,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12378069,0,0,0,1656407131556806719,1656407131556806719,1656407131556806719,0
1,1656407131575025991,1656407131587443674,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12417683,0,0,0,1656407131587443674,1656407131587443674,1656407131587443674,0
2,1656407131610233204,1656407131622590496,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12357292,0,0,0,1656407131622590496,1656407131622590496,1656407131622590496,0
3,1656407131614080167,1656407131635013261,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,20933094,0,0,0,1656407131635013261,1656407131635013261,1656407131635013261,0
4,1656407131658770038,1656407131671204674,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,12434636,0,0,0,1656407131671204674,1656407131671204674,1656407131671204674,0
5,1656407131660622715,1656407131683593093,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,22970378,0,0,0,1656407131683593093,1656407131683593093,1656407131683593093,0
6,1656407131769931998,1656407132142505048,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,372573050,1656407131776714432,0,0,365790616,1656407132142505048,1656407132142505048,1
7,1656407131776715844,1656407132142911157,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,366195313,0,0,0,1656407132142911157,1656407132142911157,1656407132142911157,0
8,1656407132142700849,1656407132534897780,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,392196931,1656407132142935178,0,0,391962602,1656407132534897780,1656407132534897780,1
9,1656407132142935577,1656407132535253244,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,392317667,0,0,0,1656407132535253244,1656407132535253244,1656407132535253244,0
10,1656407132535041141,1656407132925861840,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,390820699,1656407132535274996,0,0,390586844,1656407132925861840,1656407132925861840,1
11,1656407132535275441,1656407132926257509,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,390982068,0,0,0,1656407132926257509,1656407132926257509,1656407132926257509,0
12,1656407132926032150,1656407133257592865,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,331560715,1656407132926280574,0,0,331312291,1656407133257592865,1656407133257592865,1
13,1656407132926281057,1656407133258039643,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,331758586,0,0,0,1656407133258039643,1656407133258039643,1656407133258039643,0
14,1656407133257713077,1656407133497832420,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,240119343,1656407133258063776,0,0,239768644,1656407133497832420,1656407133497832420,1
15,1656407133258064386,1656407133498001639,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,239937253,0,0,0,1656407133498001639,1656407133498001639,1656407133498001639,0
16,1656407133497961060,1656407133722430754,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,224469694,1656407133498025476,0,0,224405278,1656407133722430754,1656407133722430754,1
17,1656407133498025885,1656407133722771818,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,224745933,0,0,0,1656407133722771818,1656407133722771818,1656407133722771818,0
18,1656407133722556223,1656407133806123383,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,83567160,1656407133722792789,0,0,83330594,1656407133806123383,1656407133806123383,1
19,1656407133722793150,1656407133806289273,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,83496123,0,0,0,1656407133806289273,1656407133806289273,1656407133806289273,0
20,1656407133806262301,1656407133806306292,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,43991,0,0,0,1656407133806306292,1656407133806306292,1656407133806306292,0
21,1656407133806300556,1656407133806318614,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,18058,0,0,0,1656407133806318614,1656407133806318614,1656407133806318614,0
22,1656407133843178166,1656407133843249632,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,71466,0,0,0,1656407133843249632,1656407133843249632,1656407133843249632,0
23,1656407133846583051,1656407133846624135,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,41084,0,0,0,1656407133846624135,1656407133846624135,1656407133846624135,0
24,1656407133932877603,1656407134000346385,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,67468782,1656407133941781392,0,0,58564993,1656407134000346385,1656407134000346385,1
25,1656407133941784862,1656407134000518684,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,58733822,0,0,0,1656407134000518684,1656407134000518684,1656407134000518684,0
26,1656407134007893361,1656407134007941463,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,48102,0,0,0,1656407134007941463,1656407134007941463,1656407134007941463,0
27,1656407134009032044,1656407134009095681,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,63637,0,0,0,1656407134009095681,1656407134009095681,1656407134009095681,0
28,1656407134074745335,1656407134112206056,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37460721,1656407134081234176,0,0,30971880,1656407134112206056,1656407134112206056,1
29,1656407134081236573,1656407134112355717,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,31119144,0,0,0,1656407134112355717,1656407134112355717,1656407134112355717,0
30,1656407134130496330,1656407134130544829,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,48499,0,0,0,1656407134130544829,1656407134130544829,1656407134130544829,0
31,1656407134134726240,1656407134134775569,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,49329,0,0,0,1656407134134775569,1656407134134775569,1656407134134775569,0
32,1656407134226407263,1656407134242199396,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,15792133,1656407134231691254,0,0,10508142,1656407134242199396,1656407134242199396,1
33,1656407134231697064,1656407134242345922,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,10648858,0,0,0,1656407134242345922,1656407134242345922,1656407134242345922,0
34,1656407134289148616,1656407134289210947,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,62331,0,0,0,1656407134289210947,1656407134289210947,1656407134289210947,0
35,1656407134293049293,1656407134293089672,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,40379,0,0,0,1656407134293089672,1656407134293089672,1656407134293089672,0
36,1656407134348557088,1656407134348613055,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,55967,0,0,0,1656407134348613055,1656407134348613055,1656407134348613055,0
37,1656407134349608224,1656407134349646615,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,38391,0,0,0,1656407134349646615,1656407134349646615,1656407134349646615,0
38,1656407134395715739,1656407134415579835,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,19864096,1656407134401550803,0,0,14029032,1656407134415579835,1656407134415579835,1
39,1656407134401552924,1656407134415748113,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,14195189,0,0,0,1656407134415748113,1656407134415748113,1656407134415748113,0
40,1656407134435044530,1656407134435102717,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,58187,0,0,0,1656407134435102717,1656407134435102717,1656407134435102717,0
41,1656407134438370059,1656407134438417106,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,47047,0,0,0,1656407134438417106,1656407134438417106,1656407134438417106,0
42,1656407134530888813,1656407134530958062,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,69249,0,0,0,1656407134530958062,1656407134530958062,1656407134530958062,0
43,1656407134532010438,1656407134571195617,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,39185179,1656407134532008570,0,0,39187047,1656407134571195617,1656407134571195617,1
44,1656407134625185013,1656407134625237778,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,52765,0,0,0,1656407134625237778,1656407134625237778,1656407134625237778,0
45,1656407134630175391,1656407134630232066,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,56675,0,0,0,1656407134630232066,1656407134630232066,1656407134630232066,0
46,1656407134688322192,1656407134709238751,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,20916559,1656407134689625515,0,0,19613236,1656407134709238751,1656407134709238751,1
47,1656407134689627283,1656407134709671295,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,20044012,0,0,0,1656407134709671295,1656407134709671295,1656407134709671295,0
48,1656407134808022780,1656407134808097639,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,74859,0,0,0,1656407134808097639,1656407134808097639,1656407134808097639,0
49,1656407134808982827,1656407134809029246,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,46419,0,0,0,1656407134809029246,1656407134809029246,1656407134809029246,0
50,1656407134858301931,1656407134886956504,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28654573,1656407134861701624,0,0,25254880,1656407134886956504,1656407134886956504,1
51,1656407134861703736,1656407134887151359,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,25447623,0,0,0,1656407134887151359,1656407134887151359,1656407134887151359,0
52,1656407134920096896,1656407134920154873,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,57977,0,0,0,1656407134920154873,1656407134920154873,1656407134920154873,0
53,1656407134928636708,1656407134928704995,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,68287,0,0,0,1656407134928704995,1656407134928704995,1656407134928704995,0
54,1656407135037327382,1656407135065465230,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28137848,1656407135038735521,0,0,26729709,1656407135065465230,1656407135065465230,1
55,1656407135038737077,1656407135065621022,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,26883945,0,0,0,1656407135065621022,1656407135065621022,1656407135065621022,0
56,1656407135089171040,1656407135089222087,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,51047,0,0,0,1656407135089222087,1656407135089222087,1656407135089222087,0
57,1656407135093044386,1656407135093106769,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,62383,0,0,0,1656407135093106769,1656407135093106769,1656407135093106769,0
58,1656407135221832452,1656407135258020231,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,36187779,1656407135223127631,0,0,34892600,1656407135258020231,1656407135258020231,1
59,1656407135223129822,1656407135258178011,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,35048189,0,0,0,1656407135258178011,1656407135258178011,1656407135258178011,0
60,1656407135258145022,1656407135258198428,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,53406,0,0,0,1656407135258198428,1656407135258198428,1656407135258198428,0
61,1656407135258195140,1656407135258218518,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,23378,0,0,0,1656407135258218518,1656407135258218518,1656407135258218518,0
62,1656407135275606458,1656407135275662990,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,56532,0,0,0,1656407135275662990,1656407135275662990,1656407135275662990,0
63,1656407135280680468,1656407135280719743,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,39275,0,0,0,1656407135280719743,1656407135280719743,1656407135280719743,0
64,1656407135344622949,1656407135344945475,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,322526,0,0,0,1656407135344945475,1656407135344945475,1656407135344945475,0
65,1656407135345801021,1656407135345845505,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,44484,0,0,0,1656407135345845505,1656407135345845505,1656407135345845505,0
66,1656407135463554753,1656407135491443461,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,27888708,1656407135467244661,0,0,24198800,1656407135491443461,1656407135491443461,1
67,1656407135467246482,1656407135491580373,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,24333891,0,0,0,1656407135491580373,1656407135491580373,1656407135491580373,0
68,1656407135521757632,1656407135521832266,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,74634,0,0,0,1656407135521832266,1656407135521832266,1656407135521832266,0
69,1656407135528938827,1656407135528994864,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,56037,0,0,0,1656407135528994864,1656407135528994864,1656407135528994864,0
70,1656407135597445324,1656407135626032145,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28586821,1656407135610140703,0,0,15891442,1656407135626032145,1656407135626032145,1
71,1656407135610143943,1656407135626197772,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,16053829,0,0,0,1656407135626197772,1656407135626197772,1656407135626197772,0
