,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish
0,1656407077532576261,1656407077532623642,Timing,ControlComponent::Proc,47381,0,0,0,1656407077532623642,1656407077532623642,1656407077532623642,0
1,1656407077542442701,1656407077542516899,Timing,ControlComponent::Proc,74198,0,0,0,1656407077542516899,1656407077542516899,1656407077542516899,0
2,1656407077552459583,1656407077552538839,Timing,ControlComponent::Proc,79256,0,0,0,1656407077552538839,1656407077552538839,1656407077552538839,0
3,1656407077562417394,1656407077562484014,Timing,ControlComponent::Proc,66620,0,0,0,1656407077562484014,1656407077562484014,1656407077562484014,0
4,1656407077572536252,1656407077572628984,Timing,ControlComponent::Proc,92732,0,0,0,1656407077572628984,1656407077572628984,1656407077572628984,0
5,1656407077582451194,1656407077582526776,Timing,ControlComponent::Proc,75582,0,0,0,1656407077582526776,1656407077582526776,1656407077582526776,0
6,1656407077592465869,1656407077592530804,Timing,ControlComponent::Proc,64935,0,0,0,1656407077592530804,1656407077592530804,1656407077592530804,0
7,1656407077602458882,1656407077602563818,Timing,ControlComponent::Proc,104936,0,0,0,1656407077602563818,1656407077602563818,1656407077602563818,0
8,1656407077612416439,1656407077612482687,Timing,ControlComponent::Proc,66248,0,0,0,1656407077612482687,1656407077612482687,1656407077612482687,0
9,1656407077622470273,1656407077622573394,Timing,ControlComponent::Proc,103121,0,0,0,1656407077622573394,1656407077622573394,1656407077622573394,0
10,1656407077632409753,1656407077632470429,Timing,ControlComponent::Proc,60676,0,0,0,1656407077632470429,1656407077632470429,1656407077632470429,0
11,1656407077642441253,1656407077642495998,Timing,ControlComponent::Proc,54745,0,0,0,1656407077642495998,1656407077642495998,1656407077642495998,0
12,1656407077652446517,1656407077652564105,Timing,ControlComponent::Proc,117588,0,0,0,1656407077652564105,1656407077652564105,1656407077652564105,0
13,1656407077662448132,1656407077662507232,Timing,ControlComponent::Proc,59100,0,0,0,1656407077662507232,1656407077662507232,1656407077662507232,0
14,1656407077672455976,1656407077672518810,Timing,ControlComponent::Proc,62834,0,0,0,1656407077672518810,1656407077672518810,1656407077672518810,0
15,1656407077682437588,1656407077682503664,Timing,ControlComponent::Proc,66076,0,0,0,1656407077682503664,1656407077682503664,1656407077682503664,0
16,1656407077692449672,1656407077692507638,Timing,ControlComponent::Proc,57966,0,0,0,1656407077692507638,1656407077692507638,1656407077692507638,0
17,1656407077702452521,1656407077702536762,Timing,ControlComponent::Proc,84241,0,0,0,1656407077702536762,1656407077702536762,1656407077702536762,0
18,1656407077712446722,1656407077712510393,Timing,ControlComponent::Proc,63671,0,0,0,1656407077712510393,1656407077712510393,1656407077712510393,0
19,1656407077722454869,1656407077722517161,Timing,ControlComponent::Proc,62292,0,0,0,1656407077722517161,1656407077722517161,1656407077722517161,0
20,1656407077732447840,1656407077732535196,Timing,ControlComponent::Proc,87356,0,0,0,1656407077732535196,1656407077732535196,1656407077732535196,0
21,1656407077742414873,1656407077742478370,Timing,ControlComponent::Proc,63497,0,0,0,1656407077742478370,1656407077742478370,1656407077742478370,0
22,1656407077752445019,1656407077752518662,Timing,ControlComponent::Proc,73643,0,0,0,1656407077752518662,1656407077752518662,1656407077752518662,0
23,1656407077762447014,1656407077762510715,Timing,ControlComponent::Proc,63701,0,0,0,1656407077762510715,1656407077762510715,1656407077762510715,0
24,1656407077772446848,1656407077772511567,Timing,ControlComponent::Proc,64719,0,0,0,1656407077772511567,1656407077772511567,1656407077772511567,0
25,1656407077782421680,1656407077782508335,Timing,ControlComponent::Proc,86655,0,0,0,1656407077782508335,1656407077782508335,1656407077782508335,0
26,1656407077792431170,1656407077792492178,Timing,ControlComponent::Proc,61008,0,0,0,1656407077792492178,1656407077792492178,1656407077792492178,0
27,1656407077802445941,1656407077802530101,Timing,ControlComponent::Proc,84160,0,0,0,1656407077802530101,1656407077802530101,1656407077802530101,0
28,1656407077812419810,1656407077812480489,Timing,ControlComponent::Proc,60679,0,0,0,1656407077812480489,1656407077812480489,1656407077812480489,0
29,1656407077822452763,1656407077822530913,Timing,ControlComponent::Proc,78150,0,0,0,1656407077822530913,1656407077822530913,1656407077822530913,0
30,1656407077832471173,1656407077832575105,Timing,ControlComponent::Proc,103932,0,0,0,1656407077832575105,1656407077832575105,1656407077832575105,0
31,1656407077842477744,1656407077842543619,Timing,ControlComponent::Proc,65875,0,0,0,1656407077842543619,1656407077842543619,1656407077842543619,0
32,1656407077852455191,1656407077852521403,Timing,ControlComponent::Proc,66212,0,0,0,1656407077852521403,1656407077852521403,1656407077852521403,0
33,1656407077862424935,1656407077862475738,Timing,ControlComponent::Proc,50803,0,0,0,1656407077862475738,1656407077862475738,1656407077862475738,0
34,1656407077872471731,1656407077872588168,Timing,ControlComponent::Proc,116437,0,0,0,1656407077872588168,1656407077872588168,1656407077872588168,0
35,1656407077882462360,1656407077882536825,Timing,ControlComponent::Proc,74465,0,0,0,1656407077882536825,1656407077882536825,1656407077882536825,0
36,1656407077892443932,1656407077892512083,Timing,ControlComponent::Proc,68151,0,0,0,1656407077892512083,1656407077892512083,1656407077892512083,0
37,1656407077902410213,1656407077902493259,Timing,ControlComponent::Proc,83046,0,0,0,1656407077902493259,1656407077902493259,1656407077902493259,0
38,1656407077912474219,1656407077912537268,Timing,ControlComponent::Proc,63049,0,0,0,1656407077912537268,1656407077912537268,1656407077912537268,0
39,1656407077922454512,1656407077922514018,Timing,ControlComponent::Proc,59506,0,0,0,1656407077922514018,1656407077922514018,1656407077922514018,0
40,1656407077932448744,1656407077932510068,Timing,ControlComponent::Proc,61324,0,0,0,1656407077932510068,1656407077932510068,1656407077932510068,0
41,1656407077942417040,1656407077942514587,Timing,ControlComponent::Proc,97547,0,0,0,1656407077942514587,1656407077942514587,1656407077942514587,0
42,1656407077952473944,1656407077952585377,Timing,ControlComponent::Proc,111433,0,0,0,1656407077952585377,1656407077952585377,1656407077952585377,0
43,1656407077962448092,1656407077962507516,Timing,ControlComponent::Proc,59424,0,0,0,1656407077962507516,1656407077962507516,1656407077962507516,0
44,1656407077972460511,1656407077972528692,Timing,ControlComponent::Proc,68181,0,0,0,1656407077972528692,1656407077972528692,1656407077972528692,0
45,1656407077982459849,1656407077982554941,Timing,ControlComponent::Proc,95092,0,0,0,1656407077982554941,1656407077982554941,1656407077982554941,0
46,1656407077992439995,1656407077992503550,Timing,ControlComponent::Proc,63555,0,0,0,1656407077992503550,1656407077992503550,1656407077992503550,0
47,1656407078002446432,1656407078002514866,Timing,ControlComponent::Proc,68434,0,0,0,1656407078002514866,1656407078002514866,1656407078002514866,0
48,1656407078012446918,1656407078012521549,Timing,ControlComponent::Proc,74631,0,0,0,1656407078012521549,1656407078012521549,1656407078012521549,0
49,1656407078022414470,1656407078022481775,Timing,ControlComponent::Proc,67305,0,0,0,1656407078022481775,1656407078022481775,1656407078022481775,0
50,1656407078032451582,1656407078032498639,Timing,ControlComponent::Proc,47057,0,0,0,1656407078032498639,1656407078032498639,1656407078032498639,0
51,1656407078042442893,1656407078042491818,Timing,ControlComponent::Proc,48925,0,0,0,1656407078042491818,1656407078042491818,1656407078042491818,0
52,1656407078052440260,1656407078052508272,Timing,ControlComponent::Proc,68012,0,0,0,1656407078052508272,1656407078052508272,1656407078052508272,0
53,1656407078062440967,1656407078062487468,Timing,ControlComponent::Proc,46501,0,0,0,1656407078062487468,1656407078062487468,1656407078062487468,0
54,1656407078072454910,1656407078072511975,Timing,ControlComponent::Proc,57065,0,0,0,1656407078072511975,1656407078072511975,1656407078072511975,0
55,1656407078082449197,1656407078082519406,Timing,ControlComponent::Proc,70209,0,0,0,1656407078082519406,1656407078082519406,1656407078082519406,0
56,1656407078092410249,1656407078092461565,Timing,ControlComponent::Proc,51316,0,0,0,1656407078092461565,1656407078092461565,1656407078092461565,0
57,1656407078102434078,1656407078102503256,Timing,ControlComponent::Proc,69178,0,0,0,1656407078102503256,1656407078102503256,1656407078102503256,0
58,1656407078112419642,1656407078112501156,Timing,ControlComponent::Proc,81514,0,0,0,1656407078112501156,1656407078112501156,1656407078112501156,0
59,1656407078122459750,1656407078122534547,Timing,ControlComponent::Proc,74797,0,0,0,1656407078122534547,1656407078122534547,1656407078122534547,0
60,1656407078132392561,1656407078132441665,Timing,ControlComponent::Proc,49104,0,0,0,1656407078132441665,1656407078132441665,1656407078132441665,0
61,1656407078142415685,1656407078142479782,Timing,ControlComponent::Proc,64097,0,0,0,1656407078142479782,1656407078142479782,1656407078142479782,0
62,1656407078152441829,1656407078152490064,Timing,ControlComponent::Proc,48235,0,0,0,1656407078152490064,1656407078152490064,1656407078152490064,0
63,1656407078162440025,1656407078162495613,Timing,ControlComponent::Proc,55588,0,0,0,1656407078162495613,1656407078162495613,1656407078162495613,0
64,1656407078172402973,1656407078172454297,Timing,ControlComponent::Proc,51324,0,0,0,1656407078172454297,1656407078172454297,1656407078172454297,0
65,1656407078182455728,1656407078182525204,Timing,ControlComponent::Proc,69476,0,0,0,1656407078182525204,1656407078182525204,1656407078182525204,0
66,1656407078192446096,1656407078192503419,Timing,ControlComponent::Proc,57323,0,0,0,1656407078192503419,1656407078192503419,1656407078192503419,0
67,1656407078202414462,1656407078202484171,Timing,ControlComponent::Proc,69709,0,0,0,1656407078202484171,1656407078202484171,1656407078202484171,0
68,1656407078212444022,1656407078212500706,Timing,ControlComponent::Proc,56684,0,0,0,1656407078212500706,1656407078212500706,1656407078212500706,0
69,1656407078222454601,1656407078222513797,Timing,ControlComponent::Proc,59196,0,0,0,1656407078222513797,1656407078222513797,1656407078222513797,0
70,1656407078232398553,1656407078232459888,Timing,ControlComponent::Proc,61335,0,0,0,1656407078232459888,1656407078232459888,1656407078232459888,0
71,1656407078242437438,1656407078242490013,Timing,ControlComponent::Proc,52575,0,0,0,1656407078242490013,1656407078242490013,1656407078242490013,0
72,1656407078252438246,1656407078252492406,Timing,ControlComponent::Proc,54160,0,0,0,1656407078252492406,1656407078252492406,1656407078252492406,0
73,1656407078262448603,1656407078262499326,Timing,ControlComponent::Proc,50723,0,0,0,1656407078262499326,1656407078262499326,1656407078262499326,0
74,1656407078272446519,1656407078272504634,Timing,ControlComponent::Proc,58115,0,0,0,1656407078272504634,1656407078272504634,1656407078272504634,0
75,1656407078282423068,1656407078282477458,Timing,ControlComponent::Proc,54390,0,0,0,1656407078282477458,1656407078282477458,1656407078282477458,0
76,1656407078292448525,1656407078292501849,Timing,ControlComponent::Proc,53324,0,0,0,1656407078292501849,1656407078292501849,1656407078292501849,0
77,1656407078302426363,1656407078302480946,Timing,ControlComponent::Proc,54583,0,0,0,1656407078302480946,1656407078302480946,1656407078302480946,0
